Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1399,1404,-5.5,98.8,103.9,NaN,NaN,1
1399,1369,-4.0,98.8,103.9,NaN,NaN,1
1399,1287,-1.0,98.8,103.9,99.3,109.4,0
1399,1293,+6.5,98.8,103.9,113.1,100.4,0
1399,1122,-3.0,98.8,103.9,105.2,107.5,1
1399,1398,+3.0,98.8,103.9,97.8,101.2,1
1399,1125,+12.5,98.8,103.9,113.0,104.0,0
1399,1271,-14.0,98.8,103.9,NaN,NaN,1
1399,1303,-4.5,98.8,103.9,104.5,114.9,1
1399,1307,+9.0,98.8,103.9,113.7,107.0,1
1399,1395,+21.5,98.8,103.9,120.6,101.7,0
1399,1184,-8.0,98.8,103.9,101.9,113.0,1
1399,1287,-8.5,98.8,103.9,99.3,109.4,1
1399,1231,+13.0,98.8,103.9,109.7,99.3,0
1399,1151,-5.5,98.8,103.9,99.6,112.1,1
1399,1141,+4.0,98.8,103.9,109.1,109.0,0
1399,1173,+9.0,98.8,103.9,108.6,108.6,0
1399,1202,+6.5,98.8,103.9,109.3,101.9,0
1399,1188,-5.0,98.8,103.9,99.7,113.4,1
1399,1240,+3.0,98.8,103.9,102.1,100.3,0
1399,1398,-1.0,98.8,103.9,97.8,101.2,1
1399,1293,+14.0,98.8,103.9,113.1,100.4,0
1399,1122,+6.5,98.8,103.9,105.2,107.5,1
1399,1125,+8.5,98.8,103.9,113.0,104.0,0
1399,1240,+8.5,98.8,103.9,102.1,100.3,0
1399,1183,+1.0,98.8,103.9,99.3,107.5,0
1399,1188,-3.5,98.8,103.9,99.7,113.4,1
1399,1240,+6.5,98.8,103.9,102.1,100.3,0
