Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1270,1348,-18.0,97.9,112.0,104.4,99.3,0
1270,1187,-12.5,97.9,112.0,106.0,111.8,0
1270,1209,-17.0,97.9,112.0,115.6,104.3,0
1270,1417,-28.5,97.8,114.3,112.6,101.9,0
1270,1231,-30.5,97.8,114.3,121.7,98.7,0
1270,1314,-24.5,96.0,108.2,112.2,95.1,0
1270,1311,+1.5,97.8,114.3,92.2,108.9,0
1270,1322,-7.0,100.6,112.1,112.5,117.6,0
1270,1368,-4.0,100.6,112.1,95.9,108.8,1
1270,1331,-8.0,97.9,112.0,108.0,109.6,0
1270,1368,-1.0,96.0,108.2,94.0,105.5,0
1270,1311,-1.0,96.0,108.2,98.6,110.8,1
1270,1405,-4.0,100.9,105.7,103.4,106.8,0
1270,1249,-8.0,100.9,105.7,107.6,101.3,0
1270,1426,-7.5,100.9,105.7,105.4,100.3,1
1270,1427,+1.5,100.9,105.7,104.0,104.9,1
1270,1130,+5.0,105.5,109.4,116.8,105.5,0
1270,1427,-2.5,105.5,109.4,101.8,107.1,0
1270,1402,-2.0,105.5,109.4,100.3,108.3,1
1270,1311,-3.5,105.5,109.4,97.2,103.0,1
