Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1235,1452,+2.0,119.7,96.3,116.5,89.4,0
1235,1435,-2.0,119.7,96.3,112.4,95.9,0
1235,1243,-3.5,119.7,96.3,113.0,95.6,1
1235,1328,-2.0,119.7,96.3,107.4,95.9,1
1235,1242,+2.5,119.7,96.3,121.9,94.5,0
1235,1395,-2.5,119.7,96.3,114.5,97.0,0
1235,1329,-3.0,119.7,96.3,126.0,103.5,1
1235,1400,-9.5,119.7,96.3,104.2,93.7,1
1235,1124,-9.0,119.7,96.3,117.1,92.9,0
1235,1401,-5.0,121.2,100.3,113.8,92.5,0
1235,1242,-1.0,121.2,100.3,120.0,90.4,1
1235,1395,-9.0,121.2,100.3,101.6,98.5,1
1235,1328,-2.0,121.2,100.3,117.9,94.1,1
1235,1243,-1.5,121.2,100.3,108.8,95.4,1
1235,1400,-1.5,121.2,100.3,113.0,96.8,0
1235,1124,-7.0,121.2,100.3,118.9,99.8,0
1235,1403,-11.0,121.2,100.3,113.2,99.4,1
1235,1328,-7.5,121.2,100.3,117.9,94.1,0
1235,1395,-10.0,119.0,97.5,108.8,96.6,1
1235,1400,-5.0,119.0,97.5,112.4,93.4,1
1235,1403,-9.5,119.0,97.5,102.3,101.3,0
1235,1211,-4.5,119.7,96.3,118.4,86.3,0
1235,,-3.5,119.7,96.3,100.9,93.7,1
1235,1232,-13.0,119.7,96.3,99.6,102.3,1
1235,1154,-31.5,119.7,96.3,105.5,116.5,1
1235,1228,-8.0,121.2,100.3,106.9,103.0,1
1235,1439,-13.0,121.2,100.3,110.6,98.9,1
1235,1151,-16.0,121.2,100.3,107.5,101.0,1
1235,1160,-10.0,121.2,100.3,108.8,95.9,1
1235,1268,-5.0,119.0,97.5,111.3,95.7,0
1235,1104,-6.5,119.0,97.5,111.6,99.3,1
1235,1209,-10.0,119.0,97.5,111.6,101.3,1
1235,1324,-20.0,119.0,97.5,111.4,111.3,1
1235,1140,-7.5,118.9,97.8,114.5,100.7,1
1235,1276,-1.0,118.9,97.8,123.9,100.5,1
1235,1423,-18.0,118.9,97.8,96.0,105.7,1
1235,1424,-9.0,117.5,99.8,106.0,90.0,0
1235,1153,+4.5,117.5,99.8,105.9,90.4,0
1235,1403,-4.5,119.7,96.3,112.6,97.5,1
1235,1179,-22.0,119.7,96.3,103.0,111.1,1
1235,1234,-6.0,119.7,96.3,113.0,102.5,0
1235,1303,-18.5,119.7,96.3,108.6,109.0,1
1235,1153,-6.5,119.7,96.3,114.9,92.8,0
1235,1153,-5.0,121.2,100.3,111.2,94.1,1
1235,1320,-7.0,121.2,100.3,109.6,98.5,0
1235,1234,-8.0,121.2,100.3,116.1,95.9,1
1235,1138,-21.0,121.2,100.3,105.9,102.9,1
1235,1295,-16.0,121.2,100.3,101.9,99.8,1
1235,1179,-18.5,119.0,97.5,105.3,114.3,1
1235,1234,-5.5,119.0,97.5,114.2,95.1,1
1235,1282,-26.0,119.0,97.5,98.2,107.9,1
1235,1116,-6.5,119.0,97.5,114.7,98.3,1
1235,1296,-23.0,118.9,97.8,94.4,98.3,1
1235,1129,-4.0,118.9,97.8,114.6,104.1,1
1235,1103,-6.5,118.9,97.8,105.0,102.9,1
1235,1206,-11.5,118.9,97.8,105.8,103.2,1
1235,1329,-3.5,119.7,96.3,126.0,103.5,1
1235,1124,-1.0,119.7,96.3,117.1,92.9,1
