Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1442,1237,+2.0,97.1,108.9,107.0,109.8,1
1442,1377,+8.5,97.1,108.9,104.2,102.7,0
1442,1295,+3.0,97.1,108.9,104.6,104.4,0
1442,1303,+8.5,97.1,108.9,108.6,109.0,0
1442,1176,+7.5,97.1,108.9,107.7,109.2,0
1442,1331,+1.5,97.1,108.9,104.4,110.7,1
1442,NaN,+6.5,101.2,107.1,NaN,NaN,0
1442,1237,+6.0,101.2,107.1,99.9,103.9,0
1442,1295,+1.5,101.2,107.1,101.9,99.8,0
1442,1377,+4.0,101.2,107.1,106.0,111.0,0
1442,1176,-4.5,101.2,107.1,102.9,105.9,0
1442,1237,-6.0,101.2,107.1,99.9,103.9,0
1442,1355,+13.0,101.2,107.1,111.4,101.8,0
1442,1303,+8.5,101.2,107.1,109.7,107.9,0
1442,1237,+1.5,91.5,108.1,94.0,103.4,1
1442,1377,+2.0,91.5,108.1,103.4,107.8,0
1442,1295,+12.5,91.5,108.1,103.8,102.4,0
1442,1176,+12.0,91.5,108.1,106.0,110.6,0
1442,1331,+4.5,91.5,108.1,106.2,109.4,0
1442,1355,+10.5,91.5,108.1,108.8,102.0,0
1442,1275,+4.0,97.1,108.9,95.9,106.0,0
1442,1183,+4.0,97.1,108.9,100.1,105.0,0
1442,1369,-11.0,97.1,108.9,NaN,NaN,0
1442,1243,+18.0,97.1,108.9,113.0,95.6,0
1442,1166,+11.5,101.2,107.1,113.4,97.6,0
1442,1183,-5.5,101.2,107.1,100.5,109.8,1
1442,1227,-7.0,101.2,107.1,NaN,NaN,1
1442,1458,+25.5,101.2,107.1,110.1,93.6,1
1442,1456,+10.5,91.5,108.1,113.9,108.8,0
1442,1227,+3.5,91.5,108.1,NaN,NaN,0
1442,1334,-5.5,91.5,108.1,103.1,109.5,0
1442,1334,+10.0,94.1,103.2,109.5,107.5,0
1442,1304,+13.0,94.1,103.2,108.8,96.1,0
1442,1237,+9.5,97.1,108.9,107.0,109.8,0
1442,1236,+14.0,97.1,108.9,108.8,108.0,1
1442,1345,+29.0,97.1,108.9,117.0,93.9,0
1442,1454,+5.5,97.1,108.9,99.9,108.3,1
1442,1183,-2.5,97.1,108.9,100.1,105.0,0
1442,1260,+7.5,101.2,107.1,100.0,101.8,0
1442,1183,-9.5,101.2,107.1,100.5,109.8,1
1442,1234,+18.0,101.2,107.1,116.1,95.9,0
1442,1272,+18.0,91.5,108.1,105.5,98.0,0
1442,1225,-1.0,91.5,108.1,107.7,112.9,1
1442,1156,+14.5,91.5,108.1,108.3,100.9,0
1442,1103,+11.5,91.5,108.1,105.1,99.4,0
1442,1108,-10.5,94.1,103.2,93.4,109.8,1
1442,1431,+11.5,94.1,103.2,105.3,99.3,0
1442,1364,+8.5,94.1,103.2,110.6,104.4,0
1442,1407,-3.5,94.1,103.2,101.9,108.8,1
1442,1429,+13.5,94.1,103.2,109.8,105.3,0
1442,1236,+8.5,97.1,108.9,108.8,108.0,0
1442,1377,+5.5,97.1,108.9,104.2,102.7,0
1442,1295,+11.0,97.1,108.9,104.6,104.4,0
1442,1176,+5.0,97.1,108.9,107.7,109.2,0
1442,1331,+7.5,97.1,108.9,104.4,110.7,1
1442,1303,+4.0,97.1,108.9,108.6,109.0,0
1442,1355,+8.0,97.1,108.9,110.2,111.4,0
1442,1377,+1.0,101.2,107.1,106.0,111.0,1
1442,NaN,+3.5,101.2,107.1,NaN,NaN,0
1442,1355,+7.5,101.2,107.1,111.4,101.8,0
1442,1295,+7.5,101.2,107.1,101.9,99.8,0
1442,1331,+6.5,101.2,107.1,107.6,108.6,0
1442,1176,+5.0,101.2,107.1,102.9,105.9,1
1442,1303,+4.5,101.2,107.1,109.7,107.9,1
1442,NaN,+13.5,91.5,108.1,NaN,NaN,0
1442,1237,+7.5,91.5,108.1,94.0,103.4,0
1442,1176,+3.5,91.5,108.1,106.0,110.6,0
1442,1355,+11.0,91.5,108.1,108.8,102.0,0
1442,1303,+8.5,91.5,108.1,102.9,110.5,0
1442,1331,+13.5,91.5,108.1,106.2,109.4,0
1442,1377,+7.5,91.5,108.1,103.4,107.8,0
1442,1295,+5.5,91.5,108.1,103.8,102.4,0
1442,NaN,+1.5,94.1,103.2,NaN,NaN,0
1442,1377,+8.5,97.1,108.9,104.2,102.7,0
1442,1355,+15.0,91.5,108.1,108.8,102.0,0
1442,1355,+9.0,94.1,103.2,107.0,104.2,0
1442,1237,-9.0,94.1,103.2,96.2,114.3,1
1442,1345,+12.0,97.3,96.6,107.0,96.6,0
1442,1295,+6.0,97.3,96.6,105.5,95.4,0
1442,1377,-5.5,97.3,96.6,105.2,113.0,1
1442,1377,-9.5,97.3,96.6,105.2,113.0,1
1442,1333,+11.0,97.1,98.4,111.0,102.7,0
1442,1355,+10.0,97.1,98.4,113.7,102.1,0
1442,1331,+8.0,97.1,98.4,111.8,103.7,1
1442,1295,+3.5,97.1,98.4,106.0,105.4,1
1442,1237,+14.0,91.4,102.0,108.5,102.2,0
