Spread,Oeff1,Deff1,Oeff2,Deff2,Result
-12.5,101.5,109.7,105.4,99.4,0
-22.0,94.2,114.3,109.0,102.7,1
-13.0,94.2,114.3,97.0,106.0,0
-28.0,94.2,114.3,113.0,102.5,0
-34.5,94.2,114.3,116.1,101.6,0
-30.5,88.5,113.3,114.6,100.5,0
-23.5,101.5,109.7,115.2,101.3,0
-6.5,101.5,109.7,105.5,107.5,0
-1.5,94.2,114.3,NaN,NaN,0
-6.5,88.5,113.3,87.4,104.2,0
-1.0,101.5,109.7,105.6,106.3,0
-1.5,101.5,109.7,96.6,104.0,0
-10.5,101.5,109.7,105.4,99.4,1
-1.5,101.5,109.7,93.9,101.9,1
-7.0,101.5,109.7,87.4,107.1,1
-1.5,97.1,112.7,94.9,108.1,0
+3.5,96.7,108.1,93.2,98.5,0
-1.0,96.7,108.1,89.2,99.4,1
-4.0,96.7,108.1,84.1,102.5,1
-8.0,101.3,107.8,93.4,110.6,0
-3.0,99.1,113.1,91.7,110.9,0
+3.0,96.9,107.1,97.4,106.2,0
-3.5,96.9,107.1,NaN,NaN,1
