Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1373,1346,-1.5,106.2,106.3,101.6,113.0,1
1373,1233,-2.0,106.2,106.3,110.8,106.6,0
1373,1264,-1.5,106.2,106.3,97.0,107.6,1
1373,1389,+4.0,106.2,106.3,102.5,95.9,0
1373,1351,-6.5,106.2,106.3,100.9,104.6,1
1373,1193,+2.0,106.2,106.3,99.8,103.1,1
1373,1346,-7.5,106.2,106.3,101.6,113.0,1
1373,1389,-5.5,106.2,106.3,102.5,95.9,1
1373,1310,-5.0,106.2,106.3,101.4,109.3,0
1373,1145,+2.0,106.2,106.3,108.7,109.9,0
1373,1265,-13.5,108.1,104.5,102.0,116.0,1
1373,1310,-8.0,108.1,104.5,94.1,108.2,1
1373,1145,+2.5,108.1,104.5,108.1,114.4,1
1373,1351,-8.0,108.1,104.5,99.3,104.7,1
1373,1284,+7.5,108.1,104.5,107.3,99.2,0
1373,1346,-4.5,108.1,104.5,91.9,103.8,1
1373,1193,-5.5,108.1,104.5,103.8,107.9,1
1373,1264,-3.5,108.1,104.5,98.8,106.6,0
1373,1310,-12.0,108.1,104.5,94.1,108.2,1
1373,1264,+7.0,105.7,114.0,101.9,101.6,0
1373,1389,-1.5,105.7,114.0,100.0,101.7,0
1373,1382,+8.5,106.2,106.3,109.0,101.8,0
1373,1242,+23.0,106.2,106.3,121.9,94.5,0
1373,1203,+2.5,106.2,106.3,107.7,105.3,0
1373,1165,-14.5,106.2,106.3,99.7,108.4,1
1373,1458,+15.0,108.1,104.5,110.1,93.6,0
1373,1181,+24.0,108.1,104.5,121.9,100.0,0
1373,1382,+5.0,105.7,114.0,105.4,100.1,1
1373,1269,+5.5,105.7,114.0,106.5,102.3,0
1373,1386,+11.5,101.6,101.3,112.3,99.4,0
1373,1272,+18.0,101.6,101.3,112.4,97.1,0
1373,1345,+17.5,101.6,101.3,108.4,100.5,0
1373,1165,-2.0,101.6,101.3,100.4,120.9,1
1373,1382,+7.0,101.6,101.3,111.2,102.4,1
1373,1247,+16.5,101.6,101.3,106.3,100.4,0
1373,1220,+2.0,106.2,106.3,111.1,112.4,0
1373,1351,-5.0,106.2,106.3,100.9,104.6,0
1373,1193,-8.5,106.2,106.3,99.8,103.1,1
1373,1382,-1.5,108.1,104.5,113.7,105.1,1
1373,1220,+1.5,108.1,104.5,111.6,103.2,1
1373,1389,-4.0,108.1,104.5,96.7,102.0,0
1373,1264,-8.5,108.1,104.5,98.8,106.6,1
1373,1165,-7.0,108.1,104.5,98.2,108.5,0
1373,1165,-7.5,105.7,114.0,96.9,99.7,0
1373,1351,-2.5,105.7,114.0,101.2,101.0,0
1373,1346,-3.5,105.7,114.0,103.0,104.1,1
1373,1200,-6.0,105.7,114.0,102.0,105.5,0
1373,1200,-2.5,101.6,101.3,108.8,111.7,1
1373,1220,-7.0,101.6,101.3,105.1,113.2,1
1373,1265,-11.5,106.2,106.3,100.7,114.3,1
1373,1284,+9.5,106.2,106.3,109.1,100.5,0
1373,1310,-8.5,106.2,106.3,101.4,109.3,1
1373,1264,-8.0,106.2,106.3,97.0,107.6,1
1373,1284,+2.0,106.2,106.3,109.1,100.5,0
1373,1265,-6.5,106.2,106.3,100.7,114.3,1
1373,1233,+5.5,106.2,106.3,110.8,106.6,1
1373,1145,-3.5,106.2,106.3,108.7,109.9,0
1373,1346,-14.0,108.1,104.5,91.9,103.8,1
1373,1193,-5.0,108.1,104.5,103.8,107.9,0
1373,1233,-1.5,108.1,104.5,110.5,103.4,0
1373,1351,+1.5,108.1,104.5,99.3,104.7,1
1373,1233,+7.0,108.1,104.5,110.5,103.4,1
1373,1145,-7.0,108.1,104.5,108.1,114.4,1
1373,1265,-8.0,108.1,104.5,102.0,116.0,0
1373,1389,-9.5,108.1,104.5,96.7,102.0,1
1373,1284,+1.0,108.1,104.5,107.3,99.2,0
1373,1346,+6.5,105.7,114.0,103.0,104.1,0
1373,1264,+3.0,105.7,114.0,101.9,101.6,0
1373,1145,+1.0,105.7,114.0,103.6,101.8,0
1373,1284,-2.0,105.7,114.0,100.8,102.1,0
1373,1265,+3.0,105.7,114.0,94.6,107.4,1
1373,1233,+2.5,106.2,106.3,110.8,106.6,0
1373,1284,+7.0,106.2,106.3,109.1,100.5,1
1373,1193,-3.0,106.2,106.3,99.8,103.1,1
1373,1287,-6.0,108.1,104.5,106.6,102.8,0
1373,1233,+2.5,108.1,104.5,110.5,103.4,0
1373,1264,-10.0,108.1,104.5,98.8,106.6,1
1373,1233,+8.5,105.7,114.0,113.6,107.4,0
1373,1310,-3.5,105.7,114.0,99.8,111.2,1
1373,1284,+7.5,105.7,114.0,100.8,102.1,0
1373,1201,+8.0,101.6,101.3,110.2,105.2,1
1373,1229,-2.5,101.6,101.3,101.9,99.9,1
1373,1336,+5.0,101.6,101.3,110.3,101.3,1
1373,1392,-1.0,101.6,101.3,105.4,105.4,1
1373,1145,+6.0,101.6,101.3,112.5,108.3,0
1373,1284,-6.5,101.6,101.3,96.8,105.3,1
1373,1310,+12.0,95.4,108.1,107.0,104.2,0
1373,1265,+6.0,95.4,108.1,98.8,105.4,1
1373,1233,+16.5,95.4,108.1,114.4,106.9,0
1373,1265,+2.5,95.4,108.1,98.8,105.4,0
1373,NaN,+7.5,97.3,103.0,NaN,NaN,0
1373,1264,+6.5,97.3,103.0,103.3,99.4,1
1373,1233,+11.0,99.1,102.9,113.6,102.0,0
1373,1264,-8.5,99.1,102.9,96.4,111.1,1
1373,1345,+4.5,109.4,95.5,109.8,87.7,0
1373,1193,-9.0,109.4,95.5,106.7,101.3,1
1373,1351,-13.0,109.4,95.5,103.1,104.6,1
1373,1264,-14.0,109.4,95.5,99.3,101.7,1
1373,1257,+12.0,110.3,98.4,111.2,85.2,0
1373,1326,+2.5,110.3,98.4,113.3,96.9,1
1373,1201,+1.5,101.6,101.3,110.2,105.2,1
1373,1201,-1.5,101.6,101.3,110.2,105.2,0
