Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1133,1260,+2.0,104.5,100.8,111.3,96.2,1
1133,1232,+4.5,104.5,100.8,104.8,102.6,1
1133,1283,-1.0,104.5,100.8,108.5,104.0,1
1133,1191,-4.5,104.5,100.8,99.5,96.9,1
1133,1229,+2.5,104.5,100.8,105.8,103.7,0
1133,1260,+6.5,104.5,100.8,111.3,96.2,0
1133,1356,-6.5,104.5,100.8,106.3,103.7,1
1133,1191,+1.0,104.5,100.8,99.5,96.9,0
1133,1434,-6.5,104.5,100.8,103.2,101.6,1
1133,1204,-2.0,104.5,100.8,106.3,104.5,1
1133,1451,-2.0,104.5,100.8,107.1,106.0,1
1133,1427,-7.5,104.5,100.8,105.3,105.6,1
1133,1436,+8.0,104.5,100.8,114.0,103.4,0
1133,1174,-8.0,104.5,100.8,102.2,109.9,1
1133,1237,-9.0,104.5,100.8,98.2,109.5,1
1133,1320,+1.5,104.5,100.8,103.3,99.1,1
1133,1179,-1.0,104.5,100.8,106.3,105.3,0
1133,1279,+8.0,104.5,100.8,111.5,104.9,0
1133,1369,-4.0,104.5,100.8,NaN,NaN,1
1133,1114,-10.0,104.5,100.8,94.2,106.0,1
1133,1355,+11.5,104.5,100.8,114.5,104.0,0
1133,1183,-7.0,104.5,100.8,99.3,107.5,1
1133,1232,-5.0,104.5,100.8,104.8,102.6,0
1133,1283,+4.5,104.5,100.8,108.5,104.0,1
1133,1434,+2.0,104.5,100.8,103.2,101.6,0
1133,1229,-9.0,104.5,100.8,105.8,103.7,1
1133,1356,+3.5,104.5,100.8,106.3,103.7,0
1133,1320,+3.5,104.5,100.8,103.3,99.1,0
1133,1179,-7.0,104.5,100.8,106.3,105.3,0
1133,1260,+6.5,104.5,100.8,111.3,96.2,0
1133,1179,-3.0,104.5,100.8,106.3,105.3,1
