Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1340,1170,-11.5,108.6,107.9,100.2,110.6,0
1340,1451,-1.5,108.6,107.9,107.1,106.0,0
1340,1226,-7.5,108.6,107.9,103.6,109.1,1
1340,1285,+1.0,108.6,107.9,110.1,99.3,0
1340,1286,-9.0,108.6,107.9,102.4,111.6,1
1340,1225,-4.0,108.6,107.9,109.5,105.8,1
1340,1186,-1.5,108.6,107.9,108.3,104.8,0
1340,1390,-6.5,108.6,107.9,108.5,99.7,1
1340,1139,-12.5,108.6,107.9,115.7,97.9,0
1340,1181,-24.5,108.6,107.9,122.6,93.5,0
1340,1429,+2.0,108.6,107.9,107.5,104.9,1
1340,1415,-2.5,108.6,107.9,94.9,103.7,1
1340,1339,-1.5,108.6,107.9,99.6,108.5,1
1340,1170,-8.5,108.6,107.9,100.2,110.6,0
1340,1143,-5.0,108.6,107.9,98.7,105.5,1
1340,1332,-13.5,108.6,107.9,110.9,100.3,0
1340,1365,-2.5,108.6,107.9,99.8,109.5,1
1340,1258,-2.5,108.6,107.9,107.9,113.3,1
1340,1319,-7.0,108.6,107.9,93.9,109.5,1
1340,1381,-3.5,108.6,107.9,102.7,110.1,1
1340,1226,-8.5,108.6,107.9,103.6,109.1,1
1340,1451,-3.0,108.6,107.9,107.1,106.0,0
1340,1286,-2.5,108.6,107.9,102.4,111.6,1
1340,1285,-8.0,108.6,107.9,110.1,99.3,0
1340,1186,-5.0,108.6,107.9,108.3,104.8,1
1340,1225,-4.0,108.6,107.9,109.5,105.8,0
1340,1186,-4.0,108.6,107.9,108.3,104.8,0
1340,1170,-7.0,108.6,107.9,100.2,110.6,1
1340,1315,-8.5,108.6,107.9,103.4,109.6,1
1340,1294,-1.5,108.6,107.9,107.4,101.3,0
