Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1460,1324,-1.0,101.0,98.2,107.3,108.1,1
1460,1178,-11.0,101.0,98.2,102.6,117.2,1
1460,1453,-4.5,101.0,98.2,99.8,109.1,1
1460,1464,-11.5,101.0,98.2,101.4,116.5,1
1460,1297,+10.5,101.0,98.2,108.2,100.9,1
1460,1324,+7.5,101.0,98.2,107.3,108.1,1
1460,1178,-4.5,101.0,98.2,102.6,117.2,1
1460,1193,-4.5,101.0,98.2,102.4,106.6,1
1460,1239,-9.5,101.0,98.2,94.4,108.7,1
1460,1205,-4.0,101.0,98.2,97.8,106.4,1
1460,1293,-2.0,101.0,98.2,113.1,100.4,0
1460,1275,-4.5,101.0,98.2,99.4,101.9,0
1460,1260,+12.5,101.0,98.2,111.3,96.2,0
1460,1237,-8.0,101.0,98.2,98.2,109.5,1
1460,1227,-7.0,101.0,98.2,NaN,NaN,1
1460,1210,+8.5,101.0,98.2,103.9,98.9,1
1460,1283,+9.0,101.0,98.2,108.5,104.0,0
1460,1405,+5.0,101.0,98.2,114.1,109.0,1
1460,1245,-4.0,101.0,98.2,102.4,106.9,1
1460,1443,+9.5,101.0,98.2,113.6,101.1,0
1460,1227,-2.0,101.0,98.2,NaN,NaN,1
1460,1237,-6.0,101.0,98.2,98.2,109.5,0
1460,1156,-13.5,101.0,98.2,97.8,110.5,1
1460,1297,-1.0,101.0,98.2,108.2,100.9,1
1460,1454,-7.0,101.0,98.2,100.1,103.9,0
1460,1453,-13.5,101.0,98.2,99.8,109.1,1
1460,1464,-7.0,101.0,98.2,101.4,116.5,1
1460,1156,-8.5,101.0,98.2,97.8,110.5,0
1460,1156,-9.5,101.0,98.2,97.8,110.5,1
1460,1454,-4.0,101.0,98.2,100.1,103.9,1
1460,1453,-9.0,101.0,98.2,99.8,109.1,1
