Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1353,1228,+6.5,99.4,96.5,109.8,103.3,0
1353,1336,+9.5,99.4,96.5,113.0,95.9,0
1353,1304,-2.5,99.4,96.5,110.9,97.5,0
1353,1276,+11.5,99.4,96.5,115.9,92.7,0
1353,1234,+1.0,99.4,96.5,116.7,108.8,1
1353,1326,+6.0,99.4,96.5,116.1,95.0,0
1353,1277,+21.5,99.4,96.5,120.0,93.6,0
1353,1458,+3.0,99.4,96.5,110.0,99.4,1
1353,1345,+19.0,99.4,96.5,123.2,96.6,0
1353,1199,+4.5,99.4,96.5,115.8,100.0,0
1353,1187,-12.5,99.4,96.5,97.1,109.8,1
1353,1156,-13.0,99.4,96.5,97.8,110.5,1
1353,1371,+9.0,99.4,96.5,116.3,99.0,1
1353,1200,-11.5,99.4,96.5,94.7,106.4,1
1353,1277,+14.0,99.4,96.5,120.0,93.6,0
1353,1278,+12.5,99.4,96.5,109.0,104.0,0
1353,1228,+2.0,99.4,96.5,109.8,103.3,0
1353,1326,+14.0,99.4,96.5,116.1,95.0,0
1353,1268,+11.5,99.4,96.5,114.1,99.4,0
1353,1321,+3.0,99.4,96.5,109.2,101.0,1
1353,1304,+8.5,99.4,96.5,110.9,97.5,0
1353,1231,+2.0,99.4,96.5,109.7,99.3,0
1353,1345,+15.5,99.4,96.5,123.2,96.6,0
1353,1345,+15.5,99.4,96.5,123.2,96.6,0
1353,1231,+7.5,99.4,96.5,109.7,99.3,1
