Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1389,1233,+6.0,102.5,95.9,110.8,106.6,0
1389,1265,-4.5,102.5,95.9,100.7,114.3,1
1389,1351,-4.0,102.5,95.9,100.9,104.6,1
1389,1310,-8.0,102.5,95.9,101.4,109.3,0
1389,1373,-4.0,102.5,95.9,106.2,106.3,1
1389,1193,+2.5,102.5,95.9,99.8,103.1,1
1389,1351,+3.0,102.5,95.9,100.9,104.6,1
1389,1346,-7.0,102.5,95.9,101.6,113.0,1
1389,1373,+5.5,102.5,95.9,106.2,106.3,0
1389,1284,+5.5,102.5,95.9,109.1,100.5,1
1389,1284,+12.0,96.7,102.0,107.3,99.2,0
1389,1351,-3.5,96.7,102.0,99.3,104.7,0
1389,1233,+8.5,96.7,102.0,110.5,103.4,0
1389,1193,+3.0,96.7,102.0,103.8,107.9,1
1389,1265,-6.5,96.7,102.0,102.0,116.0,1
1389,1145,+8.0,96.7,102.0,108.1,114.4,1
1389,1310,-2.5,96.7,102.0,94.1,108.2,0
1389,1265,+1.5,96.7,102.0,102.0,116.0,1
1389,1233,+9.0,100.0,101.7,113.6,107.4,0
1389,1351,-3.0,100.0,101.7,101.2,101.0,0
1389,1373,+1.5,100.0,101.7,105.7,114.0,1
1389,1346,-3.0,100.0,101.7,103.0,104.1,0
1389,1200,+3.5,102.5,95.9,97.0,100.0,0
1389,1343,+11.5,96.7,102.0,112.3,101.7,0
1389,1135,-2.0,96.7,102.0,102.4,111.6,1
1389,1398,-13.0,100.0,101.7,89.5,108.4,1
1389,1353,+9.0,100.0,101.7,98.7,101.1,1
1389,1247,+10.0,100.0,101.7,101.3,95.3,0
1389,1310,-9.0,100.0,101.7,99.8,111.2,0
1389,1135,+4.0,100.0,101.7,99.4,107.8,0
1389,1245,+13.5,98.1,103.9,104.1,106.2,0
1389,1323,+21.5,102.5,95.9,118.1,98.4,0
1389,,-5.5,102.5,95.9,100.9,93.7,1
1389,1189,-5.0,102.5,95.9,104.4,102.2,0
1389,1268,+13.0,102.5,95.9,113.1,98.7,0
1389,1264,-7.5,102.5,95.9,97.0,107.6,1
1389,1233,+2.0,102.5,95.9,110.8,106.6,0
1389,1165,-7.0,96.7,102.0,98.2,108.5,0
1389,1203,+16.0,96.7,102.0,114.8,101.0,0
1389,1371,+12.0,96.7,102.0,111.1,92.9,0
1389,1373,+4.0,96.7,102.0,108.1,104.5,1
1389,1351,+6.0,96.7,102.0,99.3,104.7,1
1389,1165,+2.5,100.0,101.7,96.9,99.7,1
1389,1371,+11.0,100.0,101.7,109.3,101.3,0
1389,1343,+2.5,100.0,101.7,107.4,106.9,1
1389,1145,-2.5,100.0,101.7,103.6,101.8,0
1389,1165,-9.0,98.1,103.9,100.4,120.9,1
1389,1371,+12.0,98.1,103.9,108.8,100.9,1
1389,1310,+5.0,98.1,103.9,101.9,110.7,0
1389,1145,-2.5,102.5,95.9,108.7,109.9,1
1389,1310,-6.5,102.5,95.9,101.4,109.3,1
1389,1193,-6.0,102.5,95.9,99.8,103.1,1
1389,1265,-12.5,102.5,95.9,100.7,114.3,1
1389,1264,-4.0,102.5,95.9,97.0,107.6,1
1389,1346,-2.0,102.5,95.9,101.6,113.0,1
1389,1145,-3.0,102.5,95.9,108.7,109.9,0
1389,1284,+8.5,102.5,95.9,109.1,100.5,0
