Team,Opponent,Spread,TeamOeff,TeamDeff,OppOeff2,OppDeff2,Result
1326,1268,-2.5,111.2,101.0,113.1,98.7,0
1326,1234,+1.5,111.2,101.0,113.0,102.5,0
1326,1278,-3.5,111.2,101.0,109.7,93.7,1
1326,1321,-2.0,111.2,101.0,111.3,95.5,0
1326,1304,+2.0,111.2,101.0,105.0,99.8,1
1326,1277,-2.5,111.2,101.0,111.4,95.9,1
1326,1458,+10.5,111.2,101.0,115.1,92.1,0
1326,1278,+5.5,111.2,101.0,109.7,93.7,0
1326,1345,+3.0,111.2,101.0,117.0,93.9,0
1326,1228,-1.0,111.2,101.0,107.2,95.8,0
1326,1268,+4.5,107.0,97.0,116.2,95.9,0
1326,1228,+2.0,107.0,97.0,106.9,103.0,1
1326,1336,-8.5,107.0,97.0,103.4,100.8,1
1326,1345,+13.0,107.0,97.0,116.9,93.1,0
1326,1268,+10.5,107.0,97.0,116.2,95.9,0
1326,1353,-19.5,107.0,97.0,97.5,108.1,1
1326,1231,+5.5,107.0,97.0,121.7,98.7,0
1326,1321,+2.0,107.0,97.0,111.1,100.1,1
1326,1228,-9.0,107.0,97.0,106.9,103.0,1
1326,1268,-8.0,115.6,94.8,111.3,95.7,1
1326,1231,-9.0,115.6,94.8,119.8,106.0,1
1326,1438,+12.5,111.2,101.0,112.2,88.0,0
1326,1267,-12.5,111.2,101.0,110.8,109.7,1
1326,1441,-26.5,111.2,101.0,90.0,105.1,1
1326,1344,-6.5,111.2,101.0,108.5,96.0,1
1326,1300,-24.5,111.2,101.0,102.2,101.9,1
1326,1298,-16.5,111.2,101.0,99.9,103.4,1
1326,1256,-8.5,107.0,97.0,104.6,103.7,0
1326,1426,-18.5,107.0,97.0,106.9,99.5,0
1326,1212,-38.5,107.0,97.0,88.4,109.7,1
1326,1291,-13.0,107.0,97.0,93.7,102.4,1
1326,1241,-23.5,115.6,94.8,105.5,108.2,1
1326,1144,-32.0,115.6,94.8,97.7,109.5,1
1326,1357,-26.5,115.6,94.8,103.4,109.6,1
1326,1266,-12.5,115.6,94.8,105.3,98.5,1
1326,1316,-24.0,109.3,88.0,103.3,111.1,1
1326,1461,-16.0,109.3,88.0,105.5,100.5,1
1326,1110,-26.5,109.3,88.0,103.4,98.9,1
1326,1266,-1.0,109.3,88.0,109.7,98.6,1
1326,1325,-18.5,109.3,88.0,106.5,102.7,1
1326,1421,-14.0,111.2,101.0,107.4,102.5,1
1326,1464,-22.0,111.2,101.0,102.6,112.9,1
1326,1417,+8.5,111.2,101.0,124.0,100.4,0
1326,1163,-9.5,111.2,101.0,105.2,98.7,1
1326,1194,-20.5,111.2,101.0,98.6,107.9,0
1326,1278,-11.0,107.0,97.0,101.5,104.3,1
1326,1354,-24.5,107.0,97.0,103.3,112.8,1
1326,1273,-11.0,107.0,97.0,105.8,107.5,1
1326,1246,+10.0,107.0,97.0,121.8,96.6,1
1326,1296,-13.5,107.0,97.0,101.6,101.7,1
1326,1163,+7.5,107.0,97.0,111.9,93.2,0
1326,1102,-14.0,107.0,97.0,99.1,106.0,1
1326,1440,-15.5,107.0,97.0,97.0,111.2,1
1326,1438,+7.0,107.0,97.0,120.6,91.0,0
1326,1234,-7.0,115.6,94.8,114.2,95.1,0
1326,1460,-17.5,115.6,94.8,99.0,105.5,1
1326,1275,-22.5,115.6,94.8,102.5,106.6,1
1326,1314,+1.0,115.6,94.8,119.1,95.3,0
1326,1299,-33.0,115.6,94.8,93.5,112.9,1
1326,1287,-18.5,115.6,94.8,104.1,103.1,1
1326,1219,-20.5,115.6,94.8,108.4,106.4,1
1326,1159,-23.5,115.6,94.8,108.0,109.2,1
1326,1336,+1.5,111.2,101.0,104.5,97.2,1
1326,1458,+7.0,111.2,101.0,115.1,92.1,1
1326,1304,-2.0,111.2,101.0,105.0,99.8,0
1326,1277,+6.5,111.2,101.0,111.4,95.9,0
1326,1268,+7.5,111.2,101.0,113.1,98.7,0
1326,1353,-11.0,111.2,101.0,101.5,99.3,1
1326,1276,+9.5,111.2,101.0,122.3,99.2,1
1326,1234,+4.0,107.0,97.0,116.1,95.9,1
1326,1277,+6.5,107.0,97.0,123.4,95.5,0
1326,1304,+2.0,107.0,97.0,110.4,101.6,1
1326,1276,-1.5,107.0,97.0,114.6,100.5,1
1326,1353,-12.5,107.0,97.0,97.5,108.1,1
1326,1321,-4.5,107.0,97.0,111.1,100.1,1
1326,1458,+6.5,107.0,97.0,110.1,93.6,0
