Dec 30, 2017,DREXL,75,ELON,90,L,-6.5,L,138.0,O
Dec 21, 2017,DREXL,62,LOYMD,66,L,0.0,,0.0,
Dec 18, 2017,QUINN,71,DREXL,72,W,-9.0,L,145.0,U
Dec 16, 2017,DREXL,60,TEMPL,63,L,-15.5,W,147.0,U
Dec 10, 2017,DREXL,60,ROBMO,74,L,0.0,,0.0,
Dec 7, 2017,DREXL,72,LASAL,70,W,-12.0,W,136.0,O
Dec 2, 2017,RIDER,77,DREXL,89,W,+5.0,W,156.5,O
Dec 31, 2016,DREXL,67,JMU,78,L,-1.0,L,141.0,O
Dec 28, 2016,DREXL,67,PENN,75,L,-6.5,L,145.5,U
Dec 21, 2016,DREXL,91,QUINN,74,W,-2.5,W,163.0,O
Dec 18, 2016,KEAN,44,DREXL,84,W,0.0,,0.0,
Dec 16, 2016,DREXL,82,RIDER,90,L,-4.0,L,148.0,O
Dec 11, 2016,STJOE,72,DREXL,71,L,+6.0,W,146.0,U
Dec 3, 2016,DREXL,78,HIGHP,72,W,0.0,,0.0,
Dec 31, 2015,DREXL,63,NCWIL,75,L,-13.5,W,143.5,U
Dec 28, 2015,DREXL,70,IONA,77,L,-8.5,W,148.0,U
Dec 22, 2015,PENN,52,DREXL,53,W,-5.0,L,136.5,U
Dec 19, 2015,PENST,63,DREXL,57,L,+6.0,P,128.5,U
Dec 15, 2015,DREXL,54,S.CAR,79,L,-17.0,L,144.0,U
Dec 5, 2015,DREXL,66,LASAL,53,W,-7.5,W,142.0,U
Dec 28, 2014,IONA,81,DREXL,62,L,+4.5,L,0.0,
Dec 20, 2014,PENST,73,DREXL,68,L,+5.5,W,0.0,
Dec 16, 2014,DREXL,70,BUFF,80,L,-7.5,L,0.0,
Dec 13, 2014,LASAL,65,DREXL,55,L,+1.5,L,0.0,
Dec 4, 2014,PHISCI,54,DREXL,52,L,0.0,,0.0,
Dec 29, 2013,BUFF,55,DREXL,52,L,-8.0,L,135.0,U
Dec 22, 2013,STFPA,49,DREXL,59,W,0.0,,0.0,
Dec 18, 2013,DREXL,55,STJOE,75,L,-4.0,L,140.0,U
Dec 15, 2013,DREXL,72,DAVID,58,W,+1.5,W,139.5,U
Dec 7, 2013,TN.ST,61,DREXL,75,W,-14.5,L,135.5,O
