Feb 24, 2018,SEATT,57,CSBAK,64,L,0.0,,0.0,
Feb 22, 2018,SEATT,64,GRCNYN,76,L,0.0,,0.0,
Feb 17, 2018,NMXST,63,SEATT,73,W,0.0,,0.0,
Feb 15, 2018,UTRGV,68,SEATT,85,W,0.0,,0.0,
Feb 10, 2018,SEATT,91,CHIST,81,W,0.0,,0.0,
Feb 8, 2018,SEATT,67,UMKC,74,L,0.0,,0.0,
Feb 3, 2018,UTVAL,54,SEATT,55,W,0.0,,0.0,
Feb 25, 2017,SEATT,53,NMXST,86,L,0.0,,0.0,
Feb 23, 2017,SEATT,86,UTRGV,77,W,0.0,,0.0,
Feb 18, 2017,CSBAK,51,SEATT,48,L,0.0,,0.0,
Feb 16, 2017,GRCNYN,61,SEATT,58,L,0.0,,0.0,
Feb 11, 2017,SEATT,72,UMKC,102,L,0.0,,0.0,
Feb 9, 2017,SEATT,90,CHIST,65,W,0.0,,0.0,
Feb 4, 2017,UTVAL,50,SEATT,63,W,0.0,,0.0,
Feb 27, 2016,UTVAL,69,SEATT,72,W,0.0,,0.0,
Feb 20, 2016,SEATT,57,NMXST,70,L,0.0,,0.0,
Feb 18, 2016,SEATT,57,TEXPA,67,L,0.0,,0.0,
Feb 12, 2016,GRCNYN,71,SEATT,60,L,0.0,,0.0,
Feb 6, 2016,UMKC,55,SEATT,65,W,0.0,,0.0,
Feb 4, 2016,CHIST,56,SEATT,59,W,0.0,,0.0,
Feb 28, 2015,CSBAK,43,SEATT,53,W,0.0,,0.0,
Feb 21, 2015,CHIST,31,SEATT,57,W,0.0,,0.0,
Feb 18, 2015,UMKC,56,SEATT,74,W,0.0,,0.0,
Feb 14, 2015,SEATT,57,TEXPA,68,L,0.0,,0.0,
Feb 12, 2015,SEATT,47,NMXST,73,L,0.0,,0.0,
Feb 7, 2015,UTVAL,33,SEATT,53,W,0.0,,0.0,
Feb 5, 2015,GRCNYN,66,SEATT,64,L,0.0,,0.0,
Feb 27, 2014,CHIST,84,SEATT,77,L,0.0,,0.0,
Feb 20, 2014,GRCNYN,74,SEATT,73,L,0.0,,0.0,
Feb 15, 2014,SEATT,65,CSBAK,83,L,0.0,,0.0,
