Nov 30, 2017,SDKOTA,82,UMKC,63,L,0.0,,0.0,
Nov 26, 2017,UMKC,65,TNMAR,55,W,0.0,,0.0,
Nov 22, 2017,UMKC,65,PENN,68,L,-10.0,W,143.0,U
Nov 21, 2017,UMKC,75,GASOU,78,L,-13.0,W,149.0,O
Nov 20, 2017,UMKC,74,MANHT,63,W,-7.0,W,142.0,U
Nov 16, 2017,LOYCH,66,UMKC,56,L,0.0,,0.0,
Nov 14, 2017,UMKC,51,KANST,72,L,0.0,,0.0,
Nov 12, 2017,HASKL,59,UMKC,110,W,0.0,,0.0,
Nov 10, 2017,UMKC,57,WICHI,109,L,0.0,,0.0,
Nov 30, 2016,SDKOTA,82,UMKC,84,W,0.0,,0.0,
Nov 28, 2016,SEMIZ,75,UMKC,86,W,-10.5,W,151.5,O
Nov 25, 2016,ARMONT,82,UMKC,97,W,0.0,,0.0,
Nov 21, 2016,UMKC,77,WISGB,95,L,-2.0,L,159.0,O
Nov 20, 2016,MURRAY,74,UMKC,85,W,+5.5,W,152.5,O
Nov 19, 2016,UMKC,71,BOWLG,69,W,-4.5,W,153.0,U
Nov 15, 2016,DRAKE,62,UMKC,68,W,-4.5,W,147.5,U
Nov 11, 2016,UMKC,82,CREIG,89,L,0.0,,0.0,
Nov 28, 2015,SD.ST,57,UMKC,64,W,0.0,,0.0,
Nov 25, 2015,LINCL,72,UMKC,73,W,0.0,,0.0,
Nov 21, 2015,UMKC,79,DRAKE,73,W,0.0,,0.0,
Nov 17, 2015,UMKC,89,NEBOM,95,L,0.0,,0.0,
Nov 15, 2015,WMJWL,59,UMKC,73,W,0.0,,0.0,
Nov 13, 2015,UMKC,58,MINN,76,L,0.0,,0.0,
Nov 29, 2014,WMJWL,44,UMKC,84,W,0.0,,0.0,
Nov 26, 2014,YOUNG,66,UMKC,63,L,0.0,,0.0,
Nov 23, 2014,SAMFD,64,UMKC,55,L,-7.5,L,0.0,
Nov 22, 2014,UMKC,68,ARKLR,73,L,-5.0,P,0.0,
Nov 19, 2014,ROLLA,77,UMKC,90,W,0.0,,0.0,
Nov 17, 2014,UMKC,73,KANST,83,L,0.0,,0.0,
Nov 14, 2014,UMKC,69,MIZZU,61,W,-14.0,W,148.0,U
