Feb 28, 2018,SAMHO,70,C.ARK,88,L,0.0,,0.0,
Feb 21, 2018,NEWOR,54,SAMHO,57,W,0.0,,0.0,
Feb 17, 2018,SAMHO,86,HOUBPT,78,W,0.0,,0.0,
Feb 14, 2018,SAMHO,72,NICHL,73,L,0.0,,0.0,
Feb 10, 2018,LAMAR,69,SAMHO,71,W,0.0,,0.0,
Feb 7, 2018,TEXCC,64,SAMHO,66,W,0.0,,0.0,
Feb 3, 2018,ABILE,77,SAMHO,84,W,0.0,,0.0,
Feb 25, 2017,ABILE,84,SAMHO,81,L,0.0,,0.0,
Feb 18, 2017,SAMHO,53,INCAR,69,L,0.0,,0.0,
Feb 16, 2017,SAMHO,77,HOUBPT,88,L,0.0,,0.0,
Feb 11, 2017,INCAR,63,SAMHO,72,W,0.0,,0.0,
Feb 9, 2017,SAMHO,76,LAMAR,80,L,0.0,,0.0,
Feb 4, 2017,SAMHO,64,ABILE,71,L,0.0,,0.0,
Feb 2, 2017,SFA,63,SAMHO,72,W,0.0,,0.0,
Feb 29, 2016,SAMHO,83,C.ARK,73,W,0.0,,0.0,
Feb 27, 2016,TEXCC,75,SAMHO,70,L,0.0,,0.0,
Feb 20, 2016,SAMHO,105,C.ARK,75,W,0.0,,0.0,
Feb 15, 2016,SAMHO,84,ABILE,71,W,0.0,,0.0,
Feb 13, 2016,HOUBPT,68,SAMHO,80,W,0.0,,0.0,
Feb 6, 2016,SAMHO,48,TEXCC,51,L,0.0,,0.0,
Feb 1, 2016,SAMHO,69,LAMAR,66,W,0.0,,0.0,
Feb 28, 2015,SAMHO,59,TEXCC,61,L,0.0,,0.0,
Feb 21, 2015,SAMHO,70,C.ARK,42,W,0.0,,0.0,
Feb 16, 2015,ABILE,49,SAMHO,71,W,0.0,,0.0,
Feb 14, 2015,SAMHO,87,HOUBPT,64,W,0.0,,0.0,
Feb 9, 2015,TEXCO,39,SAMHO,88,W,0.0,,0.0,
Feb 7, 2015,TEXCC,59,SAMHO,67,W,0.0,,0.0,
Feb 2, 2015,LAMAR,50,SAMHO,79,W,0.0,,0.0,
Feb 27, 2014,SAMHO,71,C.ARK,80,L,0.0,,0.0,
Feb 22, 2014,SAMHO,74,LAMAR,71,W,0.0,,0.0,
