Feb 27, 2018,VERMT,74,MAINE,62,L,0.0,,0.0,
Feb 24, 2018,MAINE,79,ALBNY,89,L,0.0,,0.0,
Feb 21, 2018,MAINE,76,LOWELL,88,L,0.0,,0.0,
Feb 15, 2018,MAINE,63,HARTF,67,L,0.0,,0.0,
Feb 11, 2018,STONY,64,MAINE,61,L,0.0,,0.0,
Feb 8, 2018,MAINE,56,NH,71,L,0.0,,0.0,
Feb 3, 2018,BINGH,79,MAINE,81,W,0.0,,0.0,
Feb 25, 2017,MAINE,72,BINGH,71,W,0.0,,0.0,
Feb 19, 2017,ALBNY,74,MAINE,56,L,0.0,,0.0,
Feb 15, 2017,MAINE,51,NH,64,L,0.0,,0.0,
Feb 12, 2017,MAINE,66,STONY,67,L,0.0,,0.0,
Feb 9, 2017,MAINE,68,LOWELL,100,L,0.0,,0.0,
Feb 6, 2017,HARTF,41,MAINE,52,W,0.0,,0.0,
Feb 4, 2017,UMBC,83,MAINE,71,L,0.0,,0.0,
Feb 1, 2017,MAINE,53,VERMT,74,L,0.0,,0.0,
Feb 27, 2016,MAINE,66,BINGH,78,L,0.0,,0.0,
Feb 24, 2016,HARTF,82,MAINE,74,L,0.0,,0.0,
Feb 21, 2016,STONY,75,MAINE,56,L,0.0,,0.0,
Feb 14, 2016,MAINE,64,ALBNY,108,L,0.0,,0.0,
Feb 11, 2016,LOWELL,108,MAINE,95,L,0.0,,0.0,
Feb 8, 2016,MAINE,75,NH,88,L,0.0,,0.0,
Feb 6, 2016,UMBC,83,MAINE,79,L,0.0,,0.0,
Feb 3, 2016,MAINE,68,VERMT,85,L,0.0,,0.0,
Feb 28, 2015,MAINE,56,NH,65,L,0.0,,0.0,
Feb 25, 2015,HARTF,63,MAINE,60,L,0.0,,0.0,
Feb 21, 2015,MAINE,66,UMBC,73,L,0.0,,0.0,
Feb 18, 2015,MAINE,71,LOWELL,82,L,0.0,,0.0,
Feb 14, 2015,MAINE,52,STONY,80,L,0.0,,0.0,
Feb 7, 2015,BINGH,64,MAINE,67,W,0.0,,0.0,
Feb 3, 2015,MAINE,49,VERMT,68,L,0.0,,0.0,
