Feb 26, 2018,NCA&T,86,BCOOK,80,L,0.0,,0.0,
Feb 24, 2018,SAVAN,92,BCOOK,121,W,0.0,,0.0,
Feb 19, 2018,BCOOK,96,MORGN,95,W,0.0,,0.0,
Feb 17, 2018,BCOOK,89,COPIN,85,W,0.0,,0.0,
Feb 12, 2018,NCCEN,81,BCOOK,99,W,0.0,,0.0,
Feb 10, 2018,MD-ES,67,BCOOK,87,W,0.0,,0.0,
Feb 5, 2018,BCOOK,79,NORFK,83,L,0.0,,0.0,
Feb 3, 2018,COPIN,60,BCOOK,80,W,0.0,,0.0,
Feb 27, 2017,BCOOK,73,NCA&T,70,W,0.0,,0.0,
Feb 25, 2017,BCOOK,63,NCCEN,78,L,0.0,,0.0,
Feb 20, 2017,NORFK,65,BCOOK,75,W,0.0,,0.0,
Feb 18, 2017,HAMPT,61,BCOOK,62,W,0.0,,0.0,
Feb 13, 2017,BCOOK,81,MD-ES,82,L,0.0,,0.0,
Feb 11, 2017,BCOOK,72,COPIN,76,L,0.0,,0.0,
Feb 6, 2017,HOWRD,67,BCOOK,71,W,0.0,,0.0,
Feb 4, 2017,DELST,88,BCOOK,82,L,0.0,,0.0,
Feb 1, 2017,STETS,76,BCOOK,67,L,0.0,,0.0,
Feb 29, 2016,NCA&T,52,BCOOK,62,W,0.0,,0.0,
Feb 27, 2016,NCCEN,61,BCOOK,69,W,0.0,,0.0,
Feb 22, 2016,BCOOK,96,STETS,94,W,0.0,,0.0,
Feb 20, 2016,BCOOK,55,FLA&M,54,W,0.0,,0.0,
Feb 15, 2016,BCOOK,83,NCA&T,77,W,0.0,,0.0,
Feb 13, 2016,BCOOK,66,NCCEN,90,L,0.0,,0.0,
Feb 6, 2016,DELST,56,BCOOK,85,W,0.0,,0.0,
Feb 2, 2016,SAVAN,59,BCOOK,62,W,0.0,,0.0,
Feb 28, 2015,BCOOK,49,NCCEN,72,L,0.0,,0.0,
Feb 25, 2015,BCOOK,49,SAVAN,58,L,0.0,,0.0,
Feb 21, 2015,FLA&M,57,BCOOK,64,W,0.0,,0.0,
Feb 16, 2015,NCA&T,56,BCOOK,77,W,0.0,,0.0,
Feb 14, 2015,NCCEN,65,BCOOK,51,L,0.0,,0.0,
