Jan 27, 2018,TEXAR,59,GASOU,74,L,-2.5,L,150.5,U
Jan 25, 2018,TEXAR,75,GAST,81,L,-4.0,L,143.0,O
Jan 20, 2018,ULMON,55,TEXAR,71,W,-13.5,W,143.5,U
Jan 18, 2018,ULLAF,77,TEXAR,65,L,-2.5,L,159.0,U
Jan 13, 2018,TEXAR,97,ARKST,71,W,+5.5,W,155.5,O
Jan 11, 2018,TEXAR,65,ARKLR,77,L,+9.0,L,137.0,O
Jan 6, 2018,S.ALA,67,TEXAR,91,W,-12.5,W,148.0,O
Jan 4, 2018,TROY,76,TEXAR,86,W,-7.5,W,153.0,O
Jan 30, 2017,TEXAR,70,COCAR,72,L,+6.5,L,150.5,U
Jan 28, 2017,TEXAR,83,APPST,67,W,+7.0,W,155.0,U
Jan 23, 2017,ULLAF,71,TEXAR,108,W,-6.0,W,161.5,O
Jan 21, 2017,ULMON,55,TEXAR,71,W,-14.0,W,142.0,U
Jan 16, 2017,TEXAR,89,S.ALA,83,W,+4.5,W,143.5,O
Jan 14, 2017,TEXAR,71,TROY,93,L,+5.0,L,153.0,O
Jan 7, 2017,TEXAR,73,TEXST,81,L,+8.5,L,131.5,O
Jan 2, 2017,APPST,69,TEXAR,84,W,-15.0,P,147.5,O
Jan 30, 2016,TEXAR,75,ULLAF,90,L,-6.0,L,163.0,O
Jan 28, 2016,TEXAR,88,ULMON,99,L,+3.5,L,142.5,O
Jan 23, 2016,ARKLR,68,TEXAR,62,L,-3.0,L,138.0,U
Jan 21, 2016,ARKST,64,TEXAR,91,W,-13.5,W,159.0,U
Jan 16, 2016,TEXAR,85,S.ALA,88,L,+12.0,L,147.5,O
Jan 14, 2016,TEXAR,90,TROY,63,W,+7.0,W,158.5,U
Jan 7, 2016,TEXAR,71,APPST,67,W,+12.0,L,152.0,U
Jan 2, 2016,GASOU,72,TEXAR,92,W,-16.5,W,152.0,O
Jan 31, 2015,TROY,55,TEXAR,54,L,-9.5,L,139.5,U
Jan 29, 2015,GAST,88,TEXAR,74,L,+5.0,L,143.5,O
Jan 24, 2015,TEXAR,75,ARKLR,68,W,-1.0,W,139.5,O
Jan 22, 2015,TEXAR,61,ULMON,57,W,-3.0,W,129.0,U
Jan 19, 2015,TEXST,55,TEXAR,66,W,-5.0,W,128.0,U
Jan 15, 2015,TEXAR,62,GAST,83,L,-12.0,L,144.5,O
