Feb 24, 2018,UTVAL,59,GRCNYN,60,W,0.0,,0.0,
Feb 22, 2018,SEATT,64,GRCNYN,76,W,0.0,,0.0,
Feb 17, 2018,GRCNYN,58,CSBAK,71,L,0.0,,0.0,
Feb 10, 2018,GRCNYN,70,NMXST,74,L,0.0,,0.0,
Feb 8, 2018,GRCNYN,81,UTRGV,83,L,0.0,,0.0,
Feb 3, 2018,CHIST,55,GRCNYN,89,W,0.0,,0.0,
Feb 1, 2018,UMKC,62,GRCNYN,79,W,0.0,,0.0,
Feb 25, 2017,UMKC,77,GRCNYN,84,W,0.0,,0.0,
Feb 23, 2017,CHIST,59,GRCNYN,82,W,0.0,,0.0,
Feb 18, 2017,GRCNYN,77,UTVAL,71,W,0.0,,0.0,
Feb 16, 2017,GRCNYN,61,SEATT,58,W,0.0,,0.0,
Feb 11, 2017,NMXST,71,GRCNYN,83,W,0.0,,0.0,
Feb 9, 2017,UTRGV,57,GRCNYN,76,W,0.0,,0.0,
Feb 4, 2017,CSBAK,65,GRCNYN,62,L,0.0,,0.0,
Feb 27, 2016,GRCNYN,62,CSBAK,77,L,0.0,,0.0,
Feb 20, 2016,CHIST,52,GRCNYN,67,W,0.0,,0.0,
Feb 18, 2016,UMKC,66,GRCNYN,78,W,0.0,,0.0,
Feb 12, 2016,GRCNYN,71,SEATT,60,W,0.0,,0.0,
Feb 9, 2016,BNMESA,71,GRCNYN,95,W,0.0,,0.0,
Feb 6, 2016,GRCNYN,64,TEXPA,58,W,0.0,,0.0,
Feb 4, 2016,GRCNYN,50,NMXST,70,L,0.0,,0.0,
Feb 28, 2015,GRCNYN,65,UMKC,70,L,0.0,,0.0,
Feb 26, 2015,GRCNYN,70,CHIST,74,L,0.0,,0.0,
Feb 21, 2015,NMXST,72,GRCNYN,55,L,0.0,,0.0,
Feb 19, 2015,TEXPA,59,GRCNYN,64,W,0.0,,0.0,
Feb 14, 2015,UTVAL,57,GRCNYN,83,W,0.0,,0.0,
Feb 7, 2015,GRCNYN,78,CSBAK,76,W,0.0,,0.0,
Feb 5, 2015,GRCNYN,66,SEATT,64,W,0.0,,0.0,
Feb 27, 2014,UMKC,85,GRCNYN,80,L,0.0,,0.0,
Feb 22, 2014,GRCNYN,77,IDAHO,83,L,0.0,,0.0,
