Jan 31, 2018,SJ.ST,67,UNLV,76,W,-18.5,L,148.5,U
Jan 27, 2018,SD.ST,78,UNLV,88,W,-1.0,W,155.5,O
Jan 23, 2018,UNLV,63,FRSNO,69,L,-4.5,L,155.0,U
Jan 20, 2018,UNLV,79,COLST,74,W,+5.0,P,156.0,U
Jan 17, 2018,NEWMX,85,UNLV,81,L,-7.5,L,161.0,O
Jan 10, 2018,UNLV,81,AIRFO,76,W,+9.5,L,150.5,O
Jan 6, 2018,UT.ST,85,UNLV,78,L,-9.5,L,154.5,O
Jan 3, 2018,UNLV,82,SJ.ST,76,W,+13.5,L,149.5,O
Jan 28, 2017,UNLV,72,SJ.ST,76,L,-1.5,L,141.5,O
Jan 25, 2017,UNLV,65,WYOM,66,L,-7.5,W,153.0,U
Jan 21, 2017,AIRFO,85,UNLV,87,W,-4.0,L,145.0,O
Jan 17, 2017,SD.ST,64,UNLV,51,L,+5.5,L,132.0,U
Jan 10, 2017,UNLV,71,NEWMX,66,W,-10.5,W,150.5,U
Jan 7, 2017,UNLV,63,UT.ST,79,L,-7.5,L,145.5,U
Jan 4, 2017,BOISE,77,UNLV,59,L,+4.5,L,145.5,U
Jan 30, 2016,SD.ST,67,UNLV,52,L,-4.5,L,130.0,U
Jan 27, 2016,BOISE,77,UNLV,87,W,-3.5,W,150.0,O
Jan 23, 2016,UNLV,63,NEV,65,L,+5.5,L,152.0,U
Jan 19, 2016,UNLV,80,UT.ST,68,W,+3.0,W,147.0,O
Jan 16, 2016,AIRFO,64,UNLV,100,W,-16.0,W,139.5,O
Jan 12, 2016,NEWMX,74,UNLV,86,W,-5.5,W,147.0,O
Jan 9, 2016,UNLV,57,WYOM,59,L,+5.0,L,134.5,U
Jan 6, 2016,UNLV,65,COLST,66,L,+3.5,L,147.0,U
Jan 31, 2015,AIRFO,63,UNLV,74,W,-10.0,W,133.5,O
Jan 27, 2015,UNLV,67,NEV,62,W,+4.0,W,128.5,O
Jan 24, 2015,UT.ST,77,UNLV,79,W,-5.5,L,126.0,O
Jan 21, 2015,NEWMX,71,UNLV,69,L,-4.0,L,122.5,O
Jan 17, 2015,UNLV,47,SD.ST,53,L,-10.5,W,117.5,U
Jan 13, 2015,UNLV,73,BOISE,82,L,-5.5,L,129.0,O
Jan 10, 2015,SJ.ST,40,UNLV,74,W,-20.0,W,125.0,U
