Feb 26, 2018,NCA&T,86,BCOOK,80,W,0.0,,0.0,
Feb 24, 2018,NCA&T,77,FLA&M,83,L,0.0,,0.0,
Feb 19, 2018,MD-ES,69,NCA&T,78,W,0.0,,0.0,
Feb 17, 2018,HOWRD,69,NCA&T,83,W,0.0,,0.0,
Feb 12, 2018,NCA&T,106,SAVAN,108,L,0.0,,0.0,
Feb 10, 2018,NCA&T,85,SC.ST,90,L,0.0,,0.0,
Feb 5, 2018,DELST,51,NCA&T,54,W,0.0,,0.0,
Feb 3, 2018,HAMPT,84,NCA&T,92,W,0.0,,0.0,
Feb 27, 2017,BCOOK,73,NCA&T,70,L,0.0,,0.0,
Feb 25, 2017,SAVAN,110,NCA&T,91,L,0.0,,0.0,
Feb 20, 2017,NCA&T,95,MD-ES,106,L,0.0,,0.0,
Feb 18, 2017,NCA&T,53,HOWRD,84,L,0.0,,0.0,
Feb 13, 2017,SC.ST,72,NCA&T,65,L,0.0,,0.0,
Feb 11, 2017,FLA&M,83,NCA&T,77,L,0.0,,0.0,
Feb 7, 2017,ALLEN,78,NCA&T,86,W,0.0,,0.0,
Feb 4, 2017,NCA&T,59,STL,78,L,0.0,,0.0,
Feb 1, 2017,NCA&T,65,DELST,82,L,0.0,,0.0,
Feb 29, 2016,NCA&T,52,BCOOK,62,L,0.0,,0.0,
Feb 27, 2016,NCA&T,77,FLA&M,70,W,0.0,,0.0,
Feb 22, 2016,NCA&T,51,MORGN,72,L,0.0,,0.0,
Feb 15, 2016,BCOOK,83,NCA&T,77,L,0.0,,0.0,
Feb 13, 2016,FLA&M,68,NCA&T,75,W,0.0,,0.0,
Feb 6, 2016,NCA&T,67,NCCEN,63,W,0.0,,0.0,
Feb 3, 2016,NCA&T,72,CHARL,92,L,0.0,,0.0,
Feb 28, 2015,FLA&M,65,NCA&T,77,W,0.0,,0.0,
Feb 23, 2015,MORGN,57,NCA&T,60,W,0.0,,0.0,
Feb 16, 2015,NCA&T,56,BCOOK,77,L,0.0,,0.0,
Feb 14, 2015,NCA&T,50,FLA&M,57,L,0.0,,0.0,
Feb 7, 2015,NCCEN,58,NCA&T,44,L,0.0,,0.0,
Feb 4, 2015,NCA&T,61,CHARL,77,L,0.0,,0.0,
