Dec 30, 2017,CAMBP,79,NCASH,85,L,0.0,,0.0,
Dec 22, 2017,ALLEN,62,CAMBP,91,W,0.0,,0.0,
Dec 19, 2017,CAMBP,66,STL,74,L,0.0,,0.0,
Dec 14, 2017,CITDL,77,CAMBP,87,W,0.0,,0.0,
Dec 4, 2017,CAMBP,66,E.CAR,69,L,0.0,,0.0,
Dec 31, 2016,PRESB,58,CAMBP,69,W,0.0,,0.0,
Dec 29, 2016,CAMBP,77,LONGW,79,L,0.0,,0.0,
Dec 22, 2016,STETS,72,CAMBP,81,W,0.0,,0.0,
Dec 19, 2016,J&WCH,59,CAMBP,90,W,0.0,,0.0,
Dec 14, 2016,NCWIL,96,CAMBP,75,L,0.0,,0.0,
Dec 4, 2016,CAMBP,97,CITDL,91,W,0.0,,0.0,
Dec 3, 2016,COLGT,71,CAMBP,73,W,0.0,,0.0,
Dec 2, 2016,CAMBP,73,USCUP,80,L,0.0,,0.0,
Dec 31, 2015,CAMBP,90,WINTH,83,W,0.0,,0.0,
Dec 28, 2015,CAMBP,83,NCWIL,106,L,0.0,,0.0,
Dec 22, 2015,COLCH,86,CAMBP,68,L,0.0,,0.0,
Dec 19, 2015,CITDL,82,CAMBP,101,W,0.0,,0.0,
Dec 16, 2015,J&WCH,53,CAMBP,87,W,0.0,,0.0,
Dec 13, 2015,CAMBP,60,NCASH,80,L,0.0,,0.0,
Dec 9, 2015,CAMBP,76,CHARL,70,W,0.0,,0.0,
Dec 31, 2014,LIBRT,46,CAMBP,53,W,0.0,,0.0,
Dec 28, 2014,CAMBP,56,SAMFD,65,L,0.0,,0.0,
Dec 23, 2014,NCWIL,63,CAMBP,69,W,0.0,,0.0,
Dec 20, 2014,MONTR,64,CAMBP,90,W,0.0,,0.0,
Dec 17, 2014,SIUED,65,CAMBP,70,W,0.0,,0.0,
Dec 14, 2014,CAMBP,47,COLCH,58,L,0.0,,0.0,
Dec 10, 2014,CAMBP,70,DELST,55,W,0.0,,0.0,
Dec 8, 2014,J&WCH,38,CAMBP,63,W,0.0,,0.0,
Dec 2, 2014,CAMBP,61,JMU,63,L,0.0,,0.0,
Dec 30, 2013,GASOU,63,CAMBP,69,W,0.0,,0.0,
