Feb 24, 2018,VERMT,69,STONY,60,L,0.0,,0.0,
Feb 21, 2018,STONY,64,UMBC,57,W,0.0,,0.0,
Feb 18, 2018,NH,63,STONY,72,W,0.0,,0.0,
Feb 15, 2018,STONY,57,BINGH,69,L,0.0,,0.0,
Feb 11, 2018,STONY,64,MAINE,61,W,0.0,,0.0,
Feb 8, 2018,LOWELL,68,STONY,81,W,0.0,,0.0,
Feb 3, 2018,HARTF,73,STONY,64,L,0.0,,0.0,
Feb 25, 2017,STONY,51,VERMT,66,L,0.0,,0.0,
Feb 22, 2017,STONY,52,UMBC,65,L,0.0,,0.0,
Feb 18, 2017,BINGH,55,STONY,76,W,0.0,,0.0,
Feb 15, 2017,STONY,66,HARTF,54,W,0.0,,0.0,
Feb 12, 2017,MAINE,66,STONY,67,W,0.0,,0.0,
Feb 6, 2017,LOWELL,72,STONY,83,W,0.0,,0.0,
Feb 4, 2017,STONY,72,ALBNY,65,W,0.0,,0.0,
Feb 1, 2017,NH,61,STONY,64,W,0.0,,0.0,
Feb 27, 2016,VERMT,76,STONY,62,L,0.0,,0.0,
Feb 21, 2016,STONY,75,MAINE,56,W,0.0,,0.0,
Feb 17, 2016,STONY,70,ALBNY,82,L,0.0,,0.0,
Feb 14, 2016,NH,58,STONY,59,W,0.0,,0.0,
Feb 11, 2016,STONY,75,UMBC,52,W,0.0,,0.0,
Feb 8, 2016,HARTF,72,STONY,85,W,0.0,,0.0,
Feb 6, 2016,STONY,91,LOWELL,73,W,0.0,,0.0,
Feb 3, 2016,BINGH,51,STONY,76,W,0.0,,0.0,
Feb 28, 2015,STONY,74,HARTF,59,W,0.0,,0.0,
Feb 25, 2015,LOWELL,60,STONY,75,W,0.0,,0.0,
Feb 21, 2015,BINGH,52,STONY,64,W,0.0,,0.0,
Feb 17, 2015,STONY,59,ALBNY,56,W,0.0,,0.0,
Feb 14, 2015,MAINE,52,STONY,80,W,0.0,,0.0,
Feb 11, 2015,STONY,73,UMBC,61,W,0.0,,0.0,
Feb 7, 2015,VERMT,57,STONY,48,L,0.0,,0.0,
