Jan 29, 2018,BCOOK,69,HAMPT,80,L,0.0,,0.0,
Jan 27, 2018,BCOOK,70,NORFK,71,L,0.0,,0.0,
Jan 20, 2018,BCOOK,85,DELST,78,W,0.0,,0.0,
Jan 15, 2018,BCOOK,74,STETS,62,W,0.0,,0.0,
Jan 13, 2018,FLA&M,81,BCOOK,99,W,0.0,,0.0,
Jan 8, 2018,BCOOK,89,MD-ES,84,W,0.0,,0.0,
Jan 6, 2018,BCOOK,92,HOWRD,87,W,0.0,,0.0,
Jan 3, 2018,SC.ST,80,BCOOK,86,W,0.0,,0.0,
Jan 28, 2017,BCOOK,66,NORFK,73,L,0.0,,0.0,
Jan 21, 2017,MD-ES,82,BCOOK,79,L,0.0,,0.0,
Jan 16, 2017,BCOOK,82,FLA&M,76,W,0.0,,0.0,
Jan 14, 2017,BCOOK,74,SC.ST,78,L,0.0,,0.0,
Jan 9, 2017,COPIN,76,BCOOK,73,L,0.0,,0.0,
Jan 7, 2017,MORGN,69,BCOOK,63,L,0.0,,0.0,
Jan 4, 2017,BCOOK,91,SAVAN,104,L,0.0,,0.0,
Jan 30, 2016,FLA&M,56,BCOOK,88,W,0.0,,0.0,
Jan 26, 2016,BCOOK,68,HOWRD,70,L,0.0,,0.0,
Jan 23, 2016,BCOOK,72,MD-ES,74,L,0.0,,0.0,
Jan 18, 2016,MORGN,50,BCOOK,62,W,0.0,,0.0,
Jan 16, 2016,COPIN,62,BCOOK,54,L,0.0,,0.0,
Jan 11, 2016,BCOOK,72,NORFK,70,W,0.0,,0.0,
Jan 9, 2016,BCOOK,70,HAMPT,75,L,0.0,,0.0,
Jan 3, 2016,BCOOK,53,GRCNYN,74,L,0.0,,0.0,
Jan 31, 2015,BCOOK,61,FLA&M,44,W,0.0,,0.0,
Jan 26, 2015,HOWRD,45,BCOOK,42,L,0.0,,0.0,
Jan 24, 2015,MD-ES,74,BCOOK,70,L,0.0,,0.0,
Jan 19, 2015,BCOOK,65,MORGN,58,W,0.0,,0.0,
Jan 17, 2015,BCOOK,58,COPIN,53,W,0.0,,0.0,
Jan 12, 2015,NORFK,79,BCOOK,55,L,0.0,,0.0,
Jan 10, 2015,HAMPT,58,BCOOK,56,L,0.0,,0.0,
