Feb 28, 2018,SAMHO,70,C.ARK,88,W,0.0,,0.0,
Feb 24, 2018,C.ARK,74,ABILE,72,W,0.0,,0.0,
Feb 21, 2018,C.ARK,62,SFA,97,L,0.0,,0.0,
Feb 17, 2018,NICHL,87,C.ARK,83,L,0.0,,0.0,
Feb 14, 2018,MCNEE,76,C.ARK,72,L,0.0,,0.0,
Feb 7, 2018,C.ARK,100,HOUBPT,80,W,0.0,,0.0,
Feb 3, 2018,C.ARK,84,SELA,89,L,0.0,,0.0,
Feb 25, 2017,SFA,90,C.ARK,85,L,0.0,,0.0,
Feb 22, 2017,C.ARK,70,SELA,87,L,0.0,,0.0,
Feb 18, 2017,C.ARK,61,NEWOR,84,L,0.0,,0.0,
Feb 16, 2017,C.ARK,89,NICHL,96,L,0.0,,0.0,
Feb 11, 2017,NICHL,83,C.ARK,106,W,0.0,,0.0,
Feb 9, 2017,ABILE,73,C.ARK,84,W,0.0,,0.0,
Feb 4, 2017,SELA,66,C.ARK,68,W,0.0,,0.0,
Feb 2, 2017,NWST,97,C.ARK,107,W,0.0,,0.0,
Feb 29, 2016,SAMHO,83,C.ARK,73,L,0.0,,0.0,
Feb 27, 2016,C.ARK,56,SELA,75,L,0.0,,0.0,
Feb 22, 2016,C.ARK,88,MCNEE,82,W,0.0,,0.0,
Feb 20, 2016,SAMHO,105,C.ARK,75,L,0.0,,0.0,
Feb 15, 2016,C.ARK,107,NWST,94,W,0.0,,0.0,
Feb 12, 2016,C.ARK,69,INCAR,71,L,0.0,,0.0,
Feb 9, 2016,SELA,72,C.ARK,88,W,0.0,,0.0,
Feb 6, 2016,NEWOR,77,C.ARK,112,W,0.0,,0.0,
Feb 2, 2016,C.ARK,75,NWST,91,L,0.0,,0.0,
Feb 28, 2015,SELA,72,C.ARK,74,W,0.0,,0.0,
Feb 24, 2015,MCNEE,77,C.ARK,60,L,0.0,,0.0,
Feb 21, 2015,SAMHO,70,C.ARK,42,L,0.0,,0.0,
Feb 16, 2015,C.ARK,70,NWST,86,L,0.0,,0.0,
Feb 13, 2015,INCAR,77,C.ARK,67,L,0.0,,0.0,
Feb 10, 2015,C.ARK,58,SELA,83,L,0.0,,0.0,
