Feb 24, 2018,CHIST,75,UTRGV,83,L,0.0,,0.0,
Feb 22, 2018,CHIST,67,NMXST,78,L,0.0,,0.0,
Feb 15, 2018,CHIST,67,UMKC,76,L,0.0,,0.0,
Feb 10, 2018,SEATT,91,CHIST,81,L,0.0,,0.0,
Feb 8, 2018,UTVAL,97,CHIST,57,L,0.0,,0.0,
Feb 3, 2018,CHIST,55,GRCNYN,89,L,0.0,,0.0,
Feb 1, 2018,CHIST,61,CSBAK,91,L,0.0,,0.0,
Feb 25, 2017,CHIST,49,CSBAK,69,L,0.0,,0.0,
Feb 23, 2017,CHIST,59,GRCNYN,82,L,0.0,,0.0,
Feb 18, 2017,CHIST,65,UMKC,84,L,0.0,,0.0,
Feb 11, 2017,UTVAL,87,CHIST,54,L,0.0,,0.0,
Feb 9, 2017,SEATT,90,CHIST,65,L,0.0,,0.0,
Feb 4, 2017,CHIST,51,NMXST,86,L,0.0,,0.0,
Feb 28, 2016,TEXPA,89,CHIST,79,L,0.0,,0.0,
Feb 20, 2016,CHIST,52,GRCNYN,67,L,0.0,,0.0,
Feb 18, 2016,CHIST,72,UTVAL,74,L,0.0,,0.0,
Feb 13, 2016,NMXST,69,CHIST,55,L,0.0,,0.0,
Feb 6, 2016,CHIST,48,CSBAK,71,L,0.0,,0.0,
Feb 4, 2016,CHIST,56,SEATT,59,L,0.0,,0.0,
Feb 28, 2015,UTVAL,44,CHIST,65,W,0.0,,0.0,
Feb 26, 2015,GRCNYN,70,CHIST,74,W,0.0,,0.0,
Feb 21, 2015,CHIST,31,SEATT,57,L,0.0,,0.0,
Feb 19, 2015,CHIST,51,CSBAK,64,L,0.0,,0.0,
Feb 14, 2015,UMKC,61,CHIST,50,L,0.0,,0.0,
Feb 7, 2015,TEXPA,73,CHIST,78,W,0.0,,0.0,
Feb 5, 2015,NMXST,69,CHIST,61,L,0.0,,0.0,
Feb 27, 2014,CHIST,84,SEATT,77,W,0.0,,0.0,
Feb 24, 2014,CHIST,62,E.ILL,84,L,0.0,,0.0,
Feb 22, 2014,CSBAK,68,CHIST,73,W,0.0,,0.0,
Feb 20, 2014,UTVAL,79,CHIST,70,L,0.0,,0.0,
