Feb 24, 2018,SEATT,57,CSBAK,64,W,0.0,,0.0,
Feb 22, 2018,UTVAL,70,CSBAK,47,L,0.0,,0.0,
Feb 17, 2018,GRCNYN,58,CSBAK,71,W,0.0,,0.0,
Feb 10, 2018,CSBAK,66,UTRGV,68,L,0.0,,0.0,
Feb 8, 2018,CSBAK,43,NMXST,69,L,0.0,,0.0,
Feb 3, 2018,UMKC,58,CSBAK,81,W,0.0,,0.0,
Feb 1, 2018,CHIST,61,CSBAK,91,W,0.0,,0.0,
Feb 25, 2017,CHIST,49,CSBAK,69,W,0.0,,0.0,
Feb 23, 2017,UMKC,62,CSBAK,71,W,0.0,,0.0,
Feb 18, 2017,CSBAK,51,SEATT,48,W,0.0,,0.0,
Feb 16, 2017,CSBAK,80,UTVAL,71,W,0.0,,0.0,
Feb 11, 2017,UTRGV,53,CSBAK,75,W,0.0,,0.0,
Feb 9, 2017,NMXST,53,CSBAK,72,W,0.0,,0.0,
Feb 4, 2017,CSBAK,65,GRCNYN,62,W,0.0,,0.0,
Feb 27, 2016,GRCNYN,62,CSBAK,77,W,0.0,,0.0,
Feb 20, 2016,CSBAK,70,TEXPA,57,W,0.0,,0.0,
Feb 18, 2016,CSBAK,55,NMXST,63,L,0.0,,0.0,
Feb 13, 2016,UTVAL,69,CSBAK,91,W,0.0,,0.0,
Feb 6, 2016,CHIST,48,CSBAK,71,W,0.0,,0.0,
Feb 4, 2016,UMKC,66,CSBAK,77,W,0.0,,0.0,
Feb 28, 2015,CSBAK,43,SEATT,53,L,0.0,,0.0,
Feb 24, 2015,BRISTL,81,CSBAK,95,W,0.0,,0.0,
Feb 21, 2015,UMKC,62,CSBAK,64,W,0.0,,0.0,
Feb 19, 2015,CHIST,51,CSBAK,64,W,0.0,,0.0,
Feb 14, 2015,CSBAK,58,NMXST,74,L,0.0,,0.0,
Feb 12, 2015,CSBAK,66,TEXPA,54,W,0.0,,0.0,
Feb 7, 2015,GRCNYN,78,CSBAK,76,L,0.0,,0.0,
Feb 5, 2015,UTVAL,69,CSBAK,72,W,0.0,,0.0,
Feb 27, 2014,TEXPA,63,CSBAK,61,L,0.0,,0.0,
Feb 22, 2014,CSBAK,68,CHIST,73,L,0.0,,0.0,
