Jan 27, 2018,LONGW,57,G.WEB,60,L,0.0,,0.0,
Jan 24, 2018,WINTH,95,LONGW,78,L,0.0,,0.0,
Jan 21, 2018,HIGHP,75,LONGW,55,L,0.0,,0.0,
Jan 18, 2018,LONGW,63,RADFD,70,L,0.0,,0.0,
Jan 15, 2018,CAMBP,62,LONGW,76,W,0.0,,0.0,
Jan 12, 2018,LONGW,58,LIBRT,51,W,0.0,,0.0,
Jan 9, 2018,LONGW,80,NCASH,90,L,0.0,,0.0,
Jan 6, 2018,G.WEB,73,LONGW,79,W,0.0,,0.0,
Jan 3, 2018,PRESB,78,LONGW,65,L,0.0,,0.0,
Jan 28, 2017,LONGW,62,PRESB,71,L,0.0,,0.0,
Jan 26, 2017,LIBRT,93,LONGW,62,L,0.0,,0.0,
Jan 21, 2017,LONGW,61,CHASO,76,L,0.0,,0.0,
Jan 19, 2017,RADFD,72,LONGW,60,L,0.0,,0.0,
Jan 14, 2017,G.WEB,85,LONGW,79,L,0.0,,0.0,
Jan 11, 2017,LONGW,68,NCASH,89,L,0.0,,0.0,
Jan 7, 2017,LONGW,65,WINTH,83,L,0.0,,0.0,
Jan 4, 2017,PRESB,76,LONGW,79,W,0.0,,0.0,
Jan 30, 2016,NCASH,88,LONGW,74,L,0.0,,0.0,
Jan 30, 2016,LONGW,74,NCASH,88,L,0.0,,0.0,
Jan 27, 2016,RADFD,90,LONGW,81,L,0.0,,0.0,
Jan 24, 2016,WINTH,82,LONGW,68,L,0.0,,0.0,
Jan 19, 2016,LONGW,53,LIBRT,55,L,0.0,,0.0,
Jan 14, 2016,LONGW,74,CAMBP,57,W,0.0,,0.0,
Jan 9, 2016,COCAR,61,LONGW,76,W,0.0,,0.0,
Jan 6, 2016,LONGW,65,PRESB,78,L,0.0,,0.0,
Jan 2, 2016,G.WEB,67,LONGW,66,L,0.0,,0.0,
Jan 31, 2015,LONGW,71,PRESB,67,W,0.0,,0.0,
Jan 28, 2015,NCASH,74,LONGW,64,L,0.0,,0.0,
Jan 22, 2015,LONGW,67,G.WEB,79,L,0.0,,0.0,
Jan 19, 2015,LONGW,67,HIGHP,72,L,0.0,,0.0,
