Nov 28, 2017,UT.ST,65,VALPO,72,W,-7.5,L,140.5,U
Nov 25, 2017,NCWIL,70,VALPO,79,W,-8.0,W,157.0,U
Nov 24, 2017,KENT,67,VALPO,77,W,-7.0,W,146.5,U
Nov 21, 2017,SAMFD,67,VALPO,88,W,-9.5,W,152.5,O
Nov 19, 2017,SELA,50,VALPO,83,W,0.0,,0.0,
Nov 15, 2017,VALPO,94,SIUED,69,W,+9.0,W,147.5,O
Nov 13, 2017,TRINCH,46,VALPO,83,W,0.0,,0.0,
Nov 10, 2017,NOPARK,46,VALPO,88,W,0.0,,0.0,
Nov 29, 2016,RHODEI,62,VALPO,65,W,+3.0,W,137.0,U
Nov 27, 2016,BALL,73,VALPO,79,W,-10.5,L,138.0,O
Nov 24, 2016,BYU,89,VALPO,92,W,+6.5,W,152.5,O
Nov 22, 2016,ALA,60,VALPO,68,W,+3.5,W,130.5,U
Nov 17, 2016,VALPO,54,OREG,76,L,-12.5,L,144.5,U
Nov 14, 2016,COPIN,58,VALPO,78,W,0.0,,0.0,
Nov 12, 2016,TRINCH,75,VALPO,89,W,0.0,,0.0,
Nov 11, 2016,SUTAH,65,VALPO,79,W,-22.5,L,152.5,U
Nov 28, 2015,VALPO,66,BALL,69,L,+9.5,L,134.0,O
Nov 24, 2015,VALPO,63,OREST,57,W,+1.0,W,134.5,U
Nov 22, 2015,VALPO,67,OREG,73,L,-6.5,W,142.5,U
Nov 19, 2015,TRINCH,42,VALPO,89,W,0.0,,0.0,
Nov 18, 2015,IUKOKO,40,VALPO,78,W,0.0,,0.0,
Nov 17, 2015,VALPO,58,RHODEI,55,W,-1.0,W,135.0,U
Nov 15, 2015,IONA,58,VALPO,83,W,-7.5,W,152.5,U
Nov 13, 2015,IU-FW,64,VALPO,78,W,-17.0,L,137.0,O
Nov 30, 2014,PORTL,55,VALPO,70,W,-1.5,W,0.0,
Nov 29, 2014,MURRAY,58,VALPO,93,W,+2.5,W,0.0,
Nov 28, 2014,DRAKE,46,VALPO,66,W,-6.0,W,0.0,
Nov 23, 2014,MAINE,70,VALPO,93,W,0.0,,0.0,
Nov 21, 2014,ARKPB,46,VALPO,59,W,0.0,,0.0,
Nov 19, 2014,INDSB,55,VALPO,91,W,0.0,,0.0,
