Jan 27, 2018,NEWOR,68,INCAR,58,L,0.0,,0.0,
Jan 24, 2018,INCAR,86,HOUBPT,102,L,0.0,,0.0,
Jan 20, 2018,INCAR,70,NEWOR,74,L,0.0,,0.0,
Jan 17, 2018,LAMAR,90,INCAR,69,L,0.0,,0.0,
Jan 13, 2018,INCAR,63,SFA,83,L,0.0,,0.0,
Jan 10, 2018,INCAR,76,C.ARK,92,L,0.0,,0.0,
Jan 6, 2018,SAMHO,85,INCAR,74,L,0.0,,0.0,
Jan 28, 2017,INCAR,81,C.ARK,80,W,0.0,,0.0,
Jan 26, 2017,ABILE,79,INCAR,82,W,0.0,,0.0,
Jan 21, 2017,SFA,68,INCAR,70,W,0.0,,0.0,
Jan 14, 2017,HOUBPT,77,INCAR,82,W,0.0,,0.0,
Jan 11, 2017,INCAR,72,LAMAR,87,L,0.0,,0.0,
Jan 7, 2017,NEWOR,87,INCAR,72,L,0.0,,0.0,
Jan 5, 2017,NWST,80,INCAR,84,W,0.0,,0.0,
Jan 2, 2017,INCAR,63,SELA,74,L,0.0,,0.0,
Jan 30, 2016,NICHL,61,INCAR,68,W,0.0,,0.0,
Jan 25, 2016,INCAR,76,MCNEE,79,L,0.0,,0.0,
Jan 23, 2016,ABILE,60,INCAR,74,W,0.0,,0.0,
Jan 16, 2016,INCAR,75,SELA,71,W,0.0,,0.0,
Jan 11, 2016,INCAR,71,NEWOR,68,W,0.0,,0.0,
Jan 9, 2016,NWST,56,INCAR,70,W,0.0,,0.0,
Jan 2, 2016,SAMHO,78,INCAR,72,L,0.0,,0.0,
Jan 31, 2015,INCAR,69,NICHL,58,W,0.0,,0.0,
Jan 26, 2015,MCNEE,84,INCAR,86,W,0.0,,0.0,
Jan 24, 2015,INCAR,77,ABILE,61,W,0.0,,0.0,
Jan 17, 2015,SELA,108,INCAR,98,L,0.0,,0.0,
Jan 12, 2015,NEWOR,66,INCAR,97,W,0.0,,0.0,
Jan 10, 2015,INCAR,101,NWST,103,L,0.0,,0.0,
Jan 3, 2015,INCAR,78,SAMHO,84,L,0.0,,0.0,
Jan 30, 2014,NWST,100,INCAR,86,L,0.0,,0.0,
