Jan 31, 2018,SAVAN,107,FLA&M,100,L,0.0,,0.0,
Jan 29, 2018,FLA&M,71,NORFK,80,L,0.0,,0.0,
Jan 27, 2018,FLA&M,75,HAMPT,71,W,0.0,,0.0,
Jan 15, 2018,DELST,89,FLA&M,94,W,0.0,,0.0,
Jan 13, 2018,FLA&M,81,BCOOK,99,L,0.0,,0.0,
Jan 8, 2018,FLA&M,78,COPIN,79,L,0.0,,0.0,
Jan 6, 2018,FLA&M,68,MORGN,87,L,0.0,,0.0,
Jan 3, 2018,HOWRD,76,FLA&M,84,W,0.0,,0.0,
Jan 30, 2017,FLA&M,60,MORGN,77,L,0.0,,0.0,
Jan 28, 2017,FLA&M,81,DELST,68,W,0.0,,0.0,
Jan 23, 2017,MD-ES,86,FLA&M,79,L,0.0,,0.0,
Jan 16, 2017,BCOOK,82,FLA&M,76,L,0.0,,0.0,
Jan 14, 2017,FLA&M,88,SAVAN,93,L,0.0,,0.0,
Jan 10, 2017,MORGN,62,FLA&M,59,L,0.0,,0.0,
Jan 7, 2017,COPIN,53,FLA&M,54,W,0.0,,0.0,
Jan 4, 2017,FLA&M,78,HOWRD,66,W,0.0,,0.0,
Jan 30, 2016,FLA&M,56,BCOOK,88,L,0.0,,0.0,
Jan 18, 2016,COPIN,70,FLA&M,66,L,0.0,,0.0,
Jan 16, 2016,MORGN,65,FLA&M,72,W,0.0,,0.0,
Jan 11, 2016,FLA&M,65,HAMPT,71,L,0.0,,0.0,
Jan 9, 2016,FLA&M,56,NORFK,77,L,0.0,,0.0,
Jan 5, 2016,SAVAN,58,FLA&M,61,W,0.0,,0.0,
Jan 31, 2015,BCOOK,61,FLA&M,44,L,0.0,,0.0,
Jan 26, 2015,MD-ES,72,FLA&M,65,L,0.0,,0.0,
Jan 24, 2015,HOWRD,59,FLA&M,50,L,0.0,,0.0,
Jan 19, 2015,FLA&M,75,COPIN,87,L,0.0,,0.0,
Jan 17, 2015,FLA&M,65,MORGN,75,L,0.0,,0.0,
Jan 12, 2015,HAMPT,78,FLA&M,63,L,0.0,,0.0,
Jan 10, 2015,NORFK,75,FLA&M,51,L,0.0,,0.0,
Jan 6, 2015,JAXVL,79,FLA&M,56,L,0.0,,0.0,
