Feb 28, 2018,NICHL,73,NWST,70,L,0.0,,0.0,
Feb 24, 2018,SELA,86,NWST,62,L,0.0,,0.0,
Feb 21, 2018,NWST,66,INCAR,54,W,0.0,,0.0,
Feb 14, 2018,HOUBPT,77,NWST,70,L,0.0,,0.0,
Feb 10, 2018,NWST,50,SFA,97,L,0.0,,0.0,
Feb 7, 2018,LAMAR,79,NWST,75,L,0.0,,0.0,
Feb 3, 2018,MCNEE,75,NWST,62,L,0.0,,0.0,
Feb 25, 2017,NEWOR,82,NWST,83,W,0.0,,0.0,
Feb 22, 2017,LAMAR,88,NWST,68,L,0.0,,0.0,
Feb 18, 2017,NWST,80,NICHL,78,W,0.0,,0.0,
Feb 16, 2017,SELA,73,NWST,66,L,0.0,,0.0,
Feb 11, 2017,NWST,72,ABILE,76,L,0.0,,0.0,
Feb 9, 2017,HOUBPT,86,NWST,69,L,0.0,,0.0,
Feb 4, 2017,SFA,75,NWST,73,L,0.0,,0.0,
Feb 2, 2017,NWST,97,C.ARK,107,L,0.0,,0.0,
Feb 29, 2016,NWST,82,SELA,84,L,0.0,,0.0,
Feb 22, 2016,NICHL,67,NWST,81,W,0.0,,0.0,
Feb 20, 2016,NEWOR,102,NWST,99,L,0.0,,0.0,
Feb 15, 2016,C.ARK,107,NWST,94,L,0.0,,0.0,
Feb 13, 2016,MCNEE,78,NWST,87,W,0.0,,0.0,
Feb 8, 2016,NWST,72,SFA,83,L,0.0,,0.0,
Feb 2, 2016,C.ARK,75,NWST,91,W,0.0,,0.0,
Feb 23, 2015,NWST,79,NICHL,57,W,0.0,,0.0,
Feb 21, 2015,NWST,87,NEWOR,84,W,0.0,,0.0,
Feb 16, 2015,C.ARK,70,NWST,86,W,0.0,,0.0,
Feb 14, 2015,NWST,75,MCNEE,72,W,0.0,,0.0,
Feb 9, 2015,SFA,93,NWST,82,L,0.0,,0.0,
Feb 3, 2015,NWST,110,C.ARK,108,W,0.0,,0.0,
Feb 27, 2014,NWST,88,SELA,83,W,0.0,,0.0,
Feb 22, 2014,NWST,68,SFA,70,L,0.0,,0.0,
