Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,UNC,78,CLEMS,82,W,+1.5,W,145.0,O
2018,CLEMS,72,GATEC,70,W,+2.5,L,127.5,O
2018,CLEMS,36,VIRGA,61,L,-9.5,L,119.5,U
2018,ND,58,CLEMS,67,W,-6.5,W,134.0,U
2018,CLEMS,79,UNC,87,L,-7.5,L,147.0,O
2018,MIAMI,63,CLEMS,72,W,-5.5,W,133.0,O
2018,CLEMS,77,NCST,78,L,+4.0,L,148.0,O
2018,LOUIS,69,CLEMS,74,W,-6.5,L,139.0,O
2018,CLEMS,74,BC,70,W,+5.5,L,141.0,O
2018,CLEMS,79,OHIOS,65,W,-5.5,W,140.0,O
2018,TEXSO,77,CLEMS,84,W,0.0,,0.0,
2018,TEMPL,67,CLEMS,60,L,-2.5,L,144.5,U
2018,CLEMS,78,HOFST,59,W,+9.0,W,147.0,U
2018,CLEMS,81,OHIO,76,W,+11.5,L,136.0,O
2018,NCA&T,63,CLEMS,87,W,0.0,,0.0,
2018,W.CAR,57,CLEMS,85,W,-20.0,W,141.0,O
2018,NCST,62,CLEMS,78,W,-10.0,W,148.0,U
2018,ULLAF,60,CLEMS,89,W,-11.5,W,149.0,P
2018,S.CAR,48,CLEMS,64,W,-7.0,W,137.5,U
2018,CLEMS,71,FLA,69,W,-6.5,W,144.5,U
2018,SAMFD,59,CLEMS,81,W,-20.5,W,145.5,U
2018,NCASH,52,CLEMS,83,W,0.0,,0.0,
2018,FLAST,63,CLEMS,76,W,-3.0,W,145.5,U
2018,GATEC,67,CLEMS,75,W,-10.0,L,127.0,O
2018,CLEMS,58,VATEC,65,L,-4.0,L,141.5,U
2018,DUKE,66,CLEMS,57,L,+2.0,L,144.5,U
2018,CLEMS,79,FLAST,81,L,-4.5,W,145.0,O
2018,PITT,48,CLEMS,72,W,-19.0,W,132.0,U
2018,CLEMS,75,WAKE,67,W,+2.5,W,141.5,O
2018,CLEMS,58,VIRGA,64,L,-8.0,W,115.5,O
2018,BC,82,CLEMS,90,W,-5.5,W,140.0,O
2018,CLEMS,52,SYRA,55,L,0.0,L,124.5,U
