Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,UTAH,73,ARIZ,74,L,-8.5,W,144.5,O
Jan 25 2018,UTAH,80,ARZST,77,W,-8.0,W,156.0,O
Jan 21 2018,WASST,69,UTAH,82,W,-10.5,W,146.5,O
Jan 18 2018,WASH,62,UTAH,70,W,-7.5,W,145.5,U
Jan 14 2018,UTAH,67,USC,84,L,-6.5,L,147.5,O
Jan 11 2018,UTAH,64,UCLA,83,L,-6.5,L,154.5,U
Jan 7 2018,ARZST,80,UTAH,77,L,+3.0,P,159.0,U
Jan 4 2018,ARIZ,94,UTAH,82,L,+3.5,L,142.0,O
Nov 24 2017,EWASH,69,UTAH,85,W,-15.0,W,144.5,O
Nov 23 2017,UNLV,85,UTAH,58,L,-3.0,L,156.0,U
Nov 21 2017,MISS,74,UTAH,83,W,+1.5,W,154.5,O
Nov 16 2017,MIZZU,59,UTAH,77,W,-4.0,W,142.5,U
Nov 13 2017,MSVAL,51,UTAH,91,W,0.0,,0.0,
Nov 10 2017,PVA&M,62,UTAH,83,W,0.0,,0.0,
Dec 31 2017,UTAH,66,OREST,64,W,0.0,W,135.0,U
Dec 29 2017,UTAH,66,OREG,56,W,-9.5,W,143.5,U
Dec 20 2017,NWST,62,UTAH,84,W,-25.5,L,151.0,U
Dec 16 2017,UTAH,65,BYU,77,L,-3.0,L,149.0,U
Dec 9 2017,UT.ST,67,UTAH,77,W,-6.0,W,144.5,U
Dec 5 2017,UTAH,69,BUTLR,81,L,-7.5,L,140.0,O
Dec 2 2017,HAWAI,60,UTAH,80,W,-14.0,W,143.5,U
Feb 24 2018,USC,74,UTAH,58,L,-4.5,L,142.0,U
Feb 22 2018,UCLA,78,UTAH,84,W,-2.5,W,148.5,O
Feb 17 2018,UTAH,77,WASST,70,W,+7.5,L,143.5,O
Feb 15 2018,UTAH,70,WASH,58,W,+1.0,W,139.5,U
Feb 10 2018,CAL,43,UTAH,77,W,-13.0,W,138.0,U
Feb 8 2018,STANF,60,UTAH,75,W,-5.0,W,143.5,U
Feb 2 2018,UTAH,55,COLO,67,L,-1.5,L,139.0,U
Mar 8 2018,OREG,68,UTAH,66,L,+2.0,P,136.0,U
Mar 3 2018,COLO,54,UTAH,64,W,-9.0,W,135.5,U
