Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,ARKST,88,ULLAF,69,L,-3.0,L,155.0,O
2017,ARKLR,82,ULLAF,88,W,-9.5,L,146.5,O
2017,ULLAF,71,TEXAR,108,L,-6.0,L,161.5,O
2017,ULLAF,79,TEXST,73,W,+3.0,W,140.5,O
2017,GAST,101,ULLAF,86,L,-8.5,L,149.0,O
2017,GASOU,81,ULLAF,76,L,-9.0,L,161.5,U
2017,ULMON,60,ULLAF,69,W,-14.0,L,147.0,U
2017,ULLAF,69,ARKLR,52,W,+2.0,W,148.0,U
2016,TEXAR,75,ULLAF,90,W,-6.0,W,163.0,O
2016,TEXST,54,ULLAF,80,W,-12.0,W,140.5,U
2016,TROY,65,ULLAF,88,W,-14.5,W,163.0,U
2016,S.ALA,82,ULLAF,92,W,-17.5,L,152.0,O
2016,ULLAF,87,GAST,54,W,-3.0,W,140.0,O
2016,ULLAF,74,GASOU,65,W,+8.0,W,160.0,U
2016,ULLAF,69,ARKST,71,L,+4.0,L,164.0,U
2016,ULLAF,57,ARKLR,77,L,-5.5,L,143.0,U
2016,APPST,58,ULLAF,79,W,-16.5,W,163.0,U
2015,ULLAF,72,TEXST,63,W,+1.0,W,134.0,O
2015,ULLAF,85,S.ALA,89,L,+6.0,L,155.5,O
2015,ULLAF,64,GAST,75,L,-10.0,L,145.5,U
2015,ARKST,59,ULLAF,96,W,-8.0,W,141.5,O
2015,ULMON,57,ULLAF,55,L,-7.5,L,138.5,U
2015,S.ALA,89,ULLAF,82,L,-13.0,L,159.5,O
2017,TEXSO,73,ULLAF,84,W,0.0,,0.0,
2017,DELST,82,ULLAF,83,W,0.0,,0.0,
2017,OKPAN,47,ULLAF,117,W,0.0,,0.0,
2017,ULLAF,83,MONST,84,L,-2.5,W,156.5,O
2017,ULLAF,74,MINN,86,L,-8.5,L,153.0,O
2016,LY-LA,62,ULLAF,106,W,0.0,,0.0,
2016,ULLAF,93,ALA,105,L,+1.5,L,152.5,O
2016,ULLAF,77,MIAMI,93,L,-11.0,L,148.5,O
2016,LACOL,68,ULLAF,108,W,0.0,,0.0,
2015,ULLAF,76,ORALR,52,W,-5.0,W,0.0,
2015,ULLAF,52,WISML,56,L,+3.0,L,0.0,
2015,ULLAF,80,AUBRN,105,L,-3.5,L,150.5,O
2015,ULLAF,53,TULSA,64,L,-9.0,L,0.0,
2015,LACOL,57,ULLAF,85,W,0.0,,0.0,
2014,NWST,74,ULLAF,105,W,0.0,,0.0,
2014,ULLAF,73,COCAR,69,W,-3.0,W,149.5,U
2014,OAKLN,75,ULLAF,84,W,-3.5,W,157.0,O
2014,ULLAF,68,BAYLR,87,L,-13.5,L,149.0,O
2014,ULLAF,63,ARK,76,L,-12.0,L,163.5,U
2014,MCNEE,66,ULLAF,92,W,0.0,,0.0,
2014,LACOL,67,ULLAF,101,W,0.0,,0.0,
2013,MIDTN,72,ULLAF,58,L,+7.5,L,0.0,
2013,ULLAF,60,MICHS,63,L,-22.5,W,0.0,
2017,ULLAF,71,ARKST,74,L,-1.0,L,157.5,U
2017,PEPPR,64,ULLAF,90,W,-13.5,W,159.5,U
2017,ULLAF,76,NEWOR,71,W,0.0,,0.0,
2017,ULLAF,60,GA,73,L,-9.0,L,152.0,U
2017,LATEC,83,ULLAF,91,W,-4.5,W,155.0,O
2017,LOYNO,60,ULLAF,94,W,0.0,,0.0,
2017,ULLAF,92,MCNEE,72,W,0.0,,0.0,
2017,NICHL,69,ULLAF,101,W,0.0,,0.0,
2016,NEWOR,69,ULLAF,79,W,0.0,,0.0,
2016,ULLAF,59,PEPPR,79,L,0.0,L,153.0,U
2016,ULLAF,80,UCLA,89,L,-9.5,W,167.5,O
2016,ULLAF,79,LATEC,91,L,-2.5,L,164.0,O
2016,MCNEE,64,ULLAF,97,W,0.0,,0.0,
2016,ULLAF,70,ULMON,81,L,+2.5,L,144.0,O
2015,ULLAF,83,ARKLR,79,W,+1.0,W,146.5,O
2015,ULLAF,85,NWST,89,L,0.0,,0.0,
2015,MILGN,76,ULLAF,115,W,0.0,,0.0,
2015,CENTY,59,ULLAF,115,W,0.0,,0.0,
2015,LATEC,86,ULLAF,94,W,+5.0,W,0.0,
2015,ULLAF,70,MCNEE,80,L,0.0,,0.0,
2015,JACKS,53,ULLAF,76,W,0.0,,0.0,
2014,CMETH,58,ULLAF,90,W,0.0,,0.0,
2017,ULLAF,77,APPST,62,W,+4.0,W,163.0,U
2017,ULLAF,79,COCAR,77,W,+1.5,W,156.5,U
2017,ULLAF,85,ULMON,84,W,+4.5,L,144.5,O
2017,S.ALA,61,ULLAF,87,W,-7.0,W,154.0,U
2017,TROY,100,ULLAF,88,L,-5.0,L,163.0,O
2017,ULLAF,70,GASOU,74,L,0.0,L,165.0,U
2017,ULLAF,82,GAST,85,L,-4.5,W,157.5,O
2016,ULLAF,70,S.ALA,83,L,+10.5,L,148.5,O
2016,ULLAF,73,TROY,63,W,+8.0,W,149.0,U
2016,ULLAF,57,TEXST,61,L,+8.0,L,138.0,U
2016,ULLAF,83,TEXAR,84,L,-2.0,W,160.0,O
2016,ARKLR,68,ULLAF,64,L,-3.5,L,139.0,U
2016,ARKST,73,ULLAF,83,W,-15.5,L,153.5,O
2016,ULLAF,87,APPST,76,W,+8.5,W,157.0,O
2016,ULMON,65,ULLAF,72,W,-9.5,L,147.0,U
2015,GASOU,58,ULLAF,68,W,-4.0,W,142.5,U
2015,ULLAF,81,TEXAR,70,W,-1.5,W,152.0,U
2015,TEXST,42,ULLAF,64,W,-5.5,W,133.5,U
2015,ULLAF,84,TROY,80,W,+4.5,L,144.5,O
2015,ULLAF,55,ULMON,67,L,-1.0,L,137.0,U
2015,TEXAR,84,ULLAF,69,L,-7.5,L,154.5,U
2015,APPST,66,ULLAF,81,W,-11.0,W,146.5,O
2014,ULLAF,77,GAST,80,L,-8.5,W,152.0,O
2017,ULLAF,76,GAST,86,L,-3.0,L,154.0,O
2017,ARKLR,71,ULLAF,78,W,-5.5,W,137.5,O
2017,TEXAR,81,ULLAF,83,W,+2.0,W,162.5,O
2017,TEXST,84,ULLAF,94,W,-6.0,W,142.0,O
2016,UCI,67,ULLAF,66,L,-4.5,L,152.5,U
2016,ULLAF,80,FURMN,72,W,+2.0,W,150.5,O
2016,TEXCC,72,ULLAF,96,W,-8.5,W,154.5,O
2016,ULLAF,65,ARKLR,72,L,-2.5,L,137.5,U
2016,S.ALA,68,ULLAF,90,W,-13.0,W,147.0,O
2016,GASOU,78,ULLAF,87,W,-11.0,L,152.5,O
2016,GAST,72,ULLAF,69,L,-8.5,L,134.5,O
2015,EVANS,89,ULLAF,82,L,-3.0,L,154.0,O
2015,ULLAF,71,SAMHO,70,W,-6.5,W,148.0,U
2015,ULLAF,83,INCAR,68,W,+2.5,W,164.5,U
2015,ULLAF,79,GAST,83,L,-5.5,W,144.5,O
2015,TEXST,43,ULLAF,53,W,-6.5,W,131.0,U
2015,ULLAF,81,ARKST,57,W,+4.5,W,142.5,U
2015,ARKLR,69,ULLAF,75,W,-7.5,L,148.0,U
2014,ULLAF,66,CREIG,76,L,-13.5,W,155.5,U
2014,ULLAF,82,GAST,81,W,-6.5,W,148.0,O
2014,ULLAF,73,W.KEN,72,W,+3.5,L,145.5,U
2014,TEXAR,85,ULLAF,91,W,-7.0,L,157.5,O
2014,ULLAF,77,ARKST,76,W,-2.5,W,157.5,U
2014,ULLAF,72,W.KEN,75,L,-1.5,L,147.5,U
2014,S.ALA,74,ULLAF,102,W,-9.0,W,145.0,O
2013,ULLAF,66,MIDTN,81,L,-15.0,P,134.0,O
