Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,LOYMA,77,BYU,85,L,-11.0,W,156.0,O
Jan 26 2017,PACIF,73,LOYMA,79,W,-6.5,L,133.0,O
Jan 21 2017,LOYMA,63,SACLA,64,L,-3.0,W,130.5,U
Jan 19 2017,SD,69,LOYMA,62,L,-6.5,L,137.0,U
Jan 14 2017,LOYMA,79,PORTL,78,W,+1.0,P,137.5,O
Jan 12 2017,LOYMA,55,GONZG,93,L,-19.0,L,145.5,O
Jan 7 2017,SACLA,56,LOYMA,66,W,-3.5,W,128.5,U
Jan 5 2017,LOYMA,70,PEPPR,71,L,+2.5,L,140.5,O
Jan 30 2016,LOYMA,69,SD,77,L,+1.0,L,134.5,O
Jan 28 2016,LOYMA,62,BYU,87,L,-15.5,L,160.0,U
Jan 23 2016,SD,63,LOYMA,67,W,-5.5,L,133.5,U
Jan 21 2016,BYU,91,LOYMA,80,L,+9.0,L,156.0,O
Jan 16 2016,LOYMA,76,SACLA,66,W,-2.5,W,132.5,O
Jan 14 2016,LOYMA,87,SF,83,W,-4.0,W,147.5,O
Jan 9 2016,PACIF,60,LOYMA,58,L,-3.5,L,143.5,U
Jan 7 2016,STMAR,73,LOYMA,48,L,+12.0,L,138.5,U
Jan 2 2016,LOYMA,65,PEPPR,68,L,-8.0,W,141.5,U
Jan 31 2015,LOYMA,76,PACIF,71,W,-4.0,W,126.0,O
Jan 29 2015,LOYMA,54,STMAR,68,L,-13.0,L,130.5,U
Jan 24 2015,LOYMA,70,SF,69,W,-9.0,W,133.5,O
Jan 22 2015,LOYMA,62,SACLA,65,L,-6.0,W,124.5,O
Jan 17 2015,GONZG,72,LOYMA,55,L,+19.5,W,136.0,U
Nov 25 2016,PORST,62,LOYMA,78,W,-9.5,W,150.5,U
Nov 17 2016,UCONN,65,LOYMA,62,L,+5.5,W,137.5,U
Nov 14 2016,LOYMA,64,NEV,79,L,-10.0,L,145.0,U
Nov 11 2016,VANGR,51,LOYMA,99,W,0.0,,0.0,
Nov 28 2015,LOYMA,73,SEMIZ,60,W,+3.5,W,147.0,U
Nov 25 2015,CSNOR,80,LOYMA,82,W,-6.0,L,150.0,O
Nov 22 2015,ALPVLY,62,LOYMA,86,W,0.0,,0.0,
Nov 19 2015,LOYMA,75,COLST,83,L,-15.5,W,149.0,O
Nov 15 2015,LOYMA,53,UCI,77,L,-13.0,L,139.5,U
Nov 13 2015,FULLR,74,LOYMA,79,W,-2.0,W,139.5,O
Nov 29 2014,UCI,80,LOYMA,72,L,+8.0,P,0.0,
Nov 26 2014,UCRIV,62,LOYMA,66,W,-7.5,L,0.0,
Nov 23 2014,SDCHRI,60,LOYMA,82,W,0.0,,0.0,
Nov 20 2014,LOYMA,44,ARZST,68,L,-12.0,L,131.0,U
Nov 15 2014,BOISE,77,LOYMA,69,L,+6.5,L,0.0,
Nov 14 2014,SEMIZ,66,LOYMA,76,W,-6.0,W,0.0,
Nov 25 2013,LOYMA,68,VANDY,77,L,-6.0,L,154.5,U
Nov 23 2013,MARST,70,LOYMA,76,W,-11.5,L,152.0,U
Nov 22 2013,NIOWA,90,LOYMA,81,L,+3.5,L,149.5,O
Nov 17 2013,NARIZ,78,LOYMA,90,W,-11.0,W,156.0,O
Nov 14 2013,LOYMA,74,LONGB,73,W,-2.5,W,155.0,U
Nov 9 2013,SD.ST,89,LOYMA,98,W,+3.0,W,0.0,
Nov 8 2013,GRCNYN,75,LOYMA,78,W,-14.0,L,0.0,
Nov 29 2012,LONGB,73,LOYMA,70,L,-2.5,L,0.0,
Dec 31 2016,BYU,81,LOYMA,76,L,+6.0,W,154.0,O
Dec 29 2016,STMAR,72,LOYMA,60,L,+11.5,L,129.0,O
Dec 26 2016,MORGN,49,LOYMA,70,W,-16.0,W,139.5,U
Dec 22 2016,TEXAR,80,LOYMA,77,L,+3.5,W,144.0,O
Dec 19 2016,LOYMA,69,COLST,66,W,-7.5,W,143.0,U
Dec 17 2016,INCAR,90,LOYMA,91,W,0.0,,0.0,
Dec 10 2016,LOYMA,69,CSNOR,68,W,-3.5,W,157.5,U
Dec 8 2016,SUTAH,68,LOYMA,75,W,-11.0,L,153.5,U
Dec 5 2016,BOISE,80,LOYMA,79,L,+1.0,P,135.0,O
Dec 23 2015,LOYMA,62,GONZG,85,L,-17.5,L,144.5,O
Dec 21 2015,LOYMA,60,PORTL,87,L,-2.5,L,147.0,P
Dec 18 2015,JAXST,60,LOYMA,77,W,-11.5,W,137.0,P
Dec 12 2015,LOYMA,82,FULLR,70,W,-4.0,W,146.5,O
Dec 9 2015,LOYMA,66,BOISE,67,L,-14.5,W,150.0,U
Dec 6 2015,UCRIV,76,LOYMA,77,W,-2.5,L,140.5,O
Dec 2 2015,LOYMA,70,OREST,79,L,-14.0,W,137.0,O
Dec 29 2014,PEPPR,69,LOYMA,56,L,+2.0,L,0.0,
Dec 25 2014,DPAUL,69,LOYMA,72,W,+4.0,W,145.0,U
Dec 23 2014,LOYMA,42,NEBRS,50,L,-9.5,W,128.0,U
Dec 22 2014,WICHI,80,LOYMA,53,L,+19.0,L,128.5,O
Dec 17 2014,LOYMA,58,STANF,67,L,-17.0,W,133.5,U
Dec 13 2014,LOYMA,69,NARIZ,71,L,-5.5,W,0.0,
Dec 3 2014,LOYMA,61,USC,77,L,-6.0,L,131.5,O
Feb 25 2017,LOYMA,67,PACIF,66,W,+2.0,L,136.5,U
Feb 23 2017,SF,51,LOYMA,53,W,+1.5,W,138.5,U
Feb 18 2017,PEPPR,61,LOYMA,82,W,-6.5,W,141.5,O
Feb 16 2017,LOYMA,48,STMAR,81,L,-15.0,L,128.0,O
Feb 11 2017,PORTL,60,LOYMA,66,W,-9.5,L,133.5,U
Feb 9 2017,GONZG,90,LOYMA,60,L,+17.0,L,145.0,O
Feb 4 2017,LOYMA,64,SF,74,L,-6.0,L,140.5,U
Feb 2 2017,LOYMA,72,SD,53,W,+2.0,W,135.5,U
