Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2017,AKRON,76,N.ILL,73,L,+3.5,W,142.0,O
Jan 28 2017,N.ILL,74,TOLDO,72,W,-5.5,W,145.0,O
Jan 24 2017,KENT,73,N.ILL,66,L,-4.0,L,138.5,O
Jan 21 2017,OHIO,78,N.ILL,69,L,-2.5,L,134.5,O
Jan 17 2017,MIAOH,58,N.ILL,62,W,-10.0,L,136.0,U
Jan 14 2017,N.ILL,69,BOWLG,52,W,0.0,W,137.5,U
Jan 10 2017,N.ILL,74,KENT,70,W,-5.5,W,140.0,O
Jan 7 2017,CMICH,83,N.ILL,87,W,-3.5,W,157.5,O
Jan 3 2017,N.ILL,67,MIAOH,69,L,+3.5,L,135.0,O
Jan 30 2016,N.ILL,59,MIAOH,72,L,+5.5,L,124.5,O
Jan 26 2016,N.ILL,66,AKRON,76,L,-5.5,L,136.5,O
Jan 23 2016,TOLDO,49,N.ILL,58,W,-1.0,W,148.0,U
Jan 19 2016,CMICH,70,N.ILL,75,W,-2.5,W,148.0,U
Jan 16 2016,N.ILL,69,WMICH,83,L,+1.0,L,137.5,O
Jan 12 2016,N.ILL,71,TOLDO,66,W,-6.5,W,144.5,U
Jan 9 2016,EMICH,63,N.ILL,80,W,-1.5,W,138.0,O
Jan 6 2016,OHIO,69,N.ILL,80,W,+2.0,W,141.5,O
Jan 2 2016,JUDSON,48,N.ILL,91,W,0.0,,0.0,
Jan 31 2015,TOLDO,80,N.ILL,69,L,+4.0,L,130.0,O
Jan 27 2015,N.ILL,46,BOWLG,56,L,-10.0,P,116.5,U
Jan 24 2015,MIAOH,60,N.ILL,55,L,-7.0,L,128.0,U
Nov 30 2016,N.ILL,52,INDST,63,L,-4.5,L,135.0,U
Nov 26 2016,ILCHI,81,N.ILL,92,W,-7.0,W,145.5,O
Nov 25 2016,ELON,85,N.ILL,80,L,-4.0,L,144.0,O
Nov 23 2016,CALPO,68,N.ILL,64,L,-9.5,L,139.0,U
Nov 19 2016,N.ILL,82,CSNOR,84,L,-2.5,W,153.0,O
Nov 16 2016,IDAHO,49,N.ILL,63,W,-5.5,W,143.5,U
Nov 14 2016,ROOSVL,55,N.ILL,99,W,0.0,,0.0,
Nov 11 2016,INDST,78,N.ILL,80,W,-6.0,L,143.0,O
Nov 28 2015,N.ILL,66,IDAHO,59,W,+2.5,W,133.5,U
Nov 25 2015,NWIND,55,N.ILL,87,W,0.0,,0.0,
Nov 21 2015,EUREKA,52,N.ILL,100,W,0.0,,0.0,
Nov 15 2015,WRIGH,59,N.ILL,65,W,-1.5,W,133.0,U
Nov 14 2015,SDKOTA,65,N.ILL,72,W,-6.5,W,141.5,U
Nov 13 2015,CSNOR,71,N.ILL,83,W,-9.5,W,134.5,O
Nov 30 2014,MAINE,56,N.ILL,61,W,0.0,,0.0,
Nov 26 2014,N.ILL,49,IOWA,70,L,-17.5,L,0.0,
Nov 20 2014,IDAHO,67,N.ILL,78,W,-8.5,W,0.0,
Nov 15 2014,AUROR,56,N.ILL,86,W,0.0,,0.0,
Nov 30 2013,N.ILL,58,NEBRS,63,L,-17.5,W,126.5,U
Nov 24 2013,STJOIN,61,N.ILL,111,W,0.0,,0.0,
Nov 17 2013,WISML,82,N.ILL,69,L,+3.5,L,135.5,O
Nov 16 2013,SJ.ST,59,N.ILL,60,W,-3.0,L,129.5,U
Nov 15 2013,JMU,60,N.ILL,55,L,-2.5,L,136.0,U
Nov 8 2013,NEBOM,68,N.ILL,66,L,-6.5,L,144.5,U
Dec 31 2016,ILSPR,62,N.ILL,77,W,0.0,,0.0,
Dec 20 2016,N.ILL,59,S.FLA,48,W,+1.0,W,135.5,U
Dec 17 2016,N.ILL,60,FLAIN,53,W,0.0,W,134.5,U
Dec 14 2016,OLIVNZ,69,N.ILL,95,W,0.0,,0.0,
Dec 11 2016,N.ILL,57,MINN,77,L,-13.5,L,136.0,U
Dec 29 2015,N.ILL,70,ILCHI,65,W,+9.0,L,137.5,U
Dec 22 2015,ROOSVL,52,N.ILL,85,W,0.0,,0.0,
Dec 19 2015,FLAIN,75,N.ILL,78,W,-9.5,L,130.5,O
Dec 16 2015,N.ILL,54,OHIOS,67,L,-13.5,W,135.0,U
Dec 4 2015,N.ILL,71,MIZZU,78,L,-6.0,L,133.5,O
Dec 2 2015,CHIST,58,N.ILL,80,W,0.0,,0.0,
Dec 29 2014,HAMPT,51,N.ILL,83,W,0.0,,0.0,
Dec 22 2014,N.ILL,66,ND,91,L,-19.5,L,0.0,
Dec 19 2014,N.ILL,55,DART,58,L,-5.5,W,0.0,
Dec 16 2014,MSVAL,64,N.ILL,71,W,0.0,,0.0,
Dec 13 2014,N.ILL,55,E.ILL,59,L,-1.5,L,0.0,
Dec 2 2014,N.ILL,67,DPAUL,78,L,-6.5,L,130.5,O
Dec 31 2013,N.ILL,63,IOWAS,99,L,-23.0,L,137.5,O
Dec 22 2013,N.ILL,71,UCRIV,64,W,-6.0,W,117.5,O
Dec 18 2013,N.ILL,55,LOYCH,49,W,-8.0,W,122.0,U
Dec 14 2013,N.ILL,54,UMASS,80,L,-21.0,L,142.5,U
Dec 5 2013,DART,57,N.ILL,64,W,+4.0,W,121.0,P
Dec 29 2012,UMASS,64,N.ILL,59,L,+9.5,W,134.0,U
Dec 22 2012,N.ILL,57,WASH,67,L,-16.5,W,0.0,
Feb 28 2017,WMICH,70,N.ILL,56,L,-1.5,L,139.5,U
Feb 25 2017,N.ILL,68,EMICH,84,L,-3.5,L,137.0,O
Feb 21 2017,N.ILL,89,CMICH,66,W,-3.5,W,166.0,U
Feb 18 2017,TOLDO,88,N.ILL,80,L,+1.5,L,140.5,O
Feb 14 2017,BALL,81,N.ILL,72,L,-2.5,L,141.5,O
Feb 11 2017,N.ILL,67,WMICH,76,L,-4.0,L,139.0,O
Feb 7 2017,N.ILL,45,BUFF,65,L,-6.5,L,144.5,U
Feb 4 2017,EMICH,69,N.ILL,81,W,0.0,W,136.5,O
Feb 27 2016,WMICH,67,N.ILL,76,W,-4.5,W,140.0,O
Feb 23 2016,N.ILL,64,CMICH,76,L,-6.0,L,143.0,U
Feb 19 2016,N.ILL,59,BALL,63,L,-3.0,L,134.5,U
Feb 16 2016,BOWLG,60,N.ILL,71,W,-5.5,W,139.5,U
Feb 13 2016,AKRON,79,N.ILL,80,W,+2.0,W,141.0,O
Feb 9 2016,N.ILL,74,KENT,75,L,-3.5,W,136.0,O
Feb 6 2016,N.ILL,69,OHIO,80,L,-5.5,L,144.5,O
Feb 2 2016,BUFF,90,N.ILL,78,L,-3.0,L,141.5,O
Feb 28 2015,CMICH,55,N.ILL,73,W,+4.0,W,134.0,U
Feb 25 2015,N.ILL,84,TOLDO,82,W,-11.0,W,137.5,O
Feb 21 2015,EMICH,73,N.ILL,65,L,-2.0,L,128.5,O
Feb 18 2015,N.ILL,66,CMICH,68,L,-10.5,W,133.5,O
Feb 14 2015,N.ILL,65,WMICH,69,L,-5.5,W,0.0,
Feb 10 2015,BALL,63,N.ILL,75,W,-5.0,W,126.5,O
Mar 6 2017,N.ILL,69,EMICH,72,L,-6.0,W,140.5,O
Mar 3 2017,N.ILL,82,BALL,87,L,-5.0,P,143.0,O
Mar 28 2016,SABAR,70,N.ILL,63,L,+5.0,L,137.5,U
