Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,TNMAR,86,MURRAY,94,L,-6.0,L,155.0,O
Jan 26 2017,TNMAR,85,APEAY,79,W,+2.0,W,160.5,O
Jan 21 2017,SIUED,67,TNMAR,75,W,-9.0,L,145.5,U
Jan 19 2017,E.ILL,71,TNMAR,82,W,-4.5,W,149.5,O
Jan 14 2017,SEMIZ,69,TNMAR,79,W,-5.5,W,152.5,U
Jan 7 2017,TNMAR,65,TN.ST,76,L,-7.0,L,140.0,O
Jan 5 2017,TNMAR,67,BELMT,83,L,-13.0,L,154.5,U
Jan 30 2016,MURRAY,59,TNMAR,63,W,+3.0,W,135.0,U
Jan 28 2016,TNMAR,74,E.ILL,82,L,-1.0,L,138.0,O
Jan 24 2016,TNMAR,60,SEMIZ,68,L,+8.5,L,144.5,U
Jan 21 2016,BELMT,82,TNMAR,72,L,+6.0,L,157.5,U
Jan 16 2016,TNMAR,60,JAXST,82,L,+4.0,L,137.0,O
Jan 13 2016,TNTEC,90,TNMAR,96,W,-3.0,W,143.5,O
Jan 9 2016,TNMAR,58,MORHD,64,L,-7.5,W,130.0,U
Jan 7 2016,TNMAR,78,EKENT,70,W,-4.0,W,153.5,U
Jan 2 2016,BOYCE,60,TNMAR,122,W,0.0,,0.0,
Jan 31 2015,TNMAR,62,MURRAY,65,L,-11.0,W,138.5,U
Jan 29 2015,E.ILL,51,TNMAR,81,W,-6.5,W,123.0,O
Jan 24 2015,SEMIZ,53,TNMAR,70,W,-4.5,W,130.5,U
Jan 22 2015,TNMAR,67,BELMT,72,L,-7.5,W,141.5,U
Jan 17 2015,JAXST,52,TNMAR,55,W,-9.5,L,125.5,U
Jan 15 2015,TNMAR,63,TNTEC,60,W,-2.5,W,137.0,U
Nov 29 2016,FLAAT,81,TNMAR,82,W,-4.0,L,145.0,O
Nov 25 2016,TNMAR,76,KENTY,111,L,-28.5,L,155.5,O
Nov 23 2016,TNMAR,66,DUQU,63,W,-5.0,W,161.0,U
Nov 21 2016,TNMAR,72,CANIS,69,W,-2.5,W,153.0,U
Nov 18 2016,CLEST,74,TNMAR,85,W,-3.0,W,135.5,O
Nov 15 2016,CUMTN,64,TNMAR,95,W,0.0,,0.0,
Nov 13 2016,UTRGV,80,TNMAR,88,W,0.0,,0.0,
Nov 11 2016,TNMAR,83,MISS,86,L,-17.5,W,148.5,O
Nov 28 2015,TNMAR,51,MISST,76,L,-10.5,L,152.5,U
Nov 25 2015,HRSSTO,57,TNMAR,83,W,0.0,,0.0,
Nov 22 2015,TNMAR,78,JMU,75,W,-11.0,W,142.0,O
Nov 21 2015,FLAIN,69,TNMAR,62,L,0.0,L,143.0,U
Nov 20 2015,TNMAR,66,ORALR,70,L,-3.5,L,151.0,U
Nov 16 2015,BCOOK,86,TNMAR,79,L,0.0,,0.0,
Nov 13 2015,TNMAR,57,OKST,91,L,-12.0,L,141.5,O
Nov 28 2014,TNMAR,64,NEBRS,75,L,-16.5,W,0.0,
Nov 25 2014,TNMAR,74,BCOOK,56,W,0.0,,0.0,
Nov 20 2014,CHMBAP,29,TNMAR,115,W,0.0,,0.0,
Nov 17 2014,TNMAR,75,ARKST,73,W,-4.5,W,0.0,
Nov 14 2014,TNMAR,63,MARQ,79,L,-18.5,W,0.0,
Nov 30 2013,TNMAR,55,UNLV,85,L,-18.0,L,147.0,U
Nov 27 2013,BETHEL,82,TNMAR,95,W,0.0,,0.0,
Nov 25 2013,LIPSC,95,TNMAR,84,L,0.0,,0.0,
Dec 31 2016,MORHD,77,TNMAR,81,W,-2.5,W,159.0,U
Dec 29 2016,JAXST,90,TNMAR,72,L,-2.0,L,146.0,O
Dec 22 2016,TNMAR,70,S.ILL,78,L,-7.5,L,148.5,U
Dec 20 2016,TNMAR,77,UMKC,66,W,0.0,,160.5,U
Dec 17 2016,BCOOK,72,TNMAR,97,W,0.0,,0.0,
Dec 14 2016,ARKST,87,TNMAR,68,L,+2.5,L,147.5,O
Dec 10 2016,TNMAR,57,ILLST,74,L,-13.0,L,147.5,U
Dec 4 2016,BOYCE,64,TNMAR,108,W,0.0,,0.0,
Dec 1 2016,TNMAR,73,ARKPB,68,W,0.0,,0.0,
Dec 29 2015,TNMAR,57,FLAAT,48,W,-2.5,W,130.0,U
Dec 21 2015,ALCRN,47,TNMAR,70,W,0.0,,0.0,
Dec 18 2015,ARKST,70,TNMAR,74,W,-2.5,W,151.5,U
Dec 16 2015,TNMAR,82,STL,76,W,-9.5,W,134.5,O
Dec 11 2015,TNMAR,72,TEXPA,64,W,0.0,,0.0,
Dec 9 2015,TNMAR,49,TEXTK,68,L,-14.0,L,139.0,U
Dec 1 2015,TNMAR,70,UMKC,74,L,0.0,,0.0,
Dec 30 2014,MD-ES,63,TNMAR,60,L,0.0,,0.0,
Dec 22 2014,TNMAR,37,BUTLR,64,L,-14.0,L,129.0,U
Dec 20 2014,PRESB,60,TNMAR,77,W,0.0,,0.0,
Dec 17 2014,TNMAR,54,ILLST,64,L,-8.5,L,0.0,
Dec 15 2014,TNMAR,81,ILCHI,78,W,-1.0,W,0.0,
Dec 6 2014,TNMAR,77,LONGW,67,W,0.0,,0.0,
Feb 25 2017,MURRAY,76,TNMAR,83,W,-2.0,W,158.5,O
Feb 23 2017,APEAY,72,TNMAR,76,W,-7.0,L,162.0,U
Feb 18 2017,TNMAR,61,SEMIZ,90,L,0.0,L,151.0,P
Feb 11 2017,TNMAR,80,SIUED,73,W,+7.0,P,145.5,O
Feb 9 2017,TNMAR,71,E.ILL,81,L,+1.5,L,148.5,O
Feb 4 2017,EKENT,68,TNMAR,85,W,-6.0,W,147.0,O
Feb 1 2017,TNMAR,75,TNTEC,46,W,+1.5,W,148.5,U
