Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,COLGT,70,AMERN,65,L,-3.0,L,124.0,O
2017,NAVY,71,AMERN,53,L,0.0,,0.0,
2017,AMERN,55,HOLYC,63,L,-7.5,L,116.5,O
2017,LAFAY,57,AMERN,71,W,0.0,,0.0,
2017,ARMY,53,AMERN,49,L,0.0,,0.0,
2017,AMERN,66,BOSTU,76,L,0.0,,0.0,
2017,AMERN,73,LEHIH,79,L,0.0,,0.0,
2017,BUCKN,69,AMERN,60,L,0.0,,0.0,
2017,AMERN,67,COLGT,64,W,0.0,,0.0,
2016,AMERN,54,COLGT,49,W,0.0,,0.0,
2016,AMERN,63,NAVY,58,W,0.0,,0.0,
2016,AMERN,81,LAFAY,73,W,0.0,,0.0,
2016,AMERN,45,ARMY,65,L,-14.5,L,132.0,U
2016,BOSTU,61,AMERN,50,L,0.0,,0.0,
2016,LEHIH,65,AMERN,50,L,0.0,,0.0,
2016,AMERN,54,BUCKN,72,L,0.0,,0.0,
2016,COLGT,56,AMERN,37,L,0.0,,0.0,
2015,AMERN,54,NAVY,64,L,0.0,,0.0,
2015,ARMY,68,AMERN,66,L,-5.5,L,122.5,O
2015,AMERN,54,BOSTU,59,L,0.0,,0.0,
2017,W.ILL,50,AMERN,57,W,0.0,,0.0,
2017,STFPA,69,AMERN,62,L,0.0,,0.0,
2017,WAGNR,73,AMERN,65,L,0.0,,0.0,
2017,AMERN,62,AKRON,72,L,0.0,,0.0,
2017,AMERN,53,TEXAM,76,L,0.0,,0.0,
2017,AMERN,56,MARYL,62,L,-20.5,W,133.5,U
2016,AMERN,68,NH,50,W,0.0,,0.0,
2016,AMERN,44,VACOM,72,L,0.0,,0.0,
2016,AMERN,48,STFPA,68,L,0.0,,0.0,
2016,HAMPT,61,AMERN,48,L,0.0,,0.0,
2016,AMERN,42,RHODEI,65,L,0.0,,0.0,
2015,AMERN,43,COLUM,52,L,0.0,,0.0,
2015,AMERN,64,HAMPT,60,W,0.0,,0.0,
2015,MORHD,46,AMERN,51,W,+2.5,W,0.0,
2015,AMERN,44,LATEC,63,L,-11.0,L,0.0,
2015,AMERN,63,PRESB,38,W,+13.5,W,0.0,
2015,STFPA,46,AMERN,49,W,0.0,,0.0,
2015,AMERN,37,TEMPL,40,L,0.0,,0.0,
2014,AMERN,75,STFPA,43,W,0.0,,0.0,
2014,AMERN,47,COLUM,61,L,0.0,,0.0,
2014,AMERN,64,MTSTM,68,L,0.0,,0.0,
2014,AMERN,52,OHIOS,63,L,-26.5,W,129.0,U
2014,UMBC,61,AMERN,63,W,0.0,,0.0,
2014,AMERN,60,GMASN,63,L,0.0,,0.0,
2017,LOYMD,68,AMERN,66,L,0.0,,0.0,
2017,AMERN,48,VILLA,90,L,-32.0,L,129.5,O
2017,MD-ES,58,AMERN,61,W,0.0,,0.0,
2017,YOUNG,62,AMERN,77,W,0.0,,0.0,
2017,NH,80,AMERN,70,L,0.0,,0.0,
2017,AMERN,54,HOWRD,70,L,0.0,,0.0,
2016,AMERN,67,LOYOL,75,L,0.0,,0.0,
2016,AMERN,51,LSU,79,L,-20.5,L,135.5,U
