Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,W&M,84,NCWIL,81,W,+1.0,W,164.5,O
Jan 25 2018,W&M,82,TOWSN,96,L,-5.5,L,154.5,O
Jan 20 2018,W&M,80,ELON,73,W,-2.5,W,155.0,U
Jan 18 2018,NEAST,90,W&M,70,L,-2.5,L,155.5,O
Jan 13 2018,TOWSN,99,W&M,73,L,-3.0,L,153.5,O
Jan 11 2018,JMU,82,W&M,89,W,-9.0,L,158.5,O
Jan 7 2018,W&M,85,DREXL,63,W,+1.5,W,159.0,U
Jan 5 2018,W&M,90,DELA,65,W,-1.5,W,151.5,O
Jan 2 2018,W&M,84,JMU,76,W,-1.5,W,159.5,O
Nov 29 2017,MARSH,104,W&M,114,W,-1.5,W,172.0,O
Nov 25 2017,OLDDO,77,W&M,79,W,+6.5,W,146.5,O
Nov 21 2017,SHENA,54,W&M,103,W,0.0,,0.0,
Nov 18 2017,W&M,64,UCF,75,L,-13.5,W,161.5,U
Nov 15 2017,HAMPT,76,W&M,83,W,0.0,,0.0,
Nov 10 2017,W&M,66,HIGHP,100,L,0.0,,0.0,
Dec 30 2017,HOFST,87,W&M,90,W,-1.5,W,164.0,O
Dec 22 2017,W&M,75,TCU,86,L,-20.5,W,169.0,U
Dec 17 2017,MILGN,69,W&M,126,W,0.0,,0.0,
Dec 9 2017,W&M,62,OHIOS,97,L,-17.5,L,160.0,U
Dec 6 2017,W&M,77,GMASN,70,W,-6.0,W,153.0,U
Dec 2 2017,W&M,108,SAVAN,85,W,0.0,,0.0,
Feb 24 2018,COLCH,104,W&M,114,W,+1.5,W,153.5,O
Feb 22 2018,NCWIL,83,W&M,96,W,-7.0,W,169.5,O
Feb 17 2018,W&M,67,NEAST,69,L,-6.5,W,156.5,U
Feb 15 2018,W&M,84,HOFST,90,L,-4.5,L,163.5,O
Feb 10 2018,DELA,66,W&M,83,W,-8.5,W,154.0,U
Feb 8 2018,W&M,77,COLCH,82,L,-6.5,W,150.0,O
Feb 3 2018,DREXL,91,W&M,79,L,-8.0,L,161.0,O
Feb 1 2018,ELON,92,W&M,99,W,-4.0,W,157.5,O
Mar 5 2018,W&M,73,COLCH,83,L,-4.5,L,151.0,O
Mar 4 2018,TOWSN,66,W&M,80,W,-1.5,W,156.5,U
