Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,OREG,65,COLO,74,L,+6.5,L,144.0,U
2017,OREG,73,UTAH,67,W,+2.0,W,145.0,U
2017,STANF,52,OREG,69,W,-14.5,W,133.5,U
2017,CAL,63,OREG,86,W,-9.5,W,131.5,O
2017,OREST,43,OREG,85,W,-25.0,W,132.0,U
2017,OREG,85,WASST,66,W,+15.0,W,141.5,O
2017,OREG,83,WASH,61,W,+11.0,W,158.5,U
2016,OREG,91,ARZST,74,W,+3.0,W,154.0,O
2016,OREG,83,ARIZ,75,W,-7.5,W,150.0,O
2016,UCLA,72,OREG,86,W,-6.5,W,159.5,U
2016,USC,81,OREG,89,W,-4.5,W,159.5,O
2016,OREG,87,COLO,91,L,-1.0,L,142.5,O
2016,OREG,77,UTAH,59,W,-6.0,W,140.0,U
2016,STANF,58,OREG,71,W,-9.0,W,141.0,U
2016,CAL,65,OREG,68,W,-3.5,L,142.5,U
2016,OREG,57,OREST,70,L,+2.5,L,146.0,U
2015,OREG,68,ARZST,67,W,-6.0,W,143.5,U
2015,OREG,56,ARIZ,90,L,-15.0,L,146.5,U
2015,UCLA,64,OREG,82,W,-2.5,W,147.0,U
2015,USC,67,OREG,75,W,-9.5,L,149.5,U
2015,OREG,77,WASH,85,L,-5.5,L,142.5,O
2015,OREG,99,WASST,108,L,+3.5,L,146.5,O
2015,ARZST,56,OREG,59,W,-5.5,L,137.5,U
2015,ARIZ,80,OREG,62,L,+6.5,L,135.0,O
2017,W.ORE,54,OREG,93,W,0.0,,0.0,
2017,BOISE,63,OREG,68,W,-17.0,L,138.0,U
2017,TENN,65,OREG,69,W,-14.0,L,154.5,U
2017,GTOWN,65,OREG,61,L,-9.0,L,154.0,U
2017,VALPO,54,OREG,76,W,-12.5,W,144.5,U
2017,OREG,49,BAYLR,66,L,-2.0,L,151.0,U
2017,ARMY,77,OREG,91,W,-31.0,L,144.0,O
2016,FRSNO,73,OREG,78,W,-11.0,L,150.0,O
2016,ARKST,68,OREG,91,W,-22.0,W,150.0,O
2016,VALPO,67,OREG,73,W,-6.5,L,142.5,U
2016,SAVAN,59,OREG,77,W,0.0,,0.0,
2016,BAYLR,67,OREG,74,W,+2.0,W,149.5,U
2016,JACKS,52,OREG,80,W,0.0,,0.0,
2015,PORST,59,OREG,81,W,-15.0,W,146.5,U
2015,OREG,63,VACOM,77,L,-5.0,L,150.5,U
2015,OREG,63,MICH,70,L,-4.0,L,0.0,
2015,TOLDO,68,OREG,78,W,-6.5,W,154.0,U
2015,DETRT,66,OREG,83,W,-11.5,W,153.0,U
2015,COPIN,65,OREG,107,W,-19.5,W,159.0,O
2014,NDAKOT,76,OREG,91,W,-15.0,P,162.0,O
2014,PACIF,62,OREG,85,W,-12.0,W,0.0,
2014,SF,82,OREG,100,W,-14.5,W,164.0,O
2014,UTVAL,54,OREG,69,W,0.0,,0.0,
2017,USC,61,OREG,84,W,-9.5,W,148.5,U
2017,UCLA,87,OREG,89,W,+2.0,W,162.5,O
2017,FRSNO,63,OREG,75,W,-15.5,L,141.5,U
2017,UNLV,63,OREG,83,W,-18.0,W,143.5,O
2017,MONTA,67,OREG,81,W,-18.5,L,141.0,O
2017,ALA,56,OREG,65,W,-12.5,L,131.0,U
2017,SAVAN,59,OREG,128,W,-35.5,W,163.5,O
2016,W.ORE,60,OREG,88,W,0.0,,0.0,
2016,OREG,72,ALA,68,W,+7.0,L,140.0,P
2016,LONGB,73,OREG,94,W,-14.0,W,150.0,O
2016,UCI,63,OREG,78,W,-8.0,W,138.0,O
2016,OREG,72,BOISE,74,L,-2.0,P,148.5,U
2016,OREG,67,NAVY,47,W,+11.5,W,134.0,U
2016,OREG,69,UNLV,80,L,+2.0,L,151.5,U
2015,UCI,67,OREG,69,W,-9.5,L,137.5,U
2015,SABAR,78,OREG,82,W,-8.0,L,139.5,O
2015,DELST,70,OREG,83,W,-23.5,L,147.0,O
2015,CSNOR,56,OREG,79,W,-15.5,W,145.5,U
2015,OREG,77,ILL,70,W,-6.0,W,145.0,O
2015,MISS,79,OREG,73,L,-7.5,L,142.5,O
2015,CCRDOR,63,OREG,94,W,0.0,,0.0,
2014,MORGN,76,OREG,97,W,-24.5,L,155.5,O
2017,OREG,75,STANF,73,W,+6.5,L,139.0,O
2017,OREG,68,CAL,65,W,+3.0,P,132.0,O
2017,COLO,73,OREG,101,W,-12.0,W,140.5,O
2017,UTAH,61,OREG,79,W,-11.5,W,143.5,U
