Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,FLA,84,OKLA,52,W,+2.5,W,150.0,U
2017,FLA,106,LSU,71,W,+11.5,W,156.0,O
2017,VANDY,68,FLA,66,L,-11.5,L,143.5,U
2017,FLA,53,S.CAR,57,L,-2.0,L,135.5,U
2017,GA,76,FLA,80,W,-11.5,L,140.5,O
2017,FLA,80,ALA,67,W,+5.5,W,131.5,O
2017,TENN,70,FLA,83,W,-12.5,W,146.5,O
2017,MISS,63,FLA,70,W,-13.0,L,150.5,U
2016,W.VA,71,FLA,88,W,+1.5,W,143.5,O
2016,FLA,59,VANDY,60,L,-4.5,W,141.0,U
2016,AUBRN,63,FLA,95,W,-12.5,W,149.0,O
2016,MISST,78,FLA,81,W,-10.0,L,142.0,O
2016,FLA,80,MISS,71,W,+1.0,W,143.0,O
2016,FLA,68,TEXAM,71,L,-6.0,W,141.5,U
2016,LSU,62,FLA,68,W,-3.5,W,152.0,U
2016,FLA,69,TENN,83,L,+4.5,L,144.0,O
2016,GA,63,FLA,77,W,-8.5,W,129.5,O
2015,ARK,56,FLA,57,W,-6.5,L,139.5,U
2015,FLA,52,ALA,50,W,+2.0,P,123.5,U
2015,FLA,71,MISS,72,L,+1.0,L,135.0,O
2015,LSU,79,FLA,61,L,-11.0,L,135.5,O
2015,FLA,61,GA,73,L,+2.5,L,125.0,O
2017,MIAMI,56,FLA,65,W,-1.5,W,130.0,U
2017,GONZG,77,FLA,72,L,+3.5,L,144.0,O
2017,SETON,76,FLA,81,W,-2.0,W,143.0,O
2017,BELMT,61,FLA,78,W,-12.5,W,153.5,U
2017,STBON,66,FLA,73,W,-13.0,L,153.5,U
2017,MERCR,54,FLA,76,W,-16.0,W,143.5,U
2017,FLAGC,59,FLA,80,W,-11.5,W,142.5,U
2016,FLAGC,50,FLA,70,W,-20.0,P,145.0,U
2016,VERMT,62,FLA,86,W,-14.5,W,145.0,O
2016,PURDU,85,FLA,70,L,+6.5,L,141.5,O
2016,FLA,74,STJOE,63,W,+5.5,W,147.0,U
2016,NCA&T,54,FLA,104,W,0.0,,0.0,
2016,FLA,59,NAVY,41,W,+13.0,W,133.5,U
2015,UNC,75,FLA,64,L,+5.5,L,133.0,O
2015,UAB,47,FLA,56,W,-15.0,L,124.0,U
2015,FLA,65,GTOWN,66,L,-1.0,P,128.0,O
2015,ULMON,56,FLA,61,W,-20.5,L,129.0,U
2015,MIAMI,69,FLA,67,L,-8.0,L,130.5,O
2015,W&M,45,FLA,68,W,-18.0,W,139.0,U
2014,FLAST,66,FLA,67,W,-8.5,L,138.0,U
2014,FLA,86,JAXVL,60,W,0.0,,0.0,
2014,MIDTN,59,FLA,79,W,-11.5,W,134.0,O
2014,SUTHR,53,FLA,67,W,0.0,,0.0,
2014,ARKLR,56,FLA,86,W,-20.0,W,144.5,U
2017,FLA,81,ARK,72,W,+1.5,W,149.0,O
2017,ARKLR,71,FLA,94,W,-19.0,W,134.5,O
2017,CHARL,46,FLA,87,W,-19.5,W,151.5,U
2017,FLA,78,FLAST,83,L,-3.0,L,148.0,O
2017,FLA,74,DUKE,84,L,-7.5,L,146.5,O
2017,FLA,91,N.FLA,60,W,0.0,,0.0,
2016,FLAST,73,FLA,71,L,-5.0,L,138.0,O
