Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,SELA,69,SAMHO,71,W,0.0,,0.0,
2017,TEXCC,62,SAMHO,76,W,0.0,,0.0,
2017,LAMAR,65,SAMHO,87,W,0.0,,0.0,
2017,SAMHO,77,NWST,68,W,0.0,,0.0,
2017,SAMHO,70,NEWOR,68,W,0.0,,0.0,
2017,NICHL,61,SAMHO,74,W,0.0,,0.0,
2017,SAMHO,74,MCNEE,67,W,0.0,,0.0,
2016,SAMHO,69,HOUBPT,70,L,0.0,,0.0,
2016,ABILE,51,SAMHO,72,W,0.0,,0.0,
2016,SAMHO,64,SFA,76,L,0.0,,0.0,
2016,NICHL,76,SAMHO,87,W,0.0,,0.0,
2016,SAMHO,68,MCNEE,72,L,0.0,,0.0,
2016,SELA,63,SAMHO,70,W,0.0,,0.0,
2016,NEWOR,70,SAMHO,73,W,0.0,,0.0,
2016,NWST,79,SAMHO,94,W,0.0,,0.0,
2016,SAMHO,78,INCAR,72,W,0.0,,0.0,
2015,HOUBPT,52,SAMHO,63,W,0.0,,0.0,
2015,SAMHO,80,ABILE,63,W,0.0,,0.0,
2015,SFA,79,SAMHO,68,L,0.0,,0.0,
2015,SAMHO,62,NICHL,39,W,0.0,,0.0,
2015,MCNEE,60,SAMHO,69,W,0.0,,0.0,
2017,SAMHO,45,BAYLR,79,L,0.0,,0.0,
2017,IDAHO,62,SAMHO,69,W,0.0,,0.0,
2017,SAMHO,73,GATEC,81,L,0.0,,0.0,
2017,SAMHO,78,TNTEC,71,W,-6.5,W,157.5,U
2017,SUTHR,83,SAMHO,91,W,0.0,,0.0,
2017,SAMHO,75,OHIO,96,L,0.0,,0.0,
2017,LETRNO,57,SAMHO,104,W,0.0,,0.0,
2016,WILEY,67,SAMHO,66,L,0.0,,0.0,
2016,SAMHO,71,BCOOK,46,W,0.0,,0.0,
2016,SAMHO,63,CAL,89,L,-20.5,L,144.5,O
2016,S.ILL,86,SAMHO,81,L,0.0,,0.0,
2016,STTHOM,92,SAMHO,114,W,0.0,,0.0,
2016,SAMHO,50,SMU,85,L,0.0,,0.0,
2015,USW,51,SAMHO,111,W,0.0,,0.0,
2015,WOFFD,64,SAMHO,53,L,+3.0,L,0.0,
2015,SAMHO,74,FAIRF,60,W,-1.5,W,0.0,
2015,SAMHO,93,SDKOTA,85,W,+6.0,W,0.0,
2015,SAMHO,57,UNLV,59,L,-7.5,W,0.0,
2015,AUSTI,52,SAMHO,100,W,0.0,,0.0,
2014,SAMHO,58,LIBRT,62,L,0.0,,0.0,
2014,ARKPB,49,SAMHO,75,W,0.0,,0.0,
2014,SAMHO,53,SMU,72,L,0.0,,0.0,
2017,SAMHO,65,C.ARK,67,L,0.0,,0.0,
2017,HOUBPT,79,SAMHO,65,L,0.0,,0.0,
2017,SAMHO,56,ARK,90,L,0.0,,0.0,
2017,RANDAL,81,SAMHO,119,W,0.0,,0.0,
2017,N.TEX,70,SAMHO,76,W,0.0,,0.0,
2017,SULROS,57,SAMHO,78,W,0.0,,0.0,
2017,SAMHO,79,S.ILL,73,W,0.0,,0.0,
2017,LSUSHR,59,SAMHO,91,W,0.0,,0.0,
2016,SAMHO,64,N.TEX,69,L,0.0,,0.0,
2016,SAMHO,68,UTEP,87,L,-4.5,L,139.0,O
2016,SAMHO,53,UCI,63,L,-10.0,P,132.0,U
2016,SAMHO,75,LIU,69,W,0.0,,0.0,
2016,LETRNO,54,SAMHO,96,W,0.0,,0.0,
2016,SULROS,61,SAMHO,109,W,0.0,,0.0,
2016,SAMHO,56,TEXTK,71,L,0.0,,0.0,
2015,HOWPA,47,SAMHO,102,W,0.0,,0.0,
2015,PVA&M,44,SAMHO,61,W,0.0,,0.0,
2015,EWASH,52,SAMHO,76,W,0.0,,0.0,
2015,SAMHO,67,LSU,76,L,-9.0,P,143.0,P
2015,TEXPA,59,SAMHO,78,W,0.0,,0.0,
2015,SAMHO,63,TEXAM,66,L,0.0,,0.0,
2014,LIU,78,SAMHO,82,W,0.0,,0.0,
2014,SAMHO,61,TOLDO,77,L,0.0,,0.0,
2014,TOWSN,55,SAMHO,67,W,0.0,,0.0,
2017,ABILE,84,SAMHO,81,L,0.0,,0.0,
2017,SAMHO,53,INCAR,69,L,0.0,,0.0,
2017,SAMHO,77,HOUBPT,88,L,0.0,,0.0,
2017,INCAR,63,SAMHO,72,W,0.0,,0.0,
2017,SAMHO,76,LAMAR,80,L,0.0,,0.0,
2017,SAMHO,64,ABILE,71,L,0.0,,0.0,
2017,SFA,63,SAMHO,72,W,0.0,,0.0,
2016,SAMHO,83,C.ARK,73,W,0.0,,0.0,
2016,TEXCC,75,SAMHO,70,L,0.0,,0.0,
2016,SAMHO,105,C.ARK,75,W,0.0,,0.0,
2016,SAMHO,84,ABILE,71,W,0.0,,0.0,
2016,HOUBPT,68,SAMHO,80,W,0.0,,0.0,
2016,SAMHO,48,TEXCC,51,L,0.0,,0.0,
2016,SAMHO,69,LAMAR,66,W,0.0,,0.0,
2015,SAMHO,59,TEXCC,61,L,0.0,,0.0,
2015,SAMHO,70,C.ARK,42,W,0.0,,0.0,
2015,ABILE,49,SAMHO,71,W,0.0,,0.0,
2015,SAMHO,87,HOUBPT,64,W,0.0,,0.0,
2015,TEXCO,39,SAMHO,88,W,0.0,,0.0,
2015,TEXCC,59,SAMHO,67,W,0.0,,0.0,
2015,LAMAR,50,SAMHO,79,W,0.0,,0.0,
2014,SAMHO,71,C.ARK,80,L,0.0,,0.0,
2014,SAMHO,74,LAMAR,71,W,0.0,,0.0,
2017,SAMHO,63,NEWOR,75,L,-2.5,L,133.0,O
2017,SAMHO,63,HOUBPT,59,W,-2.5,W,149.5,U
2017,C.ARK,69,SAMHO,77,W,-6.0,W,156.0,U
2017,SAMHO,56,SFA,64,L,0.0,,0.0,
2017,MCNEE,74,SAMHO,79,W,0.0,,0.0,
2016,JACKS,81,SAMHO,77,L,-6.5,L,139.5,O
2016,SAMHO,76,TEXCC,79,L,-3.5,W,136.0,O
2016,NICHL,59,SAMHO,60,W,-10.0,L,136.0,U
2016,SFA,85,SAMHO,64,L,0.0,,0.0,
2016,LAMAR,76,SAMHO,94,W,0.0,,0.0,
2015,ULLAF,71,SAMHO,70,L,-6.5,L,148.0,U
2015,NCWIL,71,SAMHO,87,W,-7.5,W,142.0,O
2015,SAMHO,70,SFA,83,L,-6.5,L,130.0,O
2015,TEXCC,67,SAMHO,70,W,-7.5,L,118.5,O
2015,SAMHO,55,SFA,64,L,0.0,,0.0,
2015,SAMHO,67,LAMAR,61,W,0.0,,0.0,
2015,C.ARK,49,SAMHO,76,W,0.0,,0.0,
2014,SD,77,SAMHO,72,L,-3.0,L,134.0,O
2014,ALAST,49,SAMHO,71,W,-9.5,W,143.5,U
2014,SAMHO,49,SFA,68,L,-9.5,L,134.5,U
2014,SAMHO,69,TEXCC,63,W,+3.0,W,134.0,U
2014,ORALR,61,SAMHO,70,W,+2.5,W,141.5,U
2014,NEWOR,61,SAMHO,80,W,0.0,,0.0,
2014,SELA,54,SAMHO,71,W,0.0,,0.0,
2014,SAMHO,73,ORALR,80,L,0.0,,0.0,
2013,SAMHO,52,NWST,55,L,-8.0,W,138.0,U
2013,SAMHO,58,ORALR,55,W,-6.0,W,124.5,U
