Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,SDKOTA,68,DENVR,84,W,+8.5,W,141.5,O
2018,W.ILL,58,DENVR,70,W,-7.0,W,137.0,U
2018,DENVR,73,ORALR,64,W,-8.0,W,141.0,U
2018,DENVR,80,NEBOM,86,L,-5.5,L,152.5,O
2018,DENVR,72,SD.ST,94,L,-15.0,L,150.0,O
2018,DENVR,67,ND.ST,61,W,-10.5,W,138.0,U
2018,IPFW,82,DENVR,63,L,+3.0,L,151.5,U
2018,WYOM,78,DENVR,88,W,+6.5,W,143.0,O
2018,NAVY,79,DENVR,71,L,+2.0,L,137.0,O
2018,DENVR,60,STFNY,50,W,+10.5,L,148.0,U
2018,DENVR,71,FLAGC,79,L,-11.0,W,164.5,U
2018,JO&WA,59,DENVR,91,W,0.0,,0.0,
2018,DENVR,62,COLO,89,L,-10.5,L,148.0,O
2018,UCI,83,DENVR,69,L,-5.0,L,138.0,O
2018,DENVR,71,SDKOTA,82,L,-15.0,W,146.5,O
2018,MESAST,60,DENVR,106,W,0.0,,0.0,
2018,DENVR,65,MONST,79,L,-6.0,L,143.5,O
2018,DENVR,62,STANF,75,L,-12.5,L,144.5,U
2018,DENVR,63,NCOLO,83,L,-5.5,L,140.0,O
2018,USCUP,69,DENVR,84,W,0.0,,0.0,
2018,SJ.ST,56,DENVR,58,W,-8.5,L,140.0,U
2018,AIRFO,61,DENVR,59,L,-4.0,L,145.0,U
2018,DENVR,89,W.ILL,52,W,-1.5,W,139.5,O
2018,ORALR,65,DENVR,66,W,-5.0,L,142.5,U
2018,NEBOM,78,DENVR,94,W,-4.5,W,149.0,O
2018,ND.ST,63,DENVR,66,W,+2.5,W,138.5,U
2018,SD.ST,81,DENVR,77,L,+6.5,W,151.0,O
2018,DENVR,63,IPFW,91,L,-8.0,L,147.5,O
2018,DENVR,58,SDKOTA,76,L,-11.5,L,140.0,U
2018,ORALR,88,DENVR,90,W,-1.0,W,136.0,O
