Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2018,DETRT,44,N.KENT,72,L,-18.0,L,158.5,U
Jan 26 2018,DETRT,55,WRIGH,87,L,-11.0,L,153.5,U
Jan 20 2018,OAKLN,92,DETRT,86,L,+9.0,W,171.5,O
Jan 16 2018,DETRT,66,IUPUI,81,L,-5.0,L,155.5,U
Jan 12 2018,YOUNG,91,DETRT,93,W,-4.5,L,168.0,O
Jan 10 2018,CLEST,84,DETRT,85,W,-4.0,L,156.5,O
Jan 7 2018,N.KENT,56,DETRT,54,L,+13.0,W,166.0,U
Jan 5 2018,WRIGH,80,DETRT,73,L,+4.5,L,154.5,U
Nov 28 2017,DETRT,82,IPFW,91,L,-10.0,W,176.5,U
Nov 25 2017,SHU,69,DETRT,131,W,0.0,,0.0,
Nov 22 2017,DETRT,72,STL,70,W,-11.5,W,152.5,U
Nov 19 2017,DETRT,116,HOUBPT,109,W,0.0,W,170.0,O
Nov 18 2017,SEATT,102,DETRT,71,L,-4.0,L,154.0,O
Nov 13 2017,MCHDRB,82,DETRT,105,W,0.0,,0.0,
Nov 10 2017,DETRT,79,VATEC,111,L,-18.5,L,159.0,O
Dec 30 2017,DETRT,79,WISML,87,L,-11.0,W,153.0,O
Dec 28 2017,DETRT,83,WISGB,95,L,-3.5,L,164.5,O
Dec 22 2017,MURRAY,81,DETRT,72,L,+10.5,W,165.5,U
Dec 19 2017,E.TEN,81,DETRT,73,L,+7.0,L,164.5,U
Dec 16 2017,DETRT,58,MICH,90,L,-19.0,L,155.5,U
Dec 9 2017,WMICH,87,DETRT,79,L,+5.0,L,164.0,O
Dec 6 2017,TOLDO,89,DETRT,86,L,+5.5,W,169.0,O
Dec 3 2017,DETRT,73,UCLA,106,L,-21.5,L,177.5,O
Feb 24 2018,WISGB,107,DETRT,97,L,-2.5,L,161.5,O
Feb 22 2018,WISML,72,DETRT,49,L,+3.5,L,148.5,U
Feb 19 2018,DETRT,87,ILCHI,94,L,-10.0,W,159.5,O
Feb 16 2018,DETRT,94,YOUNG,84,W,-3.5,W,164.5,O
Feb 14 2018,DETRT,72,CLEST,75,L,-3.0,P,153.5,U
Feb 9 2018,DETRT,78,OAKLN,87,L,-13.5,W,166.0,U
Feb 4 2018,ILCHI,78,DETRT,69,L,+7.5,L,153.5,U
Feb 2 2018,IUPUI,60,DETRT,74,W,-1.5,W,152.5,U
Mar 2 2018,DETRT,81,WISGB,93,L,-2.0,L,166.5,O
