Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,LSU,64,TEXTK,77,W,-16.0,L,151.0,U
Jan 25 2017,TEXTK,61,BAYLR,65,L,-8.5,W,131.0,U
Jan 21 2017,OKST,83,TEXTK,64,L,-6.5,L,155.0,U
Jan 18 2017,TCU,69,TEXTK,75,W,-4.0,W,135.0,O
Jan 14 2017,TEXTK,75,OKLA,84,L,-1.0,L,138.5,O
Jan 10 2017,KANST,65,TEXTK,66,W,-4.5,L,132.0,U
Jan 7 2017,TEXTK,68,KANSA,85,L,-11.5,L,145.5,O
Jan 3 2017,W.VA,76,TEXTK,77,W,+2.0,W,146.0,O
Jan 30 2016,TEXTK,68,ARK,75,L,-6.5,L,149.5,U
Jan 26 2016,TEXTK,67,OKLA,91,L,-12.5,L,149.0,O
Jan 23 2016,W.VA,80,TEXTK,76,L,+3.5,L,143.0,O
Jan 18 2016,TEXTK,76,TCU,69,W,+4.0,W,133.5,O
Jan 16 2016,BAYLR,63,TEXTK,60,L,+1.5,L,145.5,U
Jan 12 2016,TEXTK,70,KANST,83,L,-3.5,L,133.5,O
Jan 9 2016,KANSA,69,TEXTK,59,L,+7.0,L,149.5,U
Jan 6 2016,TEXTK,69,IOWAS,76,L,-11.0,W,155.0,U
Jan 2 2016,TEXAS,74,TEXTK,82,W,-3.5,W,140.0,O
Jan 31 2015,TEXTK,58,W.VA,77,L,-18.0,L,137.0,U
Jan 28 2015,TEXTK,36,OKLA,81,L,-16.0,L,128.0,U
Jan 24 2015,IOWAS,73,TEXTK,78,W,+9.5,W,136.5,O
Jan 21 2015,TEXTK,43,OKST,63,L,-14.0,L,126.5,U
Nov 30 2016,INCAR,48,TEXTK,69,W,0.0,,0.0,
Nov 25 2016,ID.ST,58,TEXTK,91,W,-25.0,W,135.0,O
Nov 22 2016,TEXTK,65,AUBRN,67,L,+6.5,L,147.5,U
Nov 19 2016,EKENT,71,TEXTK,90,W,-21.5,L,149.0,O
Nov 15 2016,N.TEX,43,TEXTK,70,W,-19.5,W,147.5,U
Nov 11 2016,HOUBPT,67,TEXTK,93,W,0.0,,0.0,
Nov 28 2015,HAWAI,74,TEXTK,82,W,-6.5,W,144.5,O
Nov 22 2015,MINN,68,TEXTK,81,W,+1.0,W,136.5,O
Nov 20 2015,MISST,72,TEXTK,74,W,-3.5,L,149.0,U
Nov 19 2015,UTAH,73,TEXTK,63,L,+8.5,L,142.0,U
Nov 13 2015,HIGHP,73,TEXTK,77,W,0.0,,0.0,
Nov 30 2014,AIRFO,62,TEXTK,63,W,-10.0,L,0.0,
Nov 25 2014,NWST,64,TEXTK,75,W,0.0,,0.0,
Nov 22 2014,MIZST,68,TEXTK,80,W,-5.5,W,0.0,
Nov 18 2014,TEXTK,64,LSU,69,L,-8.0,W,142.5,U
Nov 14 2014,LOYOL,59,TEXTK,71,W,0.0,,0.0,
Nov 29 2013,TEXSA,64,TEXTK,94,W,-16.5,W,139.5,O
Nov 26 2013,TEXTK,76,HOUST,64,W,-1.5,W,149.5,U
Nov 25 2013,PITT,76,TEXTK,53,L,+11.0,L,137.5,U
Nov 21 2013,SD.ST,54,TEXTK,68,W,-7.0,W,0.0,
Nov 18 2013,TEXSO,71,TEXTK,80,W,-7.5,W,153.0,U
