Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,S.CAR,63,MIZZU,53,L,+10.5,W,133.5,U
Jan 25 2017,MIZZU,74,MISST,89,L,-10.5,L,144.0,O
Jan 21 2017,MISS,75,MIZZU,71,L,+4.0,P,145.5,O
Jan 18 2017,MIZZU,56,ALA,68,L,-13.5,W,132.5,U
Jan 14 2017,MIZZU,73,ARK,92,L,-14.5,L,151.0,O
Jan 10 2017,AUBRN,77,MIZZU,72,L,+1.0,L,150.5,U
Jan 7 2017,MIZZU,66,GA,71,L,-12.5,W,139.5,U
Jan 4 2017,LSU,88,MIZZU,77,L,-1.0,L,148.0,O
Jan 30 2016,MISST,76,MIZZU,62,L,-1.0,L,141.5,U
Jan 27 2016,MIZZU,54,KENTY,88,L,-19.5,L,140.5,O
Jan 23 2016,MIZZU,53,TEXAM,66,L,-18.5,W,138.5,U
Jan 20 2016,GA,60,MIZZU,57,L,+2.0,L,136.5,U
Jan 16 2016,MIZZU,72,S.CAR,81,L,-14.0,W,139.5,O
Jan 12 2016,ARK,94,MIZZU,61,L,+2.5,L,149.5,O
Jan 9 2016,AUBRN,61,MIZZU,76,W,-3.5,W,146.5,U
Jan 6 2016,MIZZU,59,GA,77,L,-9.5,L,134.0,O
Jan 2 2016,SAVAN,50,MIZZU,81,W,0.0,,0.0,
Jan 31 2015,MISS,67,MIZZU,47,L,+3.5,L,136.5,U
Jan 29 2015,KENTY,69,MIZZU,53,L,+17.5,W,120.5,O
Jan 24 2015,ARK,61,MIZZU,60,L,+6.0,W,148.5,U
Jan 21 2015,MIZZU,50,TEXAM,62,L,-9.0,L,125.5,U
Nov 28 2016,NCCEN,62,MIZZU,52,L,0.0,,0.0,
Nov 26 2016,MIZZU,84,NWST,60,W,0.0,,0.0,
Nov 20 2016,MIZZU,67,TULAN,62,W,+4.5,W,145.0,U
Nov 18 2016,DAVID,70,MIZZU,55,L,+6.0,L,159.0,U
Nov 17 2016,XAVIR,83,MIZZU,82,L,+14.0,W,151.5,O
Nov 13 2016,ALA&M,44,MIZZU,99,W,-18.0,W,140.0,O
Nov 24 2015,MIZZU,62,NWEST,67,L,-7.0,W,136.0,U
Nov 23 2015,MIZZU,42,KANST,66,L,-5.5,L,144.0,U
Nov 17 2015,MIZZU,66,XAVIR,78,L,-13.5,W,143.0,O
Nov 15 2015,MD-ES,55,MIZZU,73,W,0.0,,0.0,
Nov 13 2015,WOFFD,74,MIZZU,83,W,-2.5,W,125.0,O
Nov 26 2014,MIZZU,74,CHAMI,60,W,+13.5,W,0.0,
Nov 25 2014,PURDU,82,MIZZU,61,L,+4.0,L,133.5,O
Nov 24 2014,MIZZU,53,ARIZ,72,L,-14.5,L,131.0,U
Nov 19 2014,ORALR,64,MIZZU,78,W,-6.0,W,0.0,
Nov 16 2014,VALPO,41,MIZZU,56,W,-4.0,W,137.5,U
Nov 14 2014,UMKC,69,MIZZU,61,L,-14.0,L,148.0,U
Nov 29 2013,MIZZU,83,NEV,70,W,+11.0,W,151.0,O
Nov 28 2013,MIZZU,78,NWEST,67,W,+7.0,W,140.5,O
Nov 25 2013,IUPUI,64,MIZZU,78,W,-20.0,L,149.5,U
Nov 23 2013,G.WEB,63,MIZZU,72,W,0.0,,0.0,
Nov 16 2013,HAWAI,80,MIZZU,92,W,-12.5,L,161.0,O
Dec 29 2016,LIPSC,81,MIZZU,76,L,0.0,,0.0,
Dec 21 2016,MIZZU,66,ILL,75,L,-7.0,L,135.0,O
Dec 17 2016,E.ILL,67,MIZZU,64,L,-9.0,L,138.0,U
Dec 10 2016,ARIZ,79,MIZZU,60,L,+7.0,L,135.5,O
Dec 6 2016,MIAOH,55,MIZZU,81,W,-10.0,W,140.5,U
Dec 3 2016,W.KEN,56,MIZZU,59,W,-7.5,L,135.0,U
Dec 29 2015,ARKPB,25,MIZZU,78,W,0.0,,0.0,
Dec 23 2015,MIZZU,63,ILL,68,L,-5.0,P,144.0,U
Dec 19 2015,NCST,73,MIZZU,59,L,+3.5,L,140.0,U
Dec 13 2015,MIZZU,52,ARIZ,88,L,-16.5,L,137.5,O
Dec 9 2015,NEBOM,78,MIZZU,85,W,-6.0,W,159.5,O
Dec 4 2015,N.ILL,71,MIZZU,78,W,-6.0,W,133.5,O
Dec 1 2015,ARKST,78,MIZZU,88,W,-8.0,W,144.5,O
Dec 30 2014,OKST,74,MIZZU,72,L,+10.0,W,126.5,O
Dec 20 2014,MIZZU,59,ILL,62,L,-9.5,W,136.5,U
Dec 13 2014,XAVIR,74,MIZZU,58,L,+6.0,L,139.5,U
Dec 11 2014,ELON,73,MIZZU,78,W,-13.0,L,134.5,O
Dec 5 2014,MIZZU,63,OKLA,82,L,-14.0,L,131.5,O
Dec 2 2014,SEMIZ,61,MIZZU,65,W,-8.0,L,0.0,
Dec 28 2013,MIZZU,68,NCST,64,W,-2.5,W,147.0,U
Dec 21 2013,MIZZU,64,ILL,65,L,+1.5,L,135.0,U
Dec 15 2013,WMICH,60,MIZZU,66,W,-15.5,L,146.0,U
Dec 7 2013,UCLA,71,MIZZU,80,W,-1.5,W,158.5,U
Dec 5 2013,W.VA,71,MIZZU,80,W,-6.5,W,152.0,U
Dec 28 2012,MIZZU,94,UCLA,97,L,-3.5,W,153.5,O
Feb 28 2017,TEXAM,60,MIZZU,43,L,+4.0,L,135.0,U
Feb 25 2017,MIZZU,77,MISS,80,L,-11.0,W,152.5,O
Feb 21 2017,KENTY,72,MIZZU,62,L,+16.0,W,154.0,U
Feb 18 2017,MIZZU,70,TENN,90,L,-12.5,L,143.5,O
Feb 15 2017,ALA,57,MIZZU,54,L,+4.5,W,133.5,U
Feb 11 2017,VANDY,52,MIZZU,72,W,+7.0,W,139.5,U
Feb 8 2017,MIZZU,73,TEXAM,76,L,-14.5,W,134.5,O
