Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2018,GRAMB,92,MSVAL,89,L,0.0,,0.0,
Jan 27 2018,JACKS,67,MSVAL,72,W,0.0,,0.0,
Jan 22 2018,MSVAL,77,PVA&M,93,L,0.0,,0.0,
Jan 20 2018,MSVAL,77,TEXSO,91,L,0.0,,0.0,
Jan 15 2018,SUTHR,78,MSVAL,70,L,0.0,,0.0,
Jan 13 2018,ALCRN,77,MSVAL,63,L,0.0,,0.0,
Jan 8 2018,MSVAL,55,ALA&M,65,L,0.0,,0.0,
Jan 6 2018,MSVAL,46,ALAST,63,L,0.0,,0.0,
Jan 1 2018,ARKPB,80,MSVAL,71,L,0.0,,0.0,
Nov 26 2017,MSVAL,70,SAMFD,83,L,0.0,,0.0,
Nov 25 2017,MSVAL,59,SELA,73,L,0.0,,0.0,
Nov 21 2017,MSVAL,50,LOYCH,63,L,0.0,,0.0,
Nov 19 2017,MSVAL,67,KENT,80,L,0.0,,0.0,
Nov 15 2017,MSVAL,47,UT.ST,83,L,0.0,,0.0,
Nov 13 2017,MSVAL,51,UTAH,91,L,0.0,,0.0,
Nov 11 2017,MSVAL,61,BYU,91,L,0.0,,0.0,
Dec 23 2017,MSVAL,57,UAB,74,L,0.0,,0.0,
Dec 20 2017,MSVAL,63,UNLV,95,L,-32.5,W,148.0,O
Dec 18 2017,MSVAL,38,GRCNYN,71,L,0.0,,0.0,
Dec 16 2017,MSVAL,63,AKRON,81,L,0.0,,0.0,
Dec 13 2017,MSVAL,49,DUQU,73,L,0.0,,0.0,
Dec 3 2017,MSVAL,62,OKST,83,L,0.0,,0.0,
Feb 26 2018,MSVAL,79,GRAMB,74,W,0.0,,0.0,
Feb 24 2018,MSVAL,59,JACKS,60,L,0.0,,0.0,
Feb 19 2018,PVA&M,71,MSVAL,76,W,0.0,,0.0,
Feb 17 2018,TEXSO,72,MSVAL,71,L,0.0,,0.0,
Feb 12 2018,MSVAL,51,SUTHR,55,L,0.0,,0.0,
Feb 10 2018,MSVAL,90,ALCRN,94,L,0.0,,0.0,
Feb 5 2018,ALA&M,67,MSVAL,77,W,0.0,,0.0,
Feb 3 2018,ALAST,89,MSVAL,85,L,0.0,,0.0,
Mar 6 2018,MSVAL,73,ARKPB,77,L,-8.0,W,132.5,O
Mar 3 2018,MSVAL,57,ARKPB,94,L,0.0,,0.0,
