Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,NCWIL,78,W&M,96,L,+6.0,L,168.5,O
Jan 26 2017,NCWIL,87,JMU,76,W,+10.0,W,144.0,O
Jan 21 2017,DREXL,74,NCWIL,87,W,-18.0,L,163.0,U
Jan 19 2017,NCWIL,65,COLCH,59,W,+3.5,W,138.5,U
Jan 14 2017,HOFST,76,NCWIL,84,W,-13.5,L,165.0,U
Jan 12 2017,W&M,77,NCWIL,101,W,-11.5,W,162.0,O
Jan 7 2017,NCWIL,91,DELA,81,W,+14.5,L,141.0,O
Jan 5 2017,NCWIL,90,DREXL,72,W,+12.0,W,157.5,O
Jan 2 2017,ELON,63,NCWIL,79,W,-12.0,W,154.5,U
Jan 30 2016,COLCH,55,NCWIL,65,W,-8.0,W,135.5,U
Jan 28 2016,NCWIL,78,JMU,73,W,-3.5,W,149.0,O
Jan 24 2016,NCWIL,77,DREXL,71,W,+6.5,L,139.0,O
Jan 21 2016,DELA,70,NCWIL,79,W,-14.5,L,155.0,U
Jan 16 2016,W&M,94,NCWIL,97,W,-5.0,L,148.5,O
Jan 14 2016,NCWIL,91,ELON,82,W,+4.0,W,162.5,O
Jan 9 2016,NCWIL,85,DELA,67,W,+6.5,W,147.5,O
Jan 7 2016,NCWIL,60,TOWSN,76,L,+3.0,L,144.5,U
Jan 2 2016,NEAST,65,NCWIL,63,L,-6.5,L,152.5,U
Jan 31 2015,NCWIL,76,DREXL,85,L,-1.5,L,124.5,O
Jan 28 2015,ELON,65,NCWIL,82,W,-5.0,W,139.0,O
Jan 24 2015,TOWSN,65,NCWIL,69,W,-6.0,L,127.5,O
Nov 30 2016,NCWIL,97,WMICH,92,W,+6.0,L,145.5,O
Nov 27 2016,TOLDO,77,NCWIL,102,W,-4.5,W,142.5,O
Nov 26 2016,NCWIL,65,EVANS,62,W,+7.0,L,131.0,U
Nov 25 2016,NCWIL,63,MIDTN,68,L,+5.0,L,138.5,U
Nov 20 2016,E.TEN,59,NCWIL,68,W,-3.5,W,153.5,U
Nov 14 2016,NCWIL,78,EKENT,69,W,+8.0,W,165.5,U
Nov 11 2016,CLAFIN,64,NCWIL,110,W,0.0,,0.0,
Nov 28 2015,NCWIL,94,E.TEN,73,W,-1.5,W,151.5,O
Nov 21 2015,WMICH,76,NCWIL,80,W,-5.5,L,145.0,O
Nov 16 2015,EKENT,59,NCWIL,78,W,-6.0,W,153.0,U
Nov 13 2015,MILGN,62,NCWIL,100,W,0.0,,0.0,
Nov 29 2014,NCWIL,49,DAVID,72,L,-11.5,L,0.0,
Nov 22 2014,NCWIL,110,VMI,93,W,-4.5,W,0.0,
Nov 18 2014,NCWIL,84,NCGRE,72,W,-2.0,W,0.0,
Nov 15 2014,NCWIL,56,OLDDO,76,L,-13.5,L,0.0,
Nov 29 2013,SFA,60,NCWIL,55,L,0.0,,0.0,
Nov 26 2013,CMPBVL,55,NCWIL,72,W,0.0,,0.0,
Nov 23 2013,NCWIL,78,MARSH,96,L,-5.5,L,160.5,O
Nov 21 2013,NCWIL,58,W.KEN,73,L,-8.0,L,136.0,U
Nov 18 2013,NCWIL,87,LIBRT,76,W,0.0,,0.0,
Nov 16 2013,WINGT,61,NCWIL,80,W,0.0,,0.0,
Nov 13 2013,NCWIL,80,CHASO,78,W,0.0,,0.0,
Nov 10 2013,NCWIL,62,IOWAS,95,L,-18.0,L,150.0,O
Nov 8 2013,NCWIL,39,IOWA,82,L,-24.5,L,150.0,U
Dec 31 2016,NCWIL,76,TOWSN,67,W,+3.5,W,150.0,U
