Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2018,STL,60,STJOE,59,W,-3.5,W,135.0,U
Jan 27 2018,DAYTN,65,STL,75,W,-2.0,W,133.0,O
Jan 23 2018,VACOM,75,STL,74,L,-3.5,L,137.0,O
Jan 20 2018,STL,66,UMASS,47,W,-3.5,W,127.5,U
Jan 17 2018,DUQU,63,STL,76,W,-4.5,W,129.0,O
Jan 13 2018,STL,81,GMASN,86,L,+1.5,L,130.5,O
Jan 9 2018,RHODEI,72,STL,65,L,+7.5,W,131.0,O
Jan 6 2018,RICHM,62,STL,69,W,-5.0,W,129.0,O
Jan 3 2018,STL,51,DAVID,54,L,-7.5,W,138.5,U
Nov 28 2017,WMICH,65,STL,51,L,-4.0,L,133.5,U
Nov 22 2017,DETRT,72,STL,70,L,-11.5,L,152.5,U
Nov 17 2017,STL,63,PROV,90,L,-8.5,L,134.5,O
Nov 16 2017,VATEC,71,STL,77,W,+13.0,W,144.0,O
Nov 13 2017,ROCKH,50,STL,74,W,0.0,,0.0,
Nov 10 2017,SEATT,46,STL,62,W,0.0,,0.0,
Dec 30 2017,STL,60,LASAL,83,L,-5.0,L,132.0,O
Dec 22 2017,SEMIZ,48,STL,78,W,-7.5,W,137.5,U
Dec 19 2017,CAMBP,66,STL,74,W,0.0,,0.0,
Dec 16 2017,STL,60,OREST,63,L,-7.5,W,129.5,U
Dec 12 2017,MURRAY,55,STL,69,W,+3.5,W,136.5,U
Dec 9 2017,HOUST,77,STL,58,L,+8.0,L,134.0,O
Dec 6 2017,S.ILL,69,STL,74,W,-2.5,W,129.5,O
Dec 2 2017,STL,45,BUTLR,75,L,-12.0,L,129.0,U
Feb 28 2018,STL,69,DUQU,76,L,0.0,L,130.5,O
Feb 24 2018,GWASH,53,STL,62,W,-5.5,W,126.0,U
Feb 20 2018,STL,50,DAYTN,53,L,-5.0,W,135.0,U
Feb 17 2018,STL,72,RICHM,66,W,-2.5,W,134.0,O
Feb 10 2018,LASAL,62,STL,70,W,-3.5,W,134.5,U
Feb 7 2018,STL,56,STBON,79,L,-6.0,L,136.0,U
Feb 3 2018,FORDM,50,STL,73,W,-11.0,W,124.0,U
Mar 9 2018,STL,60,DAVID,78,L,-7.0,L,125.0,O
Mar 8 2018,GWASH,63,STL,70,W,-2.0,W,127.0,O
Mar 3 2018,STBON,64,STL,56,L,+2.0,L,135.5,U
