Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,UTEP,91,MARSH,68,W,-14.0,W,163.0,U
2017,UTEP,62,W.KEN,65,L,-8.0,W,138.0,U
2017,TEXSA,39,UTEP,59,W,-3.0,W,132.5,U
2017,FLAAT,65,UTEP,66,W,-1.5,L,138.5,U
2017,FLAIN,87,UTEP,88,W,-1.5,L,133.5,O
2017,UTEP,65,S.MISS,73,L,-2.0,L,131.0,O
2017,UTEP,44,LATEC,64,L,-15.0,L,141.0,U
2017,UTEP,55,TEXSA,67,L,-2.0,L,135.0,U
2016,UTEP,70,LATEC,78,L,-8.5,W,147.5,O
2016,UTEP,58,S.MISS,71,L,+3.5,L,131.0,U
2016,FLAIN,79,UTEP,69,L,-6.0,L,140.0,O
2016,FLAAT,56,UTEP,71,W,-8.0,W,137.0,U
2016,UTEP,67,TEXSA,71,L,+6.0,L,159.0,U
2016,UTEP,80,UAB,87,L,-11.0,W,145.5,O
2016,UTEP,72,MIDTN,78,L,-9.0,W,137.5,O
2016,N.TEX,75,UTEP,84,W,-9.0,P,147.0,O
2016,RICE,60,UTEP,61,W,-7.0,L,156.5,U
2015,MIDTN,70,UTEP,83,W,-10.0,W,119.5,O
2015,UAB,69,UTEP,71,W,-11.5,L,129.5,O
2015,UTEP,71,MARSH,78,L,+13.0,L,133.0,O
2015,UTEP,66,W.KEN,71,L,+2.0,L,132.5,O
2015,UTEP,73,TEXSA,55,W,+9.0,W,134.5,U
2015,S.MISS,40,UTEP,74,W,-17.5,W,128.0,U
2017,SELA,72,UTEP,56,L,0.0,,0.0,
2017,UTEP,54,MISST,61,L,-5.5,L,156.0,U
2017,WMICH,75,UTEP,85,W,+4.0,W,153.5,O
2017,WAKE,103,UTEP,81,L,+10.0,L,158.0,O
2017,LACOL,54,UTEP,88,W,0.0,,0.0,
2016,UTEP,99,COLST,90,W,-4.0,W,152.0,O
2016,UTEP,71,S.ILL,66,W,+1.5,W,145.5,U
2016,FLA&M,54,UTEP,72,W,0.0,,0.0,
2016,ALCRN,66,UTEP,88,W,0.0,,0.0,
2016,TEXST,62,UTEP,77,W,-8.0,W,132.0,O
2016,LY-LA,49,UTEP,96,W,0.0,,0.0,
2015,WASH,68,UTEP,65,L,-3.5,L,133.5,U
2015,UTEP,77,XAVIR,73,W,-6.5,W,134.5,O
2015,PRNCE,56,UTEP,62,W,-7.5,L,127.5,U
2015,NMXST,76,UTEP,77,W,-8.0,L,0.0,
2015,WASST,52,UTEP,65,W,-9.5,W,0.0,
2014,UTEP,63,KANSA,67,L,-14.0,W,144.0,U
2014,UTEP,53,IOWA,89,L,-9.0,L,148.5,U
2014,TENN,70,UTEP,78,W,+7.0,W,137.0,O
2014,NMXST,77,UTEP,68,L,0.0,,0.0,
2014,COLST,74,UTEP,82,W,-4.0,W,140.5,O
2014,WALAB,46,UTEP,67,W,0.0,,0.0,
2014,UTEP,73,NMXST,86,L,0.0,,0.0,
2017,UTEP,70,NMXST,79,L,0.0,,0.0,
2017,UCI,62,UTEP,57,L,+4.5,L,140.5,U
2017,MD-ES,71,UTEP,66,L,-8.5,L,144.0,U
2017,NARIZ,76,UTEP,74,L,-13.5,L,143.5,O
2017,NMXST,79,UTEP,68,L,0.0,,0.0,
2017,UTEP,77,NEWMX,78,L,-11.5,W,137.5,O
2017,NWST,79,UTEP,67,L,0.0,,0.0,
2016,TEXPA,64,UTEP,85,W,0.0,,0.0,
2016,SAMHO,68,UTEP,87,W,-4.5,W,139.0,O
2016,NORFK,85,UTEP,76,L,-6.5,L,141.0,O
2016,NMXST,73,UTEP,53,L,-3.0,L,134.5,U
2016,UTEP,68,WASST,84,L,-7.0,L,147.0,O
2016,TEXAR,76,UTEP,62,L,-1.5,L,145.5,U
2016,UTEP,59,NMXST,73,L,-4.5,L,138.5,U
2015,KENT,75,UTEP,78,W,-10.0,L,0.0,
2015,ALCRN,45,UTEP,78,W,-27.5,W,0.0,
2015,ARIZ,60,UTEP,55,L,+5.5,W,131.5,U
2015,SELA,62,UTEP,80,W,0.0,,0.0,
2015,INCAR,65,UTEP,81,W,0.0,,0.0,
2015,UTEP,64,NMXST,71,L,+4.0,L,0.0,
2015,UTEP,62,COLST,65,L,-5.5,W,0.0,
2014,DENVR,54,UTEP,60,W,-3.5,W,124.5,U
2014,W.ILL,64,UTEP,67,W,-11.5,L,112.5,O
2017,UTEP,90,FLAIN,76,W,+2.0,W,133.0,O
2017,UTEP,60,FLAAT,55,W,-1.0,W,137.0,U
2017,UTEP,79,RICE,71,W,-8.0,W,145.5,O
2017,UTEP,77,N.TEX,71,W,+4.0,W,136.0,O
2017,S.MISS,50,UTEP,80,W,-8.0,W,125.5,O
2017,LATEC,62,UTEP,61,L,+6.5,W,133.0,U
2017,MIDTN,54,UTEP,57,W,+11.0,W,128.0,U
2017,UAB,59,UTEP,63,W,+6.5,W,137.0,U
2016,UTEP,78,CHARL,88,L,-6.0,L,161.0,O
2016,UTEP,53,OLDDO,74,L,-7.5,L,136.5,U
2016,LATEC,80,UTEP,91,W,-1.5,W,154.5,O
2016,S.MISS,73,UTEP,78,W,-9.5,L,136.0,O
2016,UTEP,89,FLAAT,82,W,+2.5,W,144.5,O
2016,UTEP,84,FLAIN,74,W,-4.0,W,142.5,O
2016,W.KEN,89,UTEP,93,W,-2.5,W,147.5,O
2016,MARSH,108,UTEP,112,W,+2.0,W,163.5,O
2015,UTEP,60,S.MISS,63,L,+11.0,L,126.0,U
2015,UTEP,60,LATEC,77,L,-5.5,L,132.0,O
2015,TEXSA,62,UTEP,69,W,-11.0,L,135.0,U
2015,OLDDO,47,UTEP,62,W,-4.0,W,121.5,U
2015,CHARL,68,UTEP,73,W,-8.0,L,136.5,O
2015,UTEP,67,FLAIN,64,W,+7.5,L,128.0,O
2015,UTEP,63,FLAAT,56,W,+8.0,L,130.0,U
2017,UTEP,56,MIDTN,82,L,-9.0,L,126.0,O
2017,RICE,76,UTEP,86,W,+1.5,W,144.5,O
2017,CHARL,67,UTEP,74,W,-5.5,W,147.5,U
2017,OLDDO,62,UTEP,61,L,+4.0,W,120.0,O
2016,UTEP,85,MARSH,87,L,-5.5,W,176.0,U
2016,FLAIN,77,UTEP,85,W,-2.5,W,144.0,O
2016,TEXSA,74,UTEP,81,W,-12.0,L,162.5,U
2015,UTEP,66,MURRAY,81,L,-5.5,L,151.5,U
2015,MIDTN,53,UTEP,50,L,-5.0,L,123.5,U
