Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,ELON,83,TOWSN,76,W,-9.0,W,142.5,O
2018,ELON,79,DREXL,83,L,-1.5,L,145.5,O
2018,W&M,80,ELON,73,L,-2.5,L,155.0,U
2018,ELON,74,JMU,85,L,+2.0,L,145.0,O
2018,COLCH,58,ELON,63,W,+2.5,W,140.5,U
2018,NCWIL,80,ELON,78,L,-8.0,L,159.0,U
2018,ELON,89,HOFST,76,W,-5.5,W,149.5,O
2018,ELON,60,NEAST,72,L,-5.0,L,141.0,U
2018,TOWSN,72,ELON,75,W,+1.5,W,141.5,O
2018,S.FLA,78,ELON,79,W,-9.5,L,133.0,O
2018,RADFD,74,ELON,77,W,0.0,,0.0,
2018,ELON,71,WISML,72,L,+2.0,L,138.0,O
2018,CNCSTP,62,ELON,84,W,-17.5,W,0.0,
2018,FLAIN,87,ELON,95,W,-14.0,L,139.0,O
2018,ELON,67,FURMN,76,L,-4.0,L,149.0,U
2018,WMPEAC,53,ELON,96,W,0.0,,0.0,
2018,ELON,68,DUKE,97,L,-19.5,L,156.0,O
2018,DREXL,75,ELON,90,W,-6.5,W,138.0,O
2018,ELON,73,INDST,68,W,-6.0,W,140.0,O
2018,ELON,51,CANIS,67,L,-1.0,L,144.0,U
2018,ELON,77,BOSTU,69,W,0.0,,0.0,
2018,ELON,44,NCGRE,75,L,-5.5,L,141.5,U
2018,STPET,65,ELON,71,W,-4.5,W,134.0,O
2018,JMU,90,ELON,84,L,-4.5,L,143.0,O
2018,NEAST,81,ELON,59,L,+3.0,L,141.0,U
2018,ELON,58,COLCH,79,L,-10.0,L,140.5,U
2018,ELON,57,DELA,72,L,-2.5,L,141.5,U
2018,ELON,63,NCWIL,87,L,-2.5,L,156.5,U
2018,HOFST,67,ELON,48,L,-1.0,L,152.5,U
2018,DELA,76,ELON,89,W,-9.5,W,138.5,O
2018,ELON,92,W&M,99,L,-4.0,L,157.5,O
2018,ELON,79,DELA,86,L,+1.0,L,139.0,O
