Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,TEXST,50,GAST,54,W,-9.0,L,125.5,U
Jan 25 2018,TEXAR,75,GAST,81,W,-4.0,W,143.0,O
Jan 20 2018,GASOU,66,GAST,83,W,-6.0,W,135.5,O
Jan 13 2018,GAST,72,COCAR,58,W,0.0,W,137.5,U
Jan 11 2018,GAST,71,APPST,58,W,+2.0,W,143.0,U
Jan 6 2018,ARKST,75,GAST,79,W,-11.0,L,142.0,O
Jan 4 2018,ARKLR,64,GAST,73,W,-13.0,L,125.5,O
Nov 29 2017,GAST,63,ALA&M,53,W,0.0,,0.0,
Nov 26 2017,TULAN,59,GAST,70,W,-4.5,W,138.5,U
Nov 22 2017,PVA&M,71,GAST,56,L,-16.0,L,141.0,U
Nov 20 2017,GAST,68,EWASH,50,W,+7.0,W,150.0,U
Nov 17 2017,GAST,72,MISS,77,L,-11.0,W,154.5,U
Nov 14 2017,GAST,75,RICE,54,W,+9.5,W,149.0,U
Nov 10 2017,CARVER,50,GAST,90,W,0.0,,0.0,
Dec 31 2017,GAST,66,TROY,68,L,-1.5,L,143.5,U
Dec 29 2017,GAST,64,S.ALA,86,L,+7.0,L,132.5,O
Dec 23 2017,GAST,71,CHATT,48,W,+3.0,W,131.0,U
Dec 20 2017,GAST,71,UMASS,63,W,-4.5,W,132.0,O
Dec 16 2017,GAST,83,DAYTN,88,L,-6.0,W,130.5,O
Dec 12 2017,POINT,70,GAST,90,W,0.0,,0.0,
Dec 9 2017,MONTA,68,GAST,71,W,-4.0,L,132.5,O
Dec 4 2017,LIBRT,77,GAST,74,L,0.0,,0.0,
Feb 24 2018,GAST,81,TEXAR,89,L,-2.5,L,149.5,O
Feb 22 2018,GAST,77,TEXST,50,W,+3.5,W,128.5,U
Feb 16 2018,GAST,80,GASOU,85,L,+2.0,L,142.0,O
Feb 10 2018,ULMON,90,GAST,82,L,-13.5,L,133.0,O
Feb 8 2018,ULLAF,92,GAST,106,W,+1.0,W,141.0,O
Feb 3 2018,GAST,81,ARKLR,51,W,+6.0,W,127.0,O
Feb 1 2018,GAST,77,ARKST,66,W,+4.5,W,142.0,O
Mar 10 2018,GASOU,67,GAST,73,W,-4.5,W,142.5,U
Mar 9 2018,TROY,51,GAST,73,W,-4.0,W,144.0,U
Mar 3 2018,S.ALA,75,GAST,90,W,-10.5,W,144.5,O
Mar 1 2018,TROY,83,GAST,70,L,-7.5,L,145.0,O
