Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,PVA&M,88,ALA&M,67,W,0.0,,0.0,
2018,PVA&M,86,ALAST,80,W,0.0,,0.0,
2018,MSVAL,77,PVA&M,93,W,0.0,,0.0,
2018,ARKPB,72,PVA&M,66,L,0.0,,0.0,
2018,PVA&M,71,JACKS,79,L,0.0,,0.0,
2018,PVA&M,71,GRAMB,80,L,0.0,,0.0,
2018,PVA&M,94,TEXSO,100,L,0.0,,0.0,
2018,SUTHR,74,PVA&M,78,W,0.0,,0.0,
2018,ALCRN,64,PVA&M,76,W,0.0,,0.0,
2018,PVA&M,66,SABAR,69,L,0.0,,0.0,
2018,PVA&M,71,GAST,56,W,-16.0,W,141.0,U
2018,PVA&M,80,EKENT,70,W,-11.0,W,147.0,O
2018,PVA&M,63,UNLV,98,L,-20.0,L,150.0,O
2018,PVA&M,67,OREG,100,L,-30.0,L,145.5,O
2018,PVA&M,62,UTAH,83,L,0.0,,0.0,
2018,JARVS,80,PVA&M,110,W,0.0,,0.0,
2018,PVA&M,78,NEWMX,87,L,0.0,,0.0,
2018,PVA&M,65,OHIO,84,L,0.0,,0.0,
2018,PVA&M,72,HOUST,92,L,0.0,,0.0,
2018,PVA&M,73,TULSA,77,L,0.0,,0.0,
2018,PVA&M,53,TEXAM,73,L,0.0,,0.0,
2018,PVA&M,60,HAWAI,72,L,-10.5,L,0.0,
2018,PVA&M,57,NMXST,69,L,0.0,,0.0,
2018,ALA&M,58,PVA&M,71,W,0.0,,0.0,
2018,ALAST,74,PVA&M,80,W,0.0,,0.0,
2018,PVA&M,71,MSVAL,76,L,0.0,,0.0,
2018,PVA&M,76,ARKPB,71,W,0.0,,0.0,
2018,JACKS,58,PVA&M,63,W,-9.5,L,140.5,U
2018,GRAMB,90,PVA&M,85,L,0.0,,0.0,
2018,TEXSO,82,PVA&M,96,W,0.0,,0.0,
2018,TEXSO,88,PVA&M,74,L,+3.0,L,160.0,O
2018,ALCRN,71,PVA&M,87,W,-9.5,W,146.0,O
2018,PVA&M,77,SUTHR,69,W,0.0,,0.0,
2018,PVA&M,79,ALCRN,69,W,0.0,,0.0,
