Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,WEBER,77,ID.ST,70,L,+3.5,L,144.5,O
Jan 20 2018,SACRA,65,ID.ST,71,W,-2.5,W,141.0,U
Jan 18 2018,PORST,87,ID.ST,83,L,+7.5,W,163.0,O
Jan 13 2018,ID.ST,80,NCOLO,94,L,-11.0,L,144.0,O
Jan 11 2018,ID.ST,58,NDAKOT,81,L,-2.0,L,148.0,U
Jan 6 2018,NARIZ,60,ID.ST,64,W,-8.5,L,143.5,U
Jan 4 2018,SUTAH,78,ID.ST,93,W,-5.0,W,155.5,O
Nov 27 2017,ID.ST,67,SEATT,73,L,0.0,,0.0,
Nov 22 2017,ID.ST,54,SJ.ST,62,L,-4.0,L,146.0,U
Nov 18 2017,ID.ST,62,WASST,83,L,-11.0,L,157.5,U
Nov 14 2017,UTVAL,84,ID.ST,71,L,0.0,,0.0,
Nov 10 2017,ID.ST,74,ARZST,94,L,-20.5,W,157.0,O
Dec 30 2017,ID.ST,62,WEBER,60,W,-8.0,W,142.5,U
Dec 23 2017,ID.ST,67,CSNOR,55,W,+2.0,W,142.0,U
Dec 21 2017,ID.ST,71,BYU,85,L,-19.5,W,144.5,O
Dec 18 2017,YOUNG,62,ID.ST,86,W,-4.5,W,160.0,U
Dec 9 2017,NWNAZ,57,ID.ST,73,W,0.0,,0.0,
Dec 6 2017,CSNOR,66,ID.ST,74,W,-2.5,W,145.5,U
Dec 1 2017,BTHSD,71,ID.ST,92,W,0.0,,0.0,
Feb 24 2018,EWASH,74,ID.ST,69,L,+3.5,L,145.5,U
Feb 22 2018,IDAHO,83,ID.ST,86,W,+6.0,W,143.5,O
Feb 17 2018,ID.ST,77,PORST,91,L,-8.5,L,160.5,O
Feb 15 2018,ID.ST,67,SACRA,64,W,-2.5,W,141.0,U
Feb 10 2018,NDAKOT,67,ID.ST,82,W,-1.5,W,154.0,U
Feb 8 2018,NCOLO,85,ID.ST,82,L,+6.5,W,151.5,O
Feb 3 2018,ID.ST,80,SUTAH,84,L,-2.5,L,149.5,O
Feb 1 2018,ID.ST,63,NARIZ,61,W,+1.0,W,146.0,U
Mar 6 2018,SUTAH,76,ID.ST,68,L,-2.0,L,150.5,U
Mar 3 2018,ID.ST,64,MONTA,75,L,-14.5,W,148.0,U
Mar 1 2018,ID.ST,101,MONST,78,W,-5.0,W,150.0,O
