Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,GMASN,76,UMASS,74,L,-5.5,L,149.0,O
2017,UMASS,70,STL,74,L,+9.5,L,133.0,O
2017,FORDM,71,UMASS,68,L,-8.5,L,137.5,O
2017,STJOE,57,UMASS,62,W,-6.5,L,146.0,U
2017,UMASS,77,RHODEI,79,L,-11.5,W,144.0,O
2017,DAYTN,55,UMASS,67,W,+6.5,W,144.5,U
2017,UMASS,64,VACOM,81,L,-11.0,L,149.5,U
2017,UMASS,81,GMASN,86,L,-2.5,L,146.0,O
2016,FORDM,78,UMASS,72,L,-4.0,L,146.5,O
2016,UMASS,70,STJOE,78,L,-12.5,W,152.5,U
2016,STL,86,UMASS,75,L,-8.0,L,153.0,O
2016,UMASS,74,DAVID,86,L,-12.0,P,168.0,U
2016,GWASH,81,UMASS,70,L,+6.5,L,150.5,O
2016,STBON,88,UMASS,77,L,+3.0,L,151.5,O
2016,UMASS,63,DAYTN,93,L,-13.5,L,142.5,O
2016,UMASS,74,LASAL,67,W,+1.5,W,151.0,U
2015,UMASS,60,STL,56,W,+3.0,W,129.0,U
2015,DAYTN,64,UMASS,66,W,+1.5,W,130.0,P
2015,UMASS,56,STJOE,62,L,+1.0,L,131.5,U
2015,RHODEI,56,UMASS,60,W,-1.0,W,132.0,U
2015,DAVID,71,UMASS,63,L,+1.0,L,151.5,U
2017,WAGNR,55,UMASS,62,W,0.0,,0.0,
2017,HARVD,66,UMASS,70,W,-4.0,P,146.5,U
2017,UMASS,68,HOLYC,60,W,0.0,,0.0,
2017,TEMPL,67,UMASS,70,W,-3.5,L,158.5,U
2017,UMASS,88,MISS,90,L,-11.0,W,167.0,O
2017,LOWELL,76,UMASS,90,W,0.0,,0.0,
2016,UMASS,76,CREIG,97,L,-4.0,L,160.5,O
2016,CLEMS,65,UMASS,82,W,+7.5,W,135.0,O
2016,C.ARK,62,UMASS,89,W,0.0,,0.0,
2016,UMASS,69,HARVD,63,W,-3.5,W,142.5,U
2016,HOWRD,79,UMASS,85,W,0.0,,0.0,
2015,UMASS,73,HARVD,75,L,-7.0,W,0.0,
2015,NEAST,54,UMASS,79,W,-6.0,W,0.0,
2015,FLAST,69,UMASS,75,W,-2.0,W,146.0,U
2015,UMASS,68,ND,81,L,-5.0,L,0.0,
2015,MANHT,68,UMASS,77,W,-8.0,W,150.5,U
