Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2017,TEMPL,79,TULAN,71,L,+8.0,P,147.5,O
Jan 28 2017,TULAN,68,UCONN,78,L,-11.5,W,134.0,O
Jan 24 2017,TULAN,51,HOUST,65,L,-16.0,W,144.5,U
Jan 21 2017,CINCY,78,TULAN,61,L,+16.5,L,139.0,P
Jan 18 2017,TULAN,82,TULSA,89,L,-10.5,W,142.0,O
Jan 15 2017,SMU,80,TULAN,64,L,+16.0,P,139.0,O
Jan 11 2017,TULAN,82,S.FLA,67,W,-4.0,W,141.0,O
Jan 8 2017,MEMPH,80,TULAN,59,L,+11.5,L,150.5,U
Jan 1 2017,TULAN,56,CINCY,92,L,-25.0,L,136.0,O
Jan 30 2016,TULAN,48,TULSA,62,L,-14.0,P,135.5,U
Jan 27 2016,S.FLA,73,TULAN,60,L,-7.0,L,129.5,O
Jan 24 2016,TULAN,75,CINCY,97,L,-16.5,L,126.5,O
Jan 19 2016,TULAN,42,UCONN,60,L,-15.0,L,134.0,U
Jan 17 2016,SMU,60,TULAN,45,L,+14.0,L,138.0,U
Jan 12 2016,TULAN,81,S.FLA,70,W,+1.5,W,127.0,O
Jan 10 2016,TULSA,81,TULAN,67,L,+7.0,L,132.0,O
Jan 5 2016,TULAN,45,HOUST,63,L,-10.5,L,141.0,U
Jan 2 2016,UCONN,75,TULAN,67,L,+12.0,W,136.0,O
Jan 31 2015,TULAN,37,TEMPL,55,L,-10.0,L,125.5,U
Jan 27 2015,TULSA,62,TULAN,55,L,+5.5,L,127.5,U
Jan 24 2015,MEMPH,57,TULAN,55,L,+5.0,W,130.5,U
Jan 21 2015,SMU,66,TULAN,52,L,+8.5,L,127.0,U
Jan 17 2015,TULAN,68,HOUST,65,W,+1.0,W,134.0,U
Nov 29 2016,TULAN,59,NEWOR,74,L,0.0,,0.0,
Nov 26 2016,TULAN,68,GATEC,82,L,-6.5,L,142.0,O
Nov 20 2016,MIZZU,67,TULAN,62,L,+4.5,L,145.0,U
Nov 18 2016,ARZST,80,TULAN,71,L,+10.0,W,154.0,U
Nov 17 2016,TULAN,70,OKLA,89,L,-14.0,L,152.5,O
Nov 14 2016,SELA,76,TULAN,93,W,0.0,,0.0,
Nov 11 2016,UNC,95,TULAN,75,L,+21.5,W,152.5,O
Nov 29 2015,TULAN,72,LIBRT,51,W,0.0,,0.0,
Nov 27 2015,SFA,59,TULAN,60,W,0.0,,0.0,
Nov 26 2015,MERCR,71,TULAN,61,L,+5.0,L,134.0,U
Nov 22 2015,APPST,48,TULAN,76,W,-6.5,W,139.5,U
Nov 19 2015,TULAN,82,SUTHR,90,L,0.0,,0.0,
Nov 16 2015,DRAKE,74,TULAN,79,W,-1.0,W,128.5,O
Nov 13 2015,ALA&M,68,TULAN,67,L,0.0,,0.0,
Nov 30 2014,TNTEC,68,TULAN,73,W,-7.0,L,0.0,
Nov 28 2014,SELA,61,TULAN,71,W,0.0,,0.0,
Nov 25 2014,SUTHR,59,TULAN,74,W,0.0,,0.0,
Nov 22 2014,SO.NO,45,TULAN,89,W,0.0,,0.0,
Nov 20 2014,MSVAL,61,TULAN,100,W,0.0,,0.0,
Nov 17 2014,WAKE,71,TULAN,49,L,+2.5,L,0.0,
Nov 30 2013,SEMIZ,102,TULAN,72,L,+8.0,L,161.5,O
Nov 29 2013,TULAN,52,TEXST,70,L,-1.5,L,142.5,U
Nov 26 2013,COLGT,98,TULAN,86,L,0.0,,0.0,
Dec 28 2016,UCF,85,TULAN,72,L,+5.5,L,130.0,O
Dec 23 2016,TEXST,69,TULAN,66,L,-2.5,L,132.0,O
Dec 19 2016,MCNEE,70,TULAN,63,L,0.0,,0.0,
Dec 10 2016,TULAN,71,S.MISS,64,W,+2.5,W,138.0,U
Dec 7 2016,SUTHR,75,TULAN,84,W,0.0,,0.0,
