Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,NCOLO,89,SUTAH,71,W,-2.0,W,156.5,O
2017,NCOLO,50,NARIZ,63,L,+5.5,L,145.5,U
2017,WEBER,74,NCOLO,69,L,+6.0,W,141.5,O
2017,ID.ST,73,NCOLO,69,L,-7.0,L,142.0,P
2017,NCOLO,53,MONST,68,L,-5.0,L,158.0,U
2017,NCOLO,68,MONTA,89,L,-10.0,L,144.0,O
2017,NARIZ,79,NCOLO,83,W,-11.0,L,147.0,O
2017,SUTAH,78,NCOLO,76,L,-10.5,L,157.5,U
2016,NDAKOT,70,NCOLO,71,W,+1.0,W,155.0,U
2016,NCOLO,84,NARIZ,79,W,+1.0,W,157.0,O
2016,NCOLO,90,SUTAH,80,W,-2.5,W,160.0,O
2016,MONST,76,NCOLO,78,W,-2.5,L,163.5,U
2016,MONTA,73,NCOLO,66,L,+7.5,W,149.0,U
2016,NCOLO,68,WEBER,85,L,-16.5,L,159.5,U
2016,NCOLO,78,ID.ST,83,L,-2.5,L,160.0,O
2016,IDAHO,75,NCOLO,70,L,+3.0,L,146.5,U
2015,WEBER,57,NCOLO,71,W,-3.5,W,142.5,U
2015,ID.ST,76,NCOLO,79,W,-10.0,L,137.0,O
2015,NCOLO,79,IDAHO,83,L,-3.5,L,157.0,O
2015,NCOLO,85,EWASH,95,L,-7.5,L,154.0,O
2015,NCOLO,88,NDAKOT,78,W,+1.5,W,138.0,O
2015,SACRA,73,NCOLO,84,W,-4.0,W,138.5,O
2015,PORST,85,NCOLO,90,W,-7.0,L,136.5,O
2017,NCOLO,66,OKLA,87,L,-22.5,W,145.0,O
2017,BUCKN,75,NCOLO,63,L,0.0,,0.0,
2017,SACRD,59,NCOLO,81,W,0.0,,0.0,
2017,NCOLO,55,ARIZ,71,L,-33.0,W,152.0,U
2017,NCOLO,72,SACLA,88,L,-10.5,L,141.5,O
2017,COLCH,73,NCOLO,94,W,0.0,,0.0,
2017,NCOLO,52,BUTLR,89,L,-28.5,L,152.0,U
2016,NCOLO,52,COLO,82,L,-25.5,L,158.0,U
2016,NEBOM,105,NCOLO,85,L,+5.0,L,164.5,O
2016,APEAY,91,NCOLO,76,L,-2.0,L,154.0,O
2016,UMBC,81,NCOLO,72,L,-9.0,L,149.0,O
2016,COLCH,70,NCOLO,85,W,0.0,,0.0,
2016,NCOLO,72,KANSA,109,L,-29.0,L,147.5,O
2015,FLA&M,56,NCOLO,95,W,0.0,,0.0,
2015,STETS,62,NCOLO,82,W,0.0,,0.0,
2015,COLCH,58,NCOLO,93,W,0.0,,0.0,
2015,NCOLO,65,NMXST,86,L,-12.5,L,0.0,
2015,NCOLO,70,WYOM,78,L,-11.5,W,0.0,
2015,BLKHIL,62,NCOLO,83,W,0.0,,0.0,
2014,BCOOK,60,NCOLO,65,W,0.0,,0.0,
2014,NCOLO,65,COLST,72,L,-7.5,W,145.5,U
2014,NCOLO,63,NMXST,67,L,0.0,,0.0,
2017,NCOLO,73,PORST,59,W,-6.5,W,156.0,U
2017,NCOLO,69,SACRA,53,W,-3.0,W,144.0,U
2017,UCRIV,61,NCOLO,77,W,-5.5,W,140.0,U
2017,NCOLO,70,DENVR,73,L,-8.0,W,143.0,P
2017,NCOLO,64,COLST,81,L,-12.5,L,137.5,O
2017,NRTHNM,73,NCOLO,97,W,0.0,,0.0,
2016,EWASH,90,NCOLO,96,W,+6.0,W,159.5,O
2016,NCOLO,69,MISST,93,L,-15.5,L,158.5,O
2016,NCOLO,76,JAXST,79,L,-3.5,W,143.5,O
2016,DENVR,81,NCOLO,77,L,+4.5,W,134.5,O
2016,COLST,64,NCOLO,73,W,+13.0,W,163.5,U
2016,YORKNE,58,NCOLO,91,W,0.0,,0.0,
2016,NCOLO,66,UCRIV,77,L,-15.5,W,152.0,U
2015,UCDAV,73,NCOLO,63,L,-5.5,L,0.0,
2015,JAXST,60,NCOLO,69,W,-10.0,L,0.0,
2015,NCOLO,82,NEBOM,92,L,-4.0,L,0.0,
2015,NCOLO,68,COLO,93,L,-12.0,L,133.5,O
2015,NCOLO,58,COLST,66,L,-12.5,W,0.0,
2014,NDAKOT,66,NCOLO,84,W,-4.5,W,148.0,O
2014,NCOLO,59,WYOM,72,L,-9.0,L,123.0,O
2014,UCRIV,60,NCOLO,63,W,-11.0,L,133.0,U
2014,COLCO,57,NCOLO,96,W,0.0,,0.0,
2014,PVA&M,70,NCOLO,87,W,0.0,,0.0,
2017,NDAKOT,84,NCOLO,81,L,+6.0,W,148.5,O
2017,NCOLO,87,ID.ST,81,W,-1.0,W,144.0,O
2017,NCOLO,63,WEBER,69,L,-13.0,W,145.0,U
2017,EWASH,70,NCOLO,44,L,+3.0,L,148.5,U
2017,IDAHO,88,NCOLO,76,L,+1.5,L,137.5,O
2017,NCOLO,77,NDAKOT,87,L,-8.5,L,147.5,O
2016,PORST,89,NCOLO,86,L,+1.0,L,160.0,O
2016,SACRA,67,NCOLO,72,W,-2.0,W,154.5,U
2016,NCOLO,73,NDAKOT,74,L,-7.5,W,153.0,U
2016,NCOLO,80,EWASH,97,L,-12.0,L,162.5,O
2016,NCOLO,67,IDAHO,73,L,-5.5,L,139.0,O
2016,ID.ST,90,NCOLO,57,L,-4.0,L,156.0,U
2016,WEBER,64,NCOLO,54,L,+8.0,L,151.5,U
2015,NARIZ,74,NCOLO,76,W,-3.0,L,142.0,O
2015,SUTAH,67,NCOLO,77,W,-8.0,W,146.5,U
2015,NCOLO,75,PORST,91,L,-3.0,L,150.0,O
2015,NCOLO,59,SACRA,66,L,-5.0,L,142.0,U
2015,MONTA,83,NCOLO,81,L,-2.5,L,139.0,O
2015,MONST,90,NCOLO,87,L,-10.0,L,137.5,O
2015,NCOLO,84,SUTAH,80,W,+4.5,L,148.5,O
2015,NCOLO,60,NARIZ,65,L,-5.0,P,144.0,U
2014,EWASH,80,NCOLO,66,L,-7.5,L,153.0,U
2014,NCOLO,58,SACRA,79,L,+3.0,L,140.0,U
2017,SACRA,67,NCOLO,70,W,-3.5,L,138.5,U
2017,PORST,84,NCOLO,87,W,+1.5,W,158.0,O
2016,NCOLO,67,PORST,74,L,-5.0,L,161.5,U
2016,NCOLO,78,MONTA,72,W,-14.0,W,148.0,O
2016,NCOLO,63,MONST,81,L,-7.0,L,158.0,U
2015,NCOLO,57,NARIZ,63,L,-3.0,L,142.0,U
2015,NDAKOT,71,NCOLO,72,W,-9.0,L,146.0,U
2014,TEXCC,82,NCOLO,71,L,-7.0,L,134.5,O
2014,NCOLO,63,WEBER,66,L,-5.5,W,141.5,U
2014,NCOLO,62,NARIZ,60,W,+2.5,L,136.5,U
2014,NCOLO,77,SUTAH,52,W,+9.5,W,137.5,U
2014,NCOLO,90,NDAKOT,94,L,-4.0,P,145.5,O
2014,PORST,77,NCOLO,68,L,-8.5,L,146.5,U
2013,NCOLO,56,MONTA,70,L,-8.0,L,135.0,U
2013,NCOLO,69,MONST,56,W,+3.5,W,142.5,U
2013,SUTAH,58,NCOLO,66,W,-8.5,L,145.0,U
2013,NCOLO,85,PORST,75,W,-1.0,W,149.0,O
2011,NCOLO,50,SD.ST,68,L,-14.5,L,130.0,U
2011,MONTA,60,NCOLO,65,W,-3.0,W,124.5,O
2011,NARIZ,70,NCOLO,73,W,-5.0,L,134.5,O
2011,SACRA,54,NCOLO,84,W,-15.5,W,133.0,O
2010,PACIF,63,NCOLO,59,L,-2.0,L,129.0,U
2010,PORTL,73,NCOLO,81,W,+1.0,W,136.0,O
2010,MONTA,68,NCOLO,63,L,+3.0,L,132.5,U
2009,NCOLO,60,ID.ST,67,L,-4.5,L,134.5,U
