Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2017,XAVIR,82,STJON,77,W,+7.5,L,154.0,O
Jan 26 2017,XAVIR,78,CINCY,86,L,-3.0,L,135.0,O
Jan 22 2017,GTOWN,75,XAVIR,86,W,-10.0,W,148.5,O
Jan 16 2017,CREIG,72,XAVIR,67,L,-3.0,L,157.0,U
Jan 14 2017,XAVIR,78,BUTLR,83,L,-4.0,L,145.0,O
Jan 10 2017,XAVIR,54,VILLA,79,L,-8.0,L,145.0,U
Jan 7 2017,STJON,82,XAVIR,97,W,-13.5,W,151.5,O
Jan 30 2016,XAVIR,86,DPAUL,65,W,+10.0,W,147.5,O
Jan 26 2016,XAVIR,75,PROV,68,W,+1.5,W,148.5,U
Jan 23 2016,SETON,76,XAVIR,84,W,-9.0,L,147.5,O
Jan 19 2016,GTOWN,81,XAVIR,72,L,-10.0,L,145.5,O
Jan 16 2016,XAVIR,74,MARQ,66,W,+6.5,W,152.5,U
Jan 12 2016,DPAUL,64,XAVIR,84,W,-17.5,W,148.0,P
Jan 6 2016,XAVIR,74,STJON,66,W,+15.0,L,142.0,U
Jan 2 2016,BUTLR,69,XAVIR,88,W,-5.0,W,152.0,O
Jan 31 2015,XAVIR,82,SETON,90,L,+2.0,L,138.5,O
Jan 27 2015,XAVIR,66,GTOWN,53,W,-4.0,W,140.0,U
Jan 24 2015,DPAUL,76,XAVIR,89,W,-14.5,L,144.0,O
Jan 22 2015,XAVIR,66,PROV,69,L,-2.0,L,141.5,U
Jan 17 2015,MARQ,58,XAVIR,62,W,-9.5,L,137.5,U
Jan 14 2015,XAVIR,75,VILLA,88,L,-10.0,L,143.0,O
Jan 10 2015,XAVIR,76,BUTLR,88,L,-2.5,L,129.5,O
Nov 29 2016,ND.ST,55,XAVIR,85,W,-17.0,W,134.0,O
Nov 26 2016,NIOWA,42,XAVIR,64,W,-10.0,W,136.0,U
Nov 20 2016,XAVIR,67,NIOWA,59,W,+5.5,W,142.5,U
Nov 18 2016,CLEMS,77,XAVIR,83,W,-2.5,W,147.0,O
Nov 17 2016,XAVIR,83,MIZZU,82,W,+14.0,L,151.5,O
Nov 14 2016,BUFF,53,XAVIR,86,W,-15.0,W,161.5,U
Nov 11 2016,LEHIH,81,XAVIR,84,W,0.0,,0.0,
Nov 29 2015,XAVIR,90,DAYTN,61,W,+2.5,W,146.0,O
Nov 27 2015,XAVIR,87,USC,77,W,+4.0,W,155.0,O
Nov 26 2015,ALA,45,XAVIR,64,W,-10.5,W,150.5,U
Nov 23 2015,N.KENT,66,XAVIR,78,W,-25.0,L,150.5,U
Nov 20 2015,XAVIR,86,MICH,70,W,-5.5,W,143.5,O
Nov 17 2015,MIZZU,66,XAVIR,78,W,-13.5,L,143.0,O
Nov 13 2015,MIAOH,72,XAVIR,81,W,-15.5,L,144.5,O
