Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Feb 11 2016,UAB,80,S.MISS,77,L,+10.5,W,132.5,O
Feb 6 2016,S.MISS,65,RICE,72,L,-7.5,W,140.5,U
Feb 4 2016,S.MISS,54,N.TEX,70,L,-4.5,L,137.0,U
Feb 28 2015,UTEP,60,S.MISS,63,W,+11.0,W,126.0,U
Feb 26 2015,TEXSA,66,S.MISS,70,W,+4.5,W,134.0,O
Feb 21 2015,S.MISS,43,CHARL,71,L,-13.0,L,135.0,U
Feb 19 2015,S.MISS,38,OLDDO,64,L,-15.5,L,119.0,U
Feb 14 2015,FLAAT,54,S.MISS,62,W,-1.0,W,125.5,U
Feb 12 2015,FLAIN,73,S.MISS,71,L,+1.5,L,125.5,O
Mar 8 2017,S.MISS,75,RICE,86,L,-11.5,W,141.5,O
Mar 4 2017,S.MISS,65,LATEC,93,L,-17.5,L,135.5,O
Mar 5 2016,S.MISS,106,MARSH,108,L,-16.5,W,151.0,O
Mar 3 2016,S.MISS,60,W.KEN,75,L,-12.0,L,132.5,O
Mar 5 2015,S.MISS,61,LATEC,72,L,-18.0,W,132.0,O
Mar 25 2014,S.MISS,73,MINN,81,L,-5.0,L,137.0,O
Mar 23 2014,S.MISS,71,MIZZU,63,W,-4.5,W,144.5,U
Mar 19 2014,TOLDO,59,S.MISS,66,W,-7.0,P,145.5,U
Mar 14 2014,S.MISS,70,LATEC,88,L,-2.5,L,140.0,O
Mar 13 2014,UTEP,56,S.MISS,64,W,-2.5,W,131.5,U
Mar 6 2014,S.MISS,68,TULAN,51,W,+12.0,W,129.5,U
Mar 2 2014,S.MISS,60,FLAAT,49,W,+9.5,W,133.0,U
Mar 27 2013,BYU,79,S.MISS,62,L,-5.5,L,151.0,U
Mar 25 2013,LATEC,52,S.MISS,63,W,-6.0,W,141.5,U
Mar 20 2013,CHASO,71,S.MISS,78,W,-11.5,L,147.0,O
Mar 16 2013,S.MISS,79,MEMPH,91,L,-4.5,L,141.5,O
Mar 15 2013,UTEP,67,S.MISS,85,W,-2.5,W,120.0,O
Mar 14 2013,UAB,66,S.MISS,81,W,-7.0,W,134.0,O
Mar 9 2013,UCF,62,S.MISS,70,W,-10.5,L,138.0,U
Mar 5 2013,S.MISS,84,MARSH,88,L,+5.0,L,138.0,O
Mar 2 2013,E.CAR,69,S.MISS,88,W,-11.0,W,141.0,O
Mar 15 2012,S.MISS,64,KANST,70,L,-5.5,L,134.0,P
Mar 9 2012,MARSH,73,S.MISS,62,L,-2.5,L,136.0,U
Mar 8 2012,E.CAR,78,S.MISS,81,W,-7.0,L,133.5,O
Mar 3 2012,S.MISS,75,MARSH,79,L,-2.5,L,135.0,O
Mar 10 2011,S.MISS,63,MEMPH,66,L,+3.0,L,132.5,U
