Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,NCOLO,65,EWASH,67,L,-2.5,W,148.0,U
Jan 25 2018,NCOLO,80,IDAHO,63,W,-4.5,W,145.5,U
Jan 20 2018,NDAKOT,91,NCOLO,94,W,-7.0,L,159.0,O
Jan 13 2018,ID.ST,80,NCOLO,94,W,-11.0,W,144.0,O
Jan 11 2018,WEBER,78,NCOLO,74,L,-5.0,L,149.0,O
Jan 6 2018,NCOLO,80,MONTA,89,L,-7.5,L,149.5,O
Jan 4 2018,NCOLO,64,MONST,76,L,+3.0,L,153.0,U
Nov 29 2017,NCOLO,51,UCDAV,56,L,-5.5,W,134.5,U
Nov 26 2017,S.MISS,63,NCOLO,77,W,-3.0,W,133.5,O
Nov 25 2017,NCOLO,63,SDKOTA,62,W,-8.5,W,153.5,U
Nov 24 2017,NCOLO,80,YOUNG,67,W,+5.0,W,172.5,U
Nov 21 2017,NRTHNM,62,NCOLO,97,W,0.0,,0.0,
Nov 17 2017,NCOLO,84,PEPPR,82,W,+1.0,W,143.5,O
Nov 13 2017,UCDAV,74,NCOLO,59,L,-7.0,L,145.5,U
Nov 10 2017,NCOLO,51,COLO,66,L,-10.5,L,149.5,U
Dec 31 2017,IDAHO,77,NCOLO,81,W,-3.5,W,144.0,O
Dec 29 2017,EWASH,75,NCOLO,88,W,-5.0,W,149.5,O
Dec 22 2017,NCOLO,91,UNLV,94,L,-14.0,W,158.5,O
Dec 19 2017,NCOLO,91,WYOM,84,W,-9.5,W,152.5,O
Dec 13 2017,DENVR,63,NCOLO,83,W,-5.5,W,140.0,O
Dec 10 2017,OKPAN,53,NCOLO,104,W,0.0,,0.0,
Dec 3 2017,WESST,75,NCOLO,87,W,0.0,,0.0,
Feb 24 2018,NCOLO,79,NDAKOT,66,W,+5.0,W,157.5,U
Feb 17 2018,SUTAH,80,NCOLO,97,W,-12.0,W,156.0,O
Feb 15 2018,NARIZ,60,NCOLO,95,W,-15.5,W,148.0,O
Feb 10 2018,NCOLO,66,WEBER,71,L,-2.5,L,151.5,U
Feb 8 2018,NCOLO,85,ID.ST,82,W,+6.5,L,151.5,O
Feb 3 2018,MONST,63,NCOLO,86,W,-9.5,W,149.5,U
Feb 1 2018,MONTA,88,NCOLO,79,L,+2.0,L,151.0,O
Mar 9 2018,NCOLO,89,MONTA,91,L,-3.5,W,147.0,O
Mar 8 2018,NCOLO,80,WEBER,55,W,+2.0,W,149.5,U
Mar 6 2018,NCOLO,82,NARIZ,59,W,+13.0,W,145.0,U
Mar 3 2018,NCOLO,77,SACRA,88,L,+7.5,L,146.0,O
Mar 1 2018,NCOLO,85,PORST,78,W,-1.5,W,165.5,U
