Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,GTOWN,77,CREIG,85,W,-12.0,L,154.5,O
2018,CREIG,68,STJON,63,W,+2.0,W,154.0,U
2018,CREIG,71,PROV,85,L,-1.5,L,151.5,O
2018,SETON,63,CREIG,80,W,-4.5,W,162.5,U
2018,CREIG,70,XAVIR,92,L,-3.5,L,167.0,U
2018,BUTLR,74,CREIG,85,W,-6.0,W,159.5,U
2018,CREIG,90,GTOWN,66,W,+5.5,W,161.0,U
2018,STJON,71,CREIG,78,W,-12.0,L,157.0,U
2018,SIUED,66,CREIG,103,W,-26.5,W,162.5,O
2018,CREIG,59,BAYLR,65,L,-1.5,L,154.0,U
2018,CREIG,100,UCLA,89,W,+3.0,W,166.5,O
2018,CREIG,92,NWEST,88,W,-5.0,W,154.0,O
2018,ALCRN,72,CREIG,109,W,0.0,,0.0,
2018,YALE,76,CREIG,92,W,-8.0,W,153.5,O
2018,PROV,64,CREIG,83,W,-9.0,W,159.5,U
2018,CREIG,84,SETON,90,L,-4.5,L,167.0,O
2018,USCUP,62,CREIG,116,W,-29.5,W,165.0,O
2018,TEXAR,81,CREIG,90,W,-13.0,L,162.0,O
2018,MD-ES,36,CREIG,87,W,-36.5,W,157.0,U
2018,NEBRS,65,CREIG,75,W,-12.5,L,157.5,U
2018,NDAKOT,68,CREIG,111,W,-19.0,W,169.0,O
2018,CREIG,74,GONZG,91,L,-9.0,L,162.0,O
2018,DPAUL,57,CREIG,82,W,-8.5,W,153.5,U
2018,VILLA,83,CREIG,89,W,+7.0,W,165.0,O
2018,CREIG,70,BUTLR,93,L,-6.0,L,156.5,O
2018,MARQ,90,CREIG,86,L,-6.0,L,165.0,O
2018,BEMIST,46,CREIG,94,W,0.0,,0.0,
2018,XAVIR,72,CREIG,71,L,-2.5,L,162.0,U
2018,CREIG,76,DPAUL,75,W,+6.5,L,155.5,U
2018,CREIG,78,VILLA,98,L,-13.5,L,162.0,O
2018,PROV,72,CREIG,68,L,-3.5,L,150.0,U
2018,CREIG,81,MARQ,85,L,-2.0,L,164.0,O
