Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2018,ROWAN,50,PRNCE,86,W,0.0,,0.0,
Jan 13 2018,CORNL,54,PRNCE,91,W,-10.5,W,147.0,U
Jan 12 2018,COLUM,56,PRNCE,72,W,-8.5,W,147.0,U
Jan 6 2018,PRNCE,70,PENN,76,L,-2.5,L,140.0,O
Nov 29 2017,LEHIH,85,PRNCE,76,L,0.0,,0.0,
Nov 26 2017,PRNCE,83,FDU,76,W,0.0,,0.0,
Nov 22 2017,LAFAY,46,PRNCE,60,W,0.0,,0.0,
Nov 18 2017,PRNCE,58,STJOE,71,L,-3.5,L,139.0,U
Nov 15 2017,BYU,65,PRNCE,56,L,-3.5,L,149.0,U
Nov 12 2017,PRNCE,75,BUTLR,85,L,-9.0,L,142.5,O
Dec 25 2017,PRNCE,77,HAWAI,63,W,+2.0,W,137.5,O
Dec 23 2017,PRNCE,64,AKRON,62,W,+5.5,L,141.5,U
Dec 22 2017,MIDTN,69,PRNCE,67,L,+8.0,W,137.0,U
Dec 19 2017,PRNCE,103,USC,93,W,-14.0,W,141.0,O
Dec 16 2017,PRNCE,80,CALPO,60,W,+1.5,W,129.5,O
Dec 12 2017,MONMO,58,PRNCE,69,W,-2.0,W,139.5,U
Dec 6 2017,PRNCE,60,GWASH,71,L,-4.0,L,127.5,O
Dec 2 2017,PRNCE,52,MIAMI,80,L,-15.0,L,135.5,U
Feb 24 2018,DART,47,PRNCE,64,W,-8.5,W,137.0,U
Feb 23 2018,HARVD,72,PRNCE,66,L,-1.5,L,129.5,O
Feb 17 2018,PRNCE,60,COLUM,85,L,-1.5,L,147.5,U
Feb 16 2018,PRNCE,101,CORNL,107,L,+3.0,L,145.5,O
Feb 10 2018,PRNCE,56,DART,72,L,+5.5,L,138.5,U
Feb 9 2018,PRNCE,51,HARVD,66,L,-2.0,L,131.5,U
Feb 6 2018,PENN,82,PRNCE,65,L,-5.5,L,138.5,O
Feb 3 2018,BROWN,102,PRNCE,100,L,-11.5,L,146.0,O
Feb 2 2018,YALE,73,PRNCE,76,W,-7.5,L,142.5,O
Mar 3 2018,PRNCE,90,YALE,94,L,-2.0,L,140.0,O
Mar 2 2018,PRNCE,78,BROWN,63,W,+2.5,W,145.5,U
